Episode,SurvivalMonths,Reward
2230,122.0,7026.2698
2232,122.0,7337.4971
2234,122.0,7200.7131
2236,122.0,6864.1643
2238,122.0,7297.0941
2240,122.0,6209.2628
2242,122.0,7223.0395
2244,122.0,6609.5824
2246,122.0,6328.9623
2248,122.0,7040.2179
2250,122.0,7104.452
2252,122.0,7078.2779
2254,122.0,7342.8337
2256,122.0,6134.835
2258,122.0,6930.8936
2260,122.0,6690.0226
2262,122.0,6891.1428
2264,122.0,6804.154
2266,122.0,7053.3423
2268,122.0,6821.0158
2270,122.0,6869.6832
2272,122.0,5829.2628
2274,122.0,7184.4933
2276,122.0,7012.0837
2278,122.0,7354.7901
2280,122.0,6733.7636
2282,122.0,7207.812
2284,122.0,7081.6943
2286,122.0,6683.8763
2288,122.0,6809.8541
2290,122.0,6263.6554
2292,122.0,7100.3957
2294,122.0,6537.7665
2296,122.0,7233.2179
2298,122.0,7077.6667
2300,122.0,6915.9966
2302,122.0,6931.2703
2304,122.0,6683.6434
2306,122.0,6976.4269
2308,122.0,6821.12
2310,122.0,6597.037
2312,122.0,7075.3688
2314,122.0,7007.4579
2316,122.0,7025.7117
2318,122.0,6801.6657
2320,122.0,6124.3257
2322,122.0,6379.8007
2324,122.0,7180.4328
2326,122.0,6949.0245
2328,122.0,7301.9331
2330,122.0,7284.8345
2332,122.0,6884.0664
2334,122.0,5864.8366
2336,122.0,7218.8969
2338,122.0,7170.435
2340,122.0,7329.2203
2342,122.0,7168.7693
2344,122.0,6898.8313
2346,122.0,7126.4715
2348,122.0,5290.7059
2350,122.0,6970.5916
2352,122.0,6657.6837
2354,122.0,6698.2968
2356,122.0,7104.7145
2358,122.0,6917.2616
2360,122.0,6985.8278
2362,122.0,7163.739
2364,122.0,4737.5883
2366,122.0,7080.6953
2368,122.0,6642.804
2370,122.0,5958.9467
2372,122.0,6958.6695
2374,122.0,6938.6751
2376,122.0,6819.1398
2378,122.0,7231.1852
2380,122.0,6997.3563
2382,122.0,7038.8136
2384,122.0,7397.7913
2386,122.0,5181.9354
2388,122.0,7073.3536
2390,122.0,7176.5869
2392,122.0,6558.0844
2394,122.0,6683.1905
2396,122.0,7092.4829
2398,122.0,7058.4624
2400,122.0,7206.6482
2402,122.0,6252.1934
2404,122.0,7160.88
2406,122.0,6831.4223
2408,122.0,6732.1983
2410,122.0,7173.511
2412,122.0,7161.6933
2414,122.0,6191.5178
2416,122.0,6655.5078
2418,122.0,7249.441
2420,122.0,7107.2222
2422,122.0,6381.281
2424,122.0,7014.3836
2426,122.0,7173.8822
2428,122.0,6913.107
2430,122.0,6727.4952
2432,122.0,7258.5113
2434,122.0,7208.4298
2436,122.0,7289.7196
2438,122.0,7189.2318
2440,122.0,7046.5204
2442,122.0,6628.07
2444,122.0,7334.5691
2446,122.0,7224.6527
2448,122.0,6355.988
2450,122.0,7000.4536
2452,122.0,7005.7028
2454,122.0,7019.3468
2456,122.0,6877.8446
2458,122.0,6912.7396
2460,122.0,7180.0004
2462,122.0,7053.5582
2464,122.0,6716.6522
2466,122.0,7139.6979
2468,122.0,6721.6098
2470,122.0,6471.9172
2472,122.0,7000.0252
2474,122.0,5576.7438
2476,122.0,7130.8565
2478,122.0,7255.2445
2480,122.0,7090.7282
2482,122.0,6868.2086
2484,122.0,7090.2816
2486,122.0,7333.9519
2488,122.0,7133.1109
2490,122.0,7183.619
2492,122.0,7388.1184
2494,122.0,6281.0148
2496,122.0,6473.7951
2498,122.0,6068.1632
2500,122.0,7127.5093
2502,122.0,6899.8339
2504,122.0,6587.134
2506,122.0,7290.3248
2508,122.0,7025.4494
2510,122.0,7188.3853
2512,122.0,7207.0624
2514,122.0,7422.249
2516,122.0,7003.8285
2518,122.0,6897.4975
2520,122.0,7192.4836
2522,122.0,6993.9559
2524,122.0,6993.991
2526,122.0,7169.1886
2528,122.0,6847.5547
2530,122.0,6871.4901
2532,122.0,7215.7731
2534,122.0,7202.5731
2536,122.0,6624.9343
2538,122.0,7391.5302
2540,122.0,5111.2422
2542,122.0,7396.8036
2544,122.0,7056.8735
2546,122.0,7177.1626
2548,122.0,6187.3891
2550,122.0,7180.2859
2552,122.0,7144.8188
2554,122.0,6594.0491
2556,122.0,6623.8898
2558,122.0,7229.187
2560,122.0,7339.0808
2562,122.0,6770.8963
2564,122.0,7195.8255
2566,122.0,7350.0882
2568,122.0,7360.4777
2570,122.0,7131.324
2572,122.0,7221.9013
2574,122.0,6640.962
2576,122.0,7177.5324
2578,122.0,7167.5242
2580,122.0,6722.8586
2582,122.0,7226.6175
2584,122.0,5996.6164
2586,122.0,7116.5535
2588,122.0,6266.3763
2590,122.0,7357.6932
2592,122.0,6758.5387
2594,122.0,6561.8921
2596,122.0,7214.4695
2598,122.0,7094.3263
2600,122.0,7019.4787
2602,122.0,6902.608
2604,122.0,7153.4368
2606,122.0,6995.8692
2608,122.0,7007.4934
2610,122.0,5583.1789
2612,122.0,6964.2835
2614,122.0,7067.8535
2616,122.0,6407.744
2618,122.0,7054.4013
2620,122.0,6993.6956
2622,122.0,7372.0765
2624,122.0,6762.7762
2626,122.0,6979.8283
2628,122.0,6858.9119
2630,122.0,7081.7849
2632,122.0,6924.8467
2634,122.0,7301.2028
2636,122.0,7370.201
2638,122.0,6172.0455
2640,122.0,7108.5058
2642,122.0,7190.8197
2644,122.0,7079.6358
2646,122.0,5878.3109
2648,122.0,6590.1405
2650,122.0,7287.9369
2652,122.0,7159.6061
2654,122.0,6132.2953
2656,122.0,7353.3981
2658,122.0,6824.8435
2660,122.0,6482.9967
2662,122.0,7083.144
2664,122.0,6752.1846
2666,122.0,6485.8361
2668,122.0,6997.1187
2670,122.0,6549.6185
2672,122.0,6093.1304
2674,122.0,7333.4547
2676,122.0,7292.056
2678,122.0,6799.35
2680,122.0,7381.7569
2682,122.0,6794.6208
2684,122.0,7211.0435
2686,122.0,7299.821
2688,122.0,6708.4265
2690,122.0,6255.3201
2692,122.0,7222.3483
2694,122.0,7171.6989
2696,122.0,6994.8323
2698,122.0,7123.2039
2700,122.0,7234.8074
2702,122.0,6699.9127
2704,122.0,7360.6218
2706,122.0,7262.8797
2708,122.0,6387.3456
2710,122.0,7372.4267
2712,122.0,6616.2899
2714,122.0,6885.8643
2716,122.0,6703.2008
2718,122.0,6375.9309
2720,122.0,7295.4745
2722,122.0,7129.0967
2724,122.0,6859.2649
2726,122.0,6745.7256
2728,122.0,6982.7598
2730,122.0,7128.4233
2732,122.0,6408.5272
2734,122.0,7169.5161
2736,122.0,7169.6044
2738,122.0,7029.4259
2740,122.0,7103.5576
2742,122.0,7183.7155
2744,122.0,6503.8255
2746,122.0,6077.6024
2748,122.0,7045.6152
2750,122.0,7100.2688
2752,122.0,7146.3552
2754,122.0,6691.9203
2756,122.0,6923.8371
2758,122.0,7450.8038
2760,122.0,7405.7633
2762,122.0,6322.0967
2764,122.0,6846.1344
2766,122.0,7204.9792
2768,122.0,7044.6103
2770,122.0,7180.9715
2772,122.0,7281.6085
2774,122.0,6861.8273
2776,122.0,6925.1019
2778,122.0,5714.5198
2780,122.0,6982.4936
2782,122.0,6521.5861
2784,122.0,7021.7447
2786,122.0,7214.8852
2788,122.0,5961.6668
2790,122.0,7154.565
2792,122.0,6245.4342
2794,122.0,6123.7757
2796,122.0,7305.08
2798,122.0,5886.6411
2800,122.0,7100.1428
2802,122.0,6856.4756
2804,122.0,7129.8327
2806,122.0,6430.5821
2808,122.0,7022.1058
2810,122.0,7329.3907
2812,122.0,7299.5273
2814,122.0,7150.1697
2816,122.0,7109.0649
2818,122.0,6960.1419
2820,122.0,6939.5467
2822,122.0,6659.2652
2824,122.0,7243.4025
2826,122.0,7211.1534
2828,122.0,6645.8881
2830,122.0,6612.3449
2832,122.0,7194.7788
2834,122.0,6951.7405
2836,122.0,7252.6021
2838,122.0,6578.0911
2840,122.0,6829.4508
2842,122.0,7281.6079
2844,122.0,6903.2968
2846,122.0,7350.7123
2848,122.0,6937.2464
2850,122.0,6978.0258
2852,122.0,7207.3874
2854,122.0,7206.1103
2856,122.0,7053.3055
2858,122.0,7346.7372
2860,122.0,7098.324
2862,122.0,6713.8971
2864,122.0,7056.4972
2866,122.0,6876.5118
2868,122.0,7007.0295
2870,122.0,7137.6723
2872,122.0,7305.319
2874,122.0,6240.6818
2876,122.0,7376.8819
2878,122.0,7390.5427
2880,122.0,7095.4748
2882,122.0,7245.4167
2884,122.0,6904.7462
2886,122.0,7149.9818
2888,122.0,7141.3971
2890,122.0,7187.8645
2892,122.0,6616.6085
2894,122.0,7174.6127
2896,122.0,6883.0629
2898,122.0,7072.3055
2900,122.0,6687.4497
2902,122.0,7000.0786
2904,122.0,7297.7524
2906,122.0,7358.5163
2908,122.0,6542.6897
2910,122.0,6946.1917
2912,122.0,7053.2433
2914,122.0,6899.0375
2916,122.0,6935.4385
2918,122.0,7298.5774
2920,122.0,7064.3581
2922,122.0,7255.2195
2924,122.0,6435.1561
2926,122.0,7126.9019
2928,122.0,7228.0727
2930,122.0,7243.677
2932,122.0,7353.6627
2934,122.0,7447.3926
2936,122.0,6832.6458
2938,122.0,7302.0899
2940,122.0,7073.9997
2942,122.0,6590.2836
2944,122.0,5923.2661
2946,122.0,7290.5278
2948,122.0,7013.2434
2950,122.0,7014.0917
2952,122.0,7183.8745
2954,122.0,7244.1931
2956,122.0,7379.725
2958,122.0,7137.9296
2960,122.0,7175.9244
2962,122.0,7166.3507
2964,122.0,7342.724
2966,122.0,7272.0857
2968,122.0,6967.9491
2970,122.0,7045.808
2972,122.0,7439.1718
2974,122.0,6855.7183
2976,122.0,7088.1138
2978,122.0,6703.4407
2980,122.0,7196.7853
2982,122.0,6990.864
2984,122.0,6679.4922
2986,122.0,6777.8026
2988,122.0,7199.3782
2990,122.0,7231.5591
2992,122.0,6946.018
2994,122.0,7380.3493
2996,122.0,7235.8785
2998,122.0,6950.5177
3000,122.0,7239.4063
3002,122.0,7114.6289
3004,122.0,7294.05
3006,122.0,6440.3834
3008,122.0,6648.1802
3010,122.0,7320.1183
3012,122.0,6421.4293
3014,122.0,7009.8733
3016,122.0,7187.4324
3018,122.0,7106.7679
3020,122.0,6099.1556
3022,122.0,6521.2977
3024,122.0,5950.4571
3026,122.0,6902.9706
3028,122.0,7186.674
3030,122.0,7091.1234
3032,122.0,7120.7188
3034,122.0,7000.6979
3036,122.0,7014.5625
3038,122.0,6308.382
3040,122.0,6991.9315
3042,122.0,6511.1092
3044,122.0,7044.213
3046,122.0,7263.0333
3048,122.0,7182.0022
3050,122.0,7167.9123
3052,122.0,7281.297
3054,122.0,6902.7339
3056,122.0,7081.9915
3058,122.0,7158.2706
3060,122.0,5885.8717
3062,122.0,7443.5573
3064,122.0,6386.547
3066,122.0,7263.4461
3068,122.0,6997.6489
3070,122.0,7382.0239
3072,122.0,6761.7955
3074,122.0,7123.3585
3076,122.0,6446.6705
3078,122.0,6912.1188
3080,122.0,7271.1757
3082,122.0,7115.7957
3084,122.0,7280.9566
3086,122.0,7250.5293
3088,122.0,7083.7626
3090,122.0,6668.8934
3092,122.0,7127.2255
3094,122.0,6727.0833
3096,122.0,7330.0952
3098,122.0,7219.5004
3100,122.0,6517.448
3102,122.0,6440.496
3104,122.0,6873.6224
3106,122.0,4685.9816
3108,122.0,6125.7771
3110,122.0,6674.4159
3112,122.0,7188.7074
3114,122.0,7154.6026
3116,122.0,7303.3799
3118,122.0,7256.0848
3120,122.0,7385.2175
3122,122.0,7135.2178
3124,122.0,7344.3926
3126,122.0,6820.2963
3128,122.0,6895.1881
3130,122.0,6867.5777
3132,122.0,7380.1032
3134,122.0,6842.4442
3136,122.0,7457.9198
3138,122.0,7284.8291
3140,122.0,6613.9618
3142,122.0,7152.6676
3144,122.0,6176.4842
3146,122.0,7258.6357
3148,122.0,6965.0116
3150,122.0,6703.3008
3152,122.0,6860.8223
3154,122.0,7019.0587
3156,122.0,7151.6985
3158,122.0,7155.5938
3160,122.0,7046.4016
3162,122.0,6921.024
3164,122.0,6559.8901
3166,122.0,7164.6765
3168,122.0,7318.0333
3170,122.0,7133.205
3172,122.0,6726.0451
3174,122.0,7227.2621
3176,122.0,7054.446
3178,122.0,7186.4559
3180,122.0,6702.722
3182,122.0,6910.7908
3184,122.0,6997.5761
3186,122.0,7325.4693
3188,122.0,6903.649
3190,122.0,7371.2407
3192,122.0,7424.7057
3194,122.0,6977.2335
3196,122.0,6956.4788
3198,122.0,7338.5285
3200,122.0,7371.5875
3202,122.0,5066.929
3204,122.0,7269.3478
3206,122.0,7331.4629
3208,122.0,6405.5933
3210,122.0,7167.8228
3212,122.0,7386.9737
3214,122.0,7060.5858
3216,122.0,6925.68
3218,122.0,6662.7735
3220,122.0,7404.9346
3222,122.0,6975.1872
3224,122.0,7100.3689
3226,122.0,6467.0698
3228,122.0,7342.8055
3230,122.0,7201.2957
3232,122.0,6160.0534
3234,122.0,5106.1767
3236,122.0,7168.162
3238,122.0,7256.5726
3240,122.0,7241.8154
3242,122.0,7012.1074
3244,122.0,7361.9153
3246,122.0,6629.4943
3248,122.0,7336.5171
3250,122.0,6307.0801
3252,122.0,6441.5323
3254,122.0,6878.6657
3256,122.0,7032.815
3258,122.0,7278.4761
3260,122.0,6526.1036
3262,122.0,6440.9149
3264,122.0,7415.7276
3266,122.0,6875.8334
3268,122.0,7063.9411
3270,122.0,7199.2049
3272,122.0,7010.5334
3274,122.0,6109.1345
3276,122.0,7473.6659
3278,122.0,6770.0476
3280,122.0,7352.5643
3282,122.0,7267.3417
3284,122.0,6878.6635
3286,122.0,7355.8809
3288,122.0,7194.9451
3290,122.0,7307.3454
3292,122.0,7240.2353
3294,122.0,7418.6159
3296,122.0,6385.6298
3298,122.0,7150.5419
3300,122.0,7220.5053
3302,122.0,6809.0085
3304,122.0,7381.3142
3306,122.0,7247.3194
3308,122.0,6998.5648
3310,122.0,7424.7736
3312,122.0,7152.198
3314,122.0,6827.1974
3316,122.0,7334.1604
3318,122.0,7072.7837
3320,122.0,6890.8893
3322,122.0,6917.0093
3324,122.0,6760.958
3326,122.0,7192.9513
3328,122.0,7166.3664
3330,122.0,6117.9124
3332,122.0,6577.9507
3334,122.0,6966.038
3336,122.0,6164.3435
3338,122.0,7091.7102
3340,122.0,7210.7519
3342,122.0,7165.5556
3344,122.0,6794.7916
3346,122.0,7277.6207
3348,122.0,7223.4506
3350,122.0,6318.378
3352,122.0,6966.0698
3354,122.0,6932.0258
3356,122.0,7338.2062
3358,122.0,7080.0662
3360,122.0,6682.4308
3362,122.0,6939.5357
3364,122.0,7237.9846
3366,122.0,5729.8908
3368,122.0,5974.9261
3370,122.0,7469.1903
3372,122.0,7038.4609
3374,122.0,6190.4758
3376,122.0,6765.9976
3378,122.0,7049.658
3380,122.0,6768.822
3382,122.0,7341.0573
3384,122.0,7233.0354
3386,122.0,6923.0072
3388,122.0,5635.1406
3390,122.0,6950.9192
3392,122.0,7381.7567
3394,122.0,7348.6756
3396,122.0,7221.6329
3398,122.0,7148.1161
3400,122.0,6466.7941
3402,122.0,6703.2424
3404,122.0,6989.5747
3406,122.0,7453.8986
3408,122.0,7264.5251
3410,122.0,6803.9495
3412,122.0,7309.8892
3414,122.0,7355.5865
3416,122.0,7041.2554
3418,122.0,7045.8711
3420,122.0,7241.5687
3422,122.0,5779.827
3424,122.0,6963.4836
3426,122.0,6663.5217
3428,122.0,5786.7949
3430,122.0,7091.3995
3432,122.0,6947.0165
3434,122.0,7210.7341
3436,122.0,7336.1448
3438,122.0,7479.2481
3440,122.0,7320.6964
3442,122.0,7327.3092
3444,122.0,7431.6952
3446,122.0,6430.9905
3448,122.0,6808.1411
3450,122.0,7166.2094
3452,122.0,7138.5777
3454,122.0,7170.1674
3456,122.0,7263.2513
3458,122.0,7490.4342
3460,122.0,7415.8078
3462,122.0,7254.6084
3464,122.0,7216.4482
3466,122.0,7051.3701
3468,122.0,7223.5553
3470,122.0,6970.4011
3472,122.0,7385.3873
3474,122.0,7384.962
3476,122.0,5359.9656
3478,122.0,7411.4477
3480,122.0,7289.5374
3482,122.0,6953.7592
3484,122.0,6707.2269
3486,122.0,6741.1408
3488,122.0,7334.2976
3490,122.0,7356.9763
3492,122.0,7252.3956
3494,122.0,7073.9329
3496,122.0,7301.8701
3498,122.0,7327.4158
3500,122.0,7073.1313
3502,122.0,6775.512
3504,122.0,6795.9307
3506,122.0,7395.8835
3508,122.0,6939.5984
3510,122.0,7422.4398
3512,122.0,7102.8407
3514,122.0,7322.2863
3516,122.0,7079.752
3518,122.0,7410.4431
3520,122.0,3847.7055
3522,122.0,6911.0222
3524,122.0,7357.3531
3526,122.0,7270.3706
3528,122.0,5324.9031
3530,122.0,7249.5818
3532,122.0,7209.9142
3534,122.0,7281.961
3536,122.0,6868.3576
3538,122.0,7361.3231
3540,122.0,7065.1085
3542,122.0,7309.8626
3544,122.0,7237.687
3546,122.0,7205.1661
3548,122.0,7132.9771
3550,122.0,6843.9318
3552,122.0,7162.556
3554,122.0,7284.5374
3556,122.0,7308.5261
3558,122.0,6723.1979
3560,122.0,7139.6796
3562,122.0,6716.4382
3564,122.0,7368.6648
3566,122.0,6844.5514
3568,122.0,7190.4419
3570,122.0,7196.2814
3572,122.0,7331.3957
3574,122.0,6973.6396
3576,122.0,7316.0781
3578,122.0,7349.6409
3580,122.0,5096.6996
3582,122.0,7385.1634
3584,122.0,7215.213
3586,122.0,6969.1138
3588,122.0,7212.3576
3590,122.0,7045.9953
3592,122.0,7133.511
3594,122.0,6595.5191
3596,122.0,7258.5883
3598,122.0,4554.5569
3600,122.0,7264.9349
3602,122.0,7039.0993
3604,122.0,7140.1615
3606,122.0,7194.4813
3608,122.0,7034.677
3610,122.0,6970.0694
3612,122.0,7305.8359
3614,122.0,7250.2353
3616,122.0,6724.6746
3618,122.0,6779.69
3620,122.0,7163.8804
3622,122.0,6752.7225
3624,122.0,7246.0166
3626,122.0,6401.2603
3628,122.0,7318.7226
3630,122.0,7050.2777
3632,122.0,7385.4016
3634,122.0,6705.9043
3636,122.0,6761.8586
3638,122.0,7383.3986
3640,122.0,6967.1864
3642,122.0,7065.4797
3644,122.0,6537.1156
3646,122.0,6418.3987
3648,122.0,7347.5926
3650,122.0,7227.5276
3652,122.0,7237.9965
3654,122.0,7164.0839
3656,122.0,6971.6912
3658,122.0,7449.7213
3660,122.0,6640.3111
3662,122.0,6957.5211
3664,122.0,6956.4758
3666,122.0,6989.2407
3668,122.0,7380.0739
3670,122.0,6821.4464
3672,122.0,7327.5292
3674,122.0,7227.352
3676,122.0,6507.1674
3678,122.0,6645.1922
3680,122.0,6721.5717
3682,122.0,7103.309
3684,122.0,7135.7605
3686,122.0,7140.6738
3688,122.0,5678.7585
3690,122.0,6922.7218
3692,122.0,6087.9002
3694,122.0,6743.3024
3696,122.0,6775.8984
3698,122.0,6967.3096
3700,122.0,6763.3332
3702,122.0,6446.0797
3704,122.0,6901.4655
3706,122.0,7284.2513
3708,122.0,7152.3176
3710,122.0,7352.821
3712,122.0,6824.6288
3714,122.0,6446.8143
3716,122.0,6919.2425
3718,122.0,7340.5491
3720,122.0,7003.0221
3722,122.0,7040.18
3724,122.0,6952.9835
3726,122.0,7126.1528
3728,122.0,6448.0147
3730,122.0,7174.8602
3732,122.0,7249.6502
3734,122.0,6916.748
3736,122.0,6997.0263
3738,122.0,7266.0975
3740,122.0,6998.8256
3742,122.0,6948.2129
3744,122.0,6879.0351
3746,122.0,7240.7059
3748,122.0,6917.6294
3750,122.0,6311.927
3752,122.0,7048.0573
3754,122.0,6286.054
3756,122.0,6080.3928
3758,122.0,7091.9352
3760,122.0,7319.0398
3762,122.0,5879.7493
3764,122.0,7140.2331
3766,122.0,5194.5031
3768,122.0,7179.7469
3770,122.0,6390.7126
3772,122.0,7279.6475
3774,122.0,7099.9012
3776,122.0,7305.9363
3778,122.0,6988.1639
3780,122.0,6747.1356
3782,122.0,6595.4036
3784,122.0,7052.6043
3786,122.0,7222.4757
3788,122.0,7211.1386
3790,122.0,7049.882
3792,122.0,6699.4858
3794,122.0,6275.0719
3796,122.0,6798.5
3798,122.0,7217.1732
3800,122.0,7159.0746
3802,122.0,6817.459
3804,122.0,7238.3832
3806,122.0,7012.6651
3808,122.0,7326.6887
3810,122.0,6342.7269
3812,122.0,7147.3831
3814,122.0,7251.9053
3816,122.0,7423.1963
3818,122.0,7139.777
3820,122.0,7100.4797
3822,122.0,7054.954
3824,122.0,7293.2173
3826,122.0,6653.7249
3828,122.0,7246.7242
3830,122.0,7073.9587
3832,122.0,6979.4035
3834,122.0,7335.8582
3836,122.0,7292.7759
3838,122.0,7206.2973
3840,122.0,6934.6301
3842,122.0,7109.3528
3844,122.0,7061.6558
3846,122.0,6474.7201
3848,122.0,6773.4285
3850,122.0,6982.6258
3852,122.0,7096.3626
3854,122.0,7177.6125
3856,122.0,7300.2076
3858,122.0,7168.5125
3860,122.0,6939.2433
3862,122.0,6828.0878
3864,122.0,7067.0528
3866,122.0,5653.5656
3868,122.0,7222.8479
3870,122.0,7420.5351
3872,122.0,6800.5924
3874,122.0,7181.3404
3876,122.0,7356.2967
3878,122.0,7355.5619
3880,122.0,7251.1378
3882,122.0,6695.6876
3884,122.0,6968.4822
3886,122.0,6904.0636
3888,122.0,6837.0161
3890,122.0,7305.8537
3892,122.0,7302.6654
3894,122.0,6991.8738
3896,122.0,7216.1193
3898,122.0,7197.227
3900,122.0,7208.0125
3902,122.0,7088.8922
3904,122.0,6378.3427
3906,122.0,7115.4862
3908,122.0,6632.1008
3910,122.0,7058.8223
3912,122.0,7052.8127
3914,122.0,6748.2301
3916,122.0,7123.2784
3918,122.0,6134.9316
3920,122.0,6929.9859
3922,122.0,6588.4743
3924,122.0,7271.7257
3926,122.0,7226.0054
3928,122.0,7093.4988
3930,122.0,7334.0472
3932,122.0,6811.6665
3934,122.0,5964.7632
3936,122.0,6832.5241
3938,122.0,7045.9786
3940,122.0,6854.1071
3942,122.0,7147.1907
3944,122.0,7120.8759
3946,122.0,7226.8703
3948,122.0,6504.1632
3950,122.0,7173.3089
3952,122.0,6862.9104
3954,122.0,6339.772
3956,122.0,7015.4235
3958,122.0,6914.8829
3960,122.0,7170.6795
3962,122.0,7301.3614
3964,122.0,6945.0318
3966,122.0,7040.286
3968,122.0,7193.9538
3970,122.0,7102.1683
3972,122.0,7213.5708
3974,122.0,7256.0598
3976,122.0,6702.1626
3978,122.0,6180.0013
3980,122.0,7314.0756
3982,122.0,7024.4127
3984,122.0,7110.6689
3986,122.0,6648.4284
3988,122.0,7142.437
3990,122.0,6932.136
3992,122.0,7047.4272
3994,122.0,7231.3204
3996,122.0,7150.2428
3998,122.0,6873.9019
4000,122.0,6492.3664
4002,122.0,6658.5577
4004,122.0,6529.8042
4006,122.0,6956.1271
4008,122.0,7106.0888
4010,122.0,7341.5844
4012,122.0,7407.7567
4014,122.0,7173.2622
4016,122.0,7312.7557
4018,122.0,7337.7947
4020,122.0,7153.2575
4022,122.0,6599.9082
4024,122.0,6875.2821
4026,122.0,7140.8269
4028,122.0,6282.1909
4030,122.0,7183.9575
4032,122.0,7239.7317
4034,122.0,7252.856
4036,122.0,7284.1484
4038,122.0,6211.1605
4040,122.0,5266.0206
4042,122.0,7045.6438
4044,122.0,6741.284
4046,122.0,7199.6151
4048,122.0,5874.8136
4050,122.0,7315.8632
4052,122.0,7085.8246
4054,122.0,6286.6662
4056,122.0,7059.5288
4058,122.0,7187.7309
4060,122.0,7077.9479
4062,122.0,7186.0359
4064,122.0,7153.096
4066,122.0,7335.0464
4068,122.0,7110.5459
4070,122.0,6976.713
4072,122.0,7274.675
4074,122.0,7056.3543
4076,122.0,7010.2049
4078,122.0,7025.6061
4080,122.0,6747.4755
4082,122.0,6167.446
4084,122.0,6760.3195
4086,122.0,6750.4754
4088,122.0,7165.0476
4090,122.0,6001.362
4092,122.0,6374.0831
4094,122.0,7389.7431
4096,122.0,7342.3733
4098,122.0,5752.0261
4100,122.0,7141.0564
4102,122.0,7372.7074
4104,122.0,7136.802
4106,122.0,5441.797
4108,122.0,5191.6069
4110,122.0,7035.602
4112,122.0,6876.8817
4114,122.0,6807.1512
4116,122.0,6977.514
4118,122.0,7425.7215
4120,122.0,7441.2526
4122,122.0,7326.0156
4124,122.0,7055.8136
4126,122.0,7067.3715
4128,122.0,6997.3268
4130,122.0,7386.5072
4132,122.0,6900.7299
4134,122.0,7310.6822
4136,122.0,7116.1943
4138,122.0,7241.151
4140,122.0,6736.394
4142,122.0,7225.0014
4144,122.0,7347.5979
4146,122.0,6859.5063
4148,122.0,7223.3563
4150,122.0,7088.491
4152,122.0,7079.7549
4154,122.0,7450.2839
4156,122.0,6887.4156
4158,122.0,7204.2497
4160,122.0,7082.7811
4162,122.0,6622.899
4164,122.0,7102.3922
4166,122.0,6809.5348
4168,122.0,6686.754
4170,122.0,7370.6408
4172,122.0,7232.5064
4174,122.0,6868.8815
4176,122.0,6906.1452
4178,122.0,6937.4733
4180,122.0,7177.39
4182,122.0,6965.6364
4184,122.0,6534.3714
4186,122.0,7178.6884
4188,122.0,7100.9116
4190,122.0,7069.1995
4192,122.0,7152.6942
4194,122.0,7028.951
4196,122.0,7332.7599
4198,122.0,7257.1612
4200,122.0,7139.4793
4202,122.0,7368.8862
4204,122.0,7157.1617
4206,122.0,6505.1473
4208,122.0,7149.0356
4210,122.0,7000.5016
4212,122.0,6956.6094
4214,122.0,6947.87
4216,122.0,7351.7411
4218,122.0,7103.1183
4220,122.0,7235.9343
4222,122.0,7229.9335
4224,122.0,7339.3433
4226,122.0,7050.1724
4228,122.0,6823.6812
4230,122.0,7255.674
4232,122.0,7177.4272
4234,122.0,7198.3665
4236,122.0,7252.154
4238,122.0,7180.1009
4240,122.0,7367.7735
4242,122.0,7060.2654
4244,122.0,7468.0566
4246,122.0,6856.4885
4248,122.0,7158.2092
4250,122.0,7028.0657
4252,122.0,7246.6295
4254,122.0,7359.6237
4256,122.0,6588.1776
4258,122.0,6267.3378
4260,122.0,6405.5171
4262,122.0,6879.9571
4264,122.0,7281.9553
4266,122.0,6913.3464
4268,122.0,7305.045
4270,122.0,6793.7587
4272,122.0,7103.595
4274,122.0,7200.6573
4276,122.0,5923.0976
4278,122.0,7209.9321
4280,122.0,6997.4168
4282,122.0,7313.7034
4284,122.0,6184.7445
4286,122.0,7057.6946
4288,122.0,5946.4985
4290,122.0,6805.7106
4292,122.0,6331.4623
4294,122.0,7057.6404
4296,122.0,7223.7072
4298,122.0,7328.5108
4300,122.0,7090.7693
4302,122.0,6958.9697
4304,122.0,7353.2945
4306,122.0,7347.9968
4308,122.0,7203.7873
4310,122.0,7346.1353
4312,122.0,6226.4051
4314,122.0,7141.1524
4316,122.0,7182.848
4318,122.0,6919.0297
4320,122.0,7344.8771
4322,122.0,7000.5422
4324,122.0,7350.8132
4326,122.0,7257.3698
4328,122.0,7330.6737
4330,122.0,7366.7287
4332,122.0,6159.7285
4334,122.0,6821.8504
4336,122.0,7111.94
4338,122.0,6942.8588
4340,122.0,7269.9422
4342,122.0,6605.6931
4344,122.0,7039.4225
4346,122.0,7055.6516
4348,122.0,7311.8575
4350,122.0,6750.3612
4352,122.0,7288.6067
4354,122.0,7097.1107
4356,122.0,5265.2091
4358,122.0,7284.4467
4360,122.0,7386.7019
4362,122.0,7395.4896
4364,122.0,6843.9387
4366,122.0,6742.849
4368,122.0,6982.6119
4370,122.0,6513.8506
4372,122.0,6735.9979
4374,122.0,7276.9006
4376,122.0,7142.898
4378,122.0,7239.6774
4380,122.0,6863.9887
4382,122.0,7095.8961
4384,122.0,7319.3745
4386,122.0,6510.6362
4388,122.0,7188.4809
4390,122.0,6833.1378
4392,122.0,7235.4481
4394,122.0,6965.7119
4396,122.0,7264.9376
