nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient093
2021-12-04 17:14:09.204118: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient093/PPO_ActionList_gym_cancer:CancerControl-v0_patient093_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient093/
save checkpoint format : patient093_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-04 17:14:19
============================================================================================
Updates : 0 		 SurvivalMonths : 94.0 		 Average Reward : -108101.28
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient093/final/patient093_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:12
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 86.0 		 Average Reward : -87660.23
Updates : 4 		 SurvivalMonths : 119.5 		 Average Reward : -23452256.81
Updates : 6 		 SurvivalMonths : 86.5 		 Average Reward : -96409.01
Updates : 8 		 SurvivalMonths : 93.5 		 Average Reward : -123610.3
Updates : 10 		 SurvivalMonths : 103.0 		 Average Reward : -13811818.78
Updates : 12 		 SurvivalMonths : 88.5 		 Average Reward : -48377.89
Updates : 14 		 SurvivalMonths : 100.5 		 Average Reward : -5424742.51
Updates : 16 		 SurvivalMonths : 106.0 		 Average Reward : -6108655.83
Updates : 18 		 SurvivalMonths : 94.0 		 Average Reward : -119821.84
Updates : 20 		 SurvivalMonths : 91.5 		 Average Reward : -319375.11
Updates : 22 		 SurvivalMonths : 96.5 		 Average Reward : -2116773.89
Updates : 24 		 SurvivalMonths : 87.0 		 Average Reward : -64400.7
Updates : 26 		 SurvivalMonths : 94.5 		 Average Reward : -211756.98
Updates : 28 		 SurvivalMonths : 88.5 		 Average Reward : -322152.63
Updates : 30 		 SurvivalMonths : 90.0 		 Average Reward : -203660.33
Updates : 32 		 SurvivalMonths : 88.0 		 Average Reward : -295432.49
Updates : 34 		 SurvivalMonths : 89.0 		 Average Reward : -313046.89
Updates : 36 		 SurvivalMonths : 84.0 		 Average Reward : -108580.71
Updates : 38 		 SurvivalMonths : 86.0 		 Average Reward : -106792.63
Updates : 40 		 SurvivalMonths : 92.0 		 Average Reward : -345241.49
Updates : 42 		 SurvivalMonths : 89.0 		 Average Reward : -54477.71
Updates : 44 		 SurvivalMonths : 90.5 		 Average Reward : -174612.76
Updates : 46 		 SurvivalMonths : 96.5 		 Average Reward : -204434.92
Updates : 48 		 SurvivalMonths : 90.0 		 Average Reward : -144479.0
Updates : 50 		 SurvivalMonths : 89.0 		 Average Reward : -74986.8
Updates : 52 		 SurvivalMonths : 90.5 		 Average Reward : -149984.24
Updates : 54 		 SurvivalMonths : 89.5 		 Average Reward : -240403.59
Updates : 56 		 SurvivalMonths : 93.0 		 Average Reward : -187429.5
Updates : 58 		 SurvivalMonths : 97.0 		 Average Reward : -1666663.39
Updates : 60 		 SurvivalMonths : 94.5 		 Average Reward : -139964.56
Updates : 62 		 SurvivalMonths : 91.5 		 Average Reward : -467643.2
Updates : 64 		 SurvivalMonths : 92.5 		 Average Reward : -108225.97
Updates : 66 		 SurvivalMonths : 90.0 		 Average Reward : -89669.4
Updates : 68 		 SurvivalMonths : 87.5 		 Average Reward : -80319.56
Updates : 70 		 SurvivalMonths : 94.5 		 Average Reward : -402480.64
Updates : 72 		 SurvivalMonths : 93.0 		 Average Reward : -336569.98
Updates : 74 		 SurvivalMonths : 90.0 		 Average Reward : -87957.48
Updates : 76 		 SurvivalMonths : 95.5 		 Average Reward : -173553.14
Updates : 78 		 SurvivalMonths : 90.0 		 Average Reward : -90086.34
Updates : 80 		 SurvivalMonths : 91.0 		 Average Reward : -200932.91
Updates : 82 		 SurvivalMonths : 95.5 		 Average Reward : -114962.42
