nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient003
2021-12-03 20:27:49.706670: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  2
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient003/PPO_ActionList_gym_cancer:CancerControl-v0_patient003_log_2.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient003/
save checkpoint format : patient003_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-03 20:27:57
============================================================================================
Updates : 0 		 SurvivalMonths : 105.5 		 Average Reward : -186248.26
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient003/final/patient003_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:12
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 97.5 		 Average Reward : -472026.7
Updates : 4 		 SurvivalMonths : 102.5 		 Average Reward : -218343.06
Updates : 6 		 SurvivalMonths : 99.5 		 Average Reward : -261530.33
Updates : 8 		 SurvivalMonths : 101.0 		 Average Reward : -356057.33
Updates : 10 		 SurvivalMonths : 117.0 		 Average Reward : -166340.88
Updates : 12 		 SurvivalMonths : 111.0 		 Average Reward : -457746.17
Updates : 14 		 SurvivalMonths : 110.5 		 Average Reward : -321613.25
Updates : 16 		 SurvivalMonths : 122.0 		 Average Reward : 2684.04
Updates : 18 		 SurvivalMonths : 104.0 		 Average Reward : -535252.83
Updates : 20 		 SurvivalMonths : 108.5 		 Average Reward : -71750.41
Updates : 22 		 SurvivalMonths : 108.0 		 Average Reward : -241931.2
Updates : 24 		 SurvivalMonths : 95.0 		 Average Reward : -191442.94
Updates : 26 		 SurvivalMonths : 105.0 		 Average Reward : -796100.76
Updates : 28 		 SurvivalMonths : 102.5 		 Average Reward : -399313.04
Updates : 30 		 SurvivalMonths : 105.0 		 Average Reward : -435249.36
Updates : 32 		 SurvivalMonths : 115.0 		 Average Reward : -124114.19
Updates : 34 		 SurvivalMonths : 103.5 		 Average Reward : -211707.3
Updates : 36 		 SurvivalMonths : 104.0 		 Average Reward : -238937.8
Updates : 38 		 SurvivalMonths : 99.0 		 Average Reward : -435490.0
Updates : 40 		 SurvivalMonths : 107.0 		 Average Reward : -464170.65
Updates : 42 		 SurvivalMonths : 101.5 		 Average Reward : -354302.15
Updates : 44 		 SurvivalMonths : 110.5 		 Average Reward : -91838.86
Updates : 46 		 SurvivalMonths : 108.5 		 Average Reward : -112082.24
Updates : 48 		 SurvivalMonths : 106.5 		 Average Reward : -465029.41
Updates : 50 		 SurvivalMonths : 111.5 		 Average Reward : -106066.66
Updates : 52 		 SurvivalMonths : 107.0 		 Average Reward : -454296.95
Updates : 54 		 SurvivalMonths : 111.5 		 Average Reward : -911555.49
Updates : 56 		 SurvivalMonths : 106.0 		 Average Reward : -337017.64
Updates : 58 		 SurvivalMonths : 111.0 		 Average Reward : -302028.98
Updates : 60 		 SurvivalMonths : 103.5 		 Average Reward : -192317.58
Updates : 62 		 SurvivalMonths : 95.0 		 Average Reward : -102533.54
Updates : 64 		 SurvivalMonths : 109.0 		 Average Reward : -444314.29
Updates : 66 		 SurvivalMonths : 122.0 		 Average Reward : -81627.59
