nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-11 19:29:07.943992: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  6
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_6.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011_20211211-1929_PPO_gym_cancer:CancerControl-v0_101_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
--------------------------------------------------------------------------------------------
setting random seed to  101
============================================================================================
Started training at (GMT) :  2021-12-11 19:29:12
============================================================================================
Updates : 0 		 SurvivalMonths : 57.0 		 Average Reward : -2848.6
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011_20211211-1929_PPO_gym_cancer:CancerControl-v0_101_0.pth
model saved
Elapsed Time  :  0:00:06
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 52.5 		 Average Reward : -1552.52
Updates : 4 		 SurvivalMonths : 60.5 		 Average Reward : -1903.51
Updates : 6 		 SurvivalMonths : 55.5 		 Average Reward : -3662.1
Updates : 8 		 SurvivalMonths : 53.5 		 Average Reward : -894.47
Updates : 10 		 SurvivalMonths : 52.0 		 Average Reward : -1435.97
Updates : 12 		 SurvivalMonths : 54.5 		 Average Reward : -3570.22
Updates : 14 		 SurvivalMonths : 57.5 		 Average Reward : -2448.95
Updates : 16 		 SurvivalMonths : 54.5 		 Average Reward : -3846.36
Updates : 18 		 SurvivalMonths : 59.0 		 Average Reward : -470.95
Updates : 20 		 SurvivalMonths : 57.5 		 Average Reward : -760.84
Updates : 22 		 SurvivalMonths : 54.0 		 Average Reward : -3909.43
Updates : 24 		 SurvivalMonths : 59.0 		 Average Reward : -2188.96
Updates : 26 		 SurvivalMonths : 58.5 		 Average Reward : -2269.29
Updates : 28 		 SurvivalMonths : 55.0 		 Average Reward : -1449.43
Updates : 30 		 SurvivalMonths : 58.5 		 Average Reward : 184.35
Updates : 32 		 SurvivalMonths : 56.0 		 Average Reward : -2650.31
Updates : 34 		 SurvivalMonths : 53.5 		 Average Reward : -1438.05
Updates : 36 		 SurvivalMonths : 52.0 		 Average Reward : -2738.38
Updates : 38 		 SurvivalMonths : 62.5 		 Average Reward : -2088.06
Updates : 40 		 SurvivalMonths : 58.5 		 Average Reward : -785.58
Updates : 42 		 SurvivalMonths : 55.5 		 Average Reward : -4693.52
Updates : 44 		 SurvivalMonths : 51.5 		 Average Reward : -1655.02
Updates : 46 		 SurvivalMonths : 51.0 		 Average Reward : -2556.98
Updates : 48 		 SurvivalMonths : 62.0 		 Average Reward : -1058.25
Updates : 50 		 SurvivalMonths : 53.0 		 Average Reward : -675.63
Updates : 52 		 SurvivalMonths : 55.0 		 Average Reward : -1908.25
Updates : 54 		 SurvivalMonths : 53.0 		 Average Reward : -1519.95
Updates : 56 		 SurvivalMonths : 53.0 		 Average Reward : -1337.22
Updates : 58 		 SurvivalMonths : 55.5 		 Average Reward : -822.86
Updates : 60 		 SurvivalMonths : 57.0 		 Average Reward : -4122.51
Updates : 62 		 SurvivalMonths : 56.0 		 Average Reward : -1855.39
Updates : 64 		 SurvivalMonths : 62.5 		 Average Reward : -1361.74
Updates : 66 		 SurvivalMonths : 55.5 		 Average Reward : -1604.98
Updates : 68 		 SurvivalMonths : 60.0 		 Average Reward : -1851.69
Updates : 70 		 SurvivalMonths : 55.5 		 Average Reward : -1639.99
Updates : 72 		 SurvivalMonths : 53.0 		 Average Reward : -613.9
Updates : 74 		 SurvivalMonths : 57.0 		 Average Reward : -1180.16
Updates : 76 		 SurvivalMonths : 55.5 		 Average Reward : -1732.72
Updates : 78 		 SurvivalMonths : 62.0 		 Average Reward : -622.11
Updates : 80 		 SurvivalMonths : 58.0 		 Average Reward : -106.68
Updates : 82 		 SurvivalMonths : 61.0 		 Average Reward : -508.69
Updates : 84 		 SurvivalMonths : 52.0 		 Average Reward : -2939.34
Updates : 86 		 SurvivalMonths : 54.5 		 Average Reward : -649.11
Updates : 88 		 SurvivalMonths : 60.5 		 Average Reward : -1055.73
Updates : 90 		 SurvivalMonths : 55.5 		 Average Reward : -926.12
Updates : 92 		 SurvivalMonths : 52.5 		 Average Reward : -1935.84
Updates : 94 		 SurvivalMonths : 55.0 		 Average Reward : -1667.3
Updates : 96 		 SurvivalMonths : 57.0 		 Average Reward : -903.56
Updates : 98 		 SurvivalMonths : 52.0 		 Average Reward : -2119.24
Updates : 100 		 SurvivalMonths : 52.0 		 Average Reward : -1014.88
Updates : 102 		 SurvivalMonths : 55.0 		 Average Reward : -1118.85
Updates : 104 		 SurvivalMonths : 55.0 		 Average Reward : -1170.66
Updates : 106 		 SurvivalMonths : 56.5 		 Average Reward : -938.18
Updates : 108 		 SurvivalMonths : 54.5 		 Average Reward : -592.58
Updates : 110 		 SurvivalMonths : 47.0 		 Average Reward : -1686.96
Updates : 112 		 SurvivalMonths : 54.0 		 Average Reward : -297.96
Updates : 114 		 SurvivalMonths : 57.5 		 Average Reward : -1562.74
Updates : 116 		 SurvivalMonths : 58.0 		 Average Reward : -612.9
Updates : 118 		 SurvivalMonths : 55.5 		 Average Reward : -2261.97
Updates : 120 		 SurvivalMonths : 58.5 		 Average Reward : -398.76
Updates : 122 		 SurvivalMonths : 55.5 		 Average Reward : -6027.59
Updates : 124 		 SurvivalMonths : 58.0 		 Average Reward : -3029.08
Updates : 126 		 SurvivalMonths : 52.5 		 Average Reward : -1973.42
Updates : 128 		 SurvivalMonths : 55.0 		 Average Reward : -2378.25
Updates : 130 		 SurvivalMonths : 58.0 		 Average Reward : -103.3
Updates : 132 		 SurvivalMonths : 55.0 		 Average Reward : -779.88
Updates : 134 		 SurvivalMonths : 59.5 		 Average Reward : -1339.54
Updates : 136 		 SurvivalMonths : 60.0 		 Average Reward : -1895.96
Updates : 138 		 SurvivalMonths : 57.0 		 Average Reward : -1311.53
Updates : 140 		 SurvivalMonths : 53.0 		 Average Reward : -432.08
Updates : 142 		 SurvivalMonths : 55.0 		 Average Reward : -120.02
Updates : 144 		 SurvivalMonths : 61.0 		 Average Reward : -957.8
Updates : 146 		 SurvivalMonths : 61.5 		 Average Reward : -971.64
Updates : 148 		 SurvivalMonths : 55.5 		 Average Reward : -1733.27
Updates : 150 		 SurvivalMonths : 53.0 		 Average Reward : -1817.32
Updates : 152 		 SurvivalMonths : 53.5 		 Average Reward : -1165.82
Updates : 154 		 SurvivalMonths : 56.0 		 Average Reward : -436.34
Updates : 156 		 SurvivalMonths : 57.5 		 Average Reward : -2380.33
Updates : 158 		 SurvivalMonths : 61.5 		 Average Reward : -877.01
Updates : 160 		 SurvivalMonths : 57.0 		 Average Reward : -794.84
Updates : 162 		 SurvivalMonths : 57.5 		 Average Reward : 405.54
Updates : 164 		 SurvivalMonths : 54.5 		 Average Reward : -1636.61
Updates : 166 		 SurvivalMonths : 57.0 		 Average Reward : -884.25
Updates : 168 		 SurvivalMonths : 56.0 		 Average Reward : -1516.15
Updates : 170 		 SurvivalMonths : 56.5 		 Average Reward : -1273.95
Updates : 172 		 SurvivalMonths : 60.0 		 Average Reward : -3953.91
Updates : 174 		 SurvivalMonths : 58.5 		 Average Reward : -2732.89
Updates : 176 		 SurvivalMonths : 57.0 		 Average Reward : -802.41
Updates : 178 		 SurvivalMonths : 58.5 		 Average Reward : -1634.78
Updates : 180 		 SurvivalMonths : 59.0 		 Average Reward : -790.65
Updates : 182 		 SurvivalMonths : 55.5 		 Average Reward : -473.87
Updates : 184 		 SurvivalMonths : 61.0 		 Average Reward : -414.34
Updates : 186 		 SurvivalMonths : 55.0 		 Average Reward : -1884.65
Updates : 188 		 SurvivalMonths : 54.5 		 Average Reward : -1249.71
Updates : 190 		 SurvivalMonths : 57.0 		 Average Reward : -2515.72
Updates : 192 		 SurvivalMonths : 55.5 		 Average Reward : -897.8
Updates : 194 		 SurvivalMonths : 60.0 		 Average Reward : -1601.85
Updates : 196 		 SurvivalMonths : 55.5 		 Average Reward : 15.81
Updates : 198 		 SurvivalMonths : 57.0 		 Average Reward : -374.57
Updates : 200 		 SurvivalMonths : 62.5 		 Average Reward : -417.37
Updates : 202 		 SurvivalMonths : 52.5 		 Average Reward : 320.17
Updates : 204 		 SurvivalMonths : 59.5 		 Average Reward : -84.05
Updates : 206 		 SurvivalMonths : 58.0 		 Average Reward : -458.85
Updates : 208 		 SurvivalMonths : 53.5 		 Average Reward : -866.68
Updates : 210 		 SurvivalMonths : 64.0 		 Average Reward : 399.25
