nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient019
2021-12-03 20:27:49.797033: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient019/PPO_ActionList_gym_cancer:CancerControl-v0_patient019_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient019/
save checkpoint format : patient019_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-03 20:27:57
============================================================================================
Updates : 0 		 SurvivalMonths : 55.5 		 Average Reward : -2691.49
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient019/final/patient019_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:04
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 38.0 		 Average Reward : -728.74
Updates : 4 		 SurvivalMonths : 55.0 		 Average Reward : -2455.87
Updates : 6 		 SurvivalMonths : 38.5 		 Average Reward : -753.48
Updates : 8 		 SurvivalMonths : 34.5 		 Average Reward : -1271.01
Updates : 10 		 SurvivalMonths : 40.0 		 Average Reward : -1045.78
Updates : 12 		 SurvivalMonths : 44.5 		 Average Reward : 763.0
Updates : 14 		 SurvivalMonths : 58.0 		 Average Reward : 12.41
Updates : 16 		 SurvivalMonths : 37.0 		 Average Reward : -1075.97
Updates : 18 		 SurvivalMonths : 52.0 		 Average Reward : -2674.38
Updates : 20 		 SurvivalMonths : 38.0 		 Average Reward : -188.06
Updates : 22 		 SurvivalMonths : 58.5 		 Average Reward : -3327.32
Updates : 24 		 SurvivalMonths : 39.0 		 Average Reward : -902.1
Updates : 26 		 SurvivalMonths : 38.5 		 Average Reward : -1514.5
Updates : 28 		 SurvivalMonths : 57.0 		 Average Reward : -6695.03
Updates : 30 		 SurvivalMonths : 42.0 		 Average Reward : -3048.65
Updates : 32 		 SurvivalMonths : 56.0 		 Average Reward : -3296.17
Updates : 34 		 SurvivalMonths : 41.0 		 Average Reward : -818.05
Updates : 36 		 SurvivalMonths : 39.0 		 Average Reward : -157.37
Updates : 38 		 SurvivalMonths : 64.5 		 Average Reward : -4335.15
Updates : 40 		 SurvivalMonths : 55.5 		 Average Reward : -928.34
Updates : 42 		 SurvivalMonths : 56.0 		 Average Reward : -4287.81
Updates : 44 		 SurvivalMonths : 54.0 		 Average Reward : -3735.41
Updates : 46 		 SurvivalMonths : 22.5 		 Average Reward : 249.78
Updates : 48 		 SurvivalMonths : 62.0 		 Average Reward : -4562.96
Updates : 50 		 SurvivalMonths : 44.0 		 Average Reward : -1466.27
Updates : 52 		 SurvivalMonths : 41.5 		 Average Reward : -833.92
Updates : 54 		 SurvivalMonths : 57.0 		 Average Reward : -2659.16
Updates : 56 		 SurvivalMonths : 59.5 		 Average Reward : -401.87
Updates : 58 		 SurvivalMonths : 61.0 		 Average Reward : -3689.62
Updates : 60 		 SurvivalMonths : 58.5 		 Average Reward : -3233.11
Updates : 62 		 SurvivalMonths : 55.0 		 Average Reward : -3442.88
Updates : 64 		 SurvivalMonths : 58.0 		 Average Reward : -3721.31
Updates : 66 		 SurvivalMonths : 43.5 		 Average Reward : -1447.51
Updates : 68 		 SurvivalMonths : 38.0 		 Average Reward : -501.96
Updates : 70 		 SurvivalMonths : 36.5 		 Average Reward : -313.03
Updates : 72 		 SurvivalMonths : 59.0 		 Average Reward : -3969.15
Updates : 74 		 SurvivalMonths : 38.0 		 Average Reward : -1180.92
Updates : 76 		 SurvivalMonths : 65.5 		 Average Reward : -3714.8
Updates : 78 		 SurvivalMonths : 41.5 		 Average Reward : -1304.08
Updates : 80 		 SurvivalMonths : 55.5 		 Average Reward : -3604.25
Updates : 82 		 SurvivalMonths : 61.0 		 Average Reward : -3686.07
Updates : 84 		 SurvivalMonths : 42.0 		 Average Reward : 259.5
Updates : 86 		 SurvivalMonths : 56.0 		 Average Reward : -3354.67
Updates : 88 		 SurvivalMonths : 54.0 		 Average Reward : -3706.91
Updates : 90 		 SurvivalMonths : 38.5 		 Average Reward : -321.86
Updates : 92 		 SurvivalMonths : 62.0 		 Average Reward : -3265.23
Updates : 94 		 SurvivalMonths : 56.0 		 Average Reward : -2215.56
Updates : 96 		 SurvivalMonths : 59.0 		 Average Reward : -2796.85
Updates : 98 		 SurvivalMonths : 61.0 		 Average Reward : -4816.21
Updates : 100 		 SurvivalMonths : 43.5 		 Average Reward : -380.2
Updates : 102 		 SurvivalMonths : 58.5 		 Average Reward : -798.69
Updates : 104 		 SurvivalMonths : 54.0 		 Average Reward : -2989.86
Updates : 106 		 SurvivalMonths : 59.0 		 Average Reward : -5519.81
Updates : 108 		 SurvivalMonths : 59.5 		 Average Reward : -5322.23
Updates : 110 		 SurvivalMonths : 57.0 		 Average Reward : -2204.58
Updates : 112 		 SurvivalMonths : 51.0 		 Average Reward : -2064.69
Updates : 114 		 SurvivalMonths : 55.5 		 Average Reward : -2411.2
Updates : 116 		 SurvivalMonths : 56.5 		 Average Reward : -1960.52
Updates : 118 		 SurvivalMonths : 64.0 		 Average Reward : -6670.89
Updates : 120 		 SurvivalMonths : 62.0 		 Average Reward : -6021.62
Updates : 122 		 SurvivalMonths : 44.5 		 Average Reward : -1008.99
Updates : 124 		 SurvivalMonths : 42.0 		 Average Reward : -91.53
Updates : 126 		 SurvivalMonths : 56.0 		 Average Reward : -2714.92
Updates : 128 		 SurvivalMonths : 38.5 		 Average Reward : -2512.84
Updates : 130 		 SurvivalMonths : 59.5 		 Average Reward : -866.46
Updates : 132 		 SurvivalMonths : 59.0 		 Average Reward : -926.36
Updates : 134 		 SurvivalMonths : 60.0 		 Average Reward : -4233.99
Updates : 136 		 SurvivalMonths : 59.0 		 Average Reward : -829.61
Updates : 138 		 SurvivalMonths : 39.0 		 Average Reward : -856.27
Updates : 140 		 SurvivalMonths : 23.0 		 Average Reward : 232.3
Updates : 142 		 SurvivalMonths : 60.0 		 Average Reward : -3093.21
Updates : 144 		 SurvivalMonths : 65.0 		 Average Reward : -1152.35
Updates : 146 		 SurvivalMonths : 61.0 		 Average Reward : -1467.13
Updates : 148 		 SurvivalMonths : 70.5 		 Average Reward : -1987.13
Updates : 150 		 SurvivalMonths : 18.5 		 Average Reward : 179.31
Updates : 152 		 SurvivalMonths : 34.5 		 Average Reward : -327.7
Updates : 154 		 SurvivalMonths : 57.0 		 Average Reward : -2628.92
Updates : 156 		 SurvivalMonths : 43.5 		 Average Reward : -447.74
Updates : 158 		 SurvivalMonths : 58.5 		 Average Reward : -4158.58
Updates : 160 		 SurvivalMonths : 63.5 		 Average Reward : -2691.22
Updates : 162 		 SurvivalMonths : 62.5 		 Average Reward : -2005.18
Updates : 164 		 SurvivalMonths : 61.5 		 Average Reward : -4100.66
Updates : 166 		 SurvivalMonths : 59.0 		 Average Reward : -1142.53
Updates : 168 		 SurvivalMonths : 59.0 		 Average Reward : -4056.35
Updates : 170 		 SurvivalMonths : 69.5 		 Average Reward : -3223.18
