nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-09 10:01:15.135614: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  4
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_4.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011-m1-0.5-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-09 10:01:22
============================================================================================
Updates : 0 		 SurvivalMonths : 46.0 		 Average Reward : -2536.25
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011-m1-0.5-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:05
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 52.0 		 Average Reward : -1653.84
Updates : 4 		 SurvivalMonths : 55.0 		 Average Reward : -2716.11
Updates : 6 		 SurvivalMonths : 45.5 		 Average Reward : -1056.24
Updates : 8 		 SurvivalMonths : 54.0 		 Average Reward : -3056.88
Updates : 10 		 SurvivalMonths : 58.5 		 Average Reward : -285.47
Updates : 12 		 SurvivalMonths : 56.5 		 Average Reward : -68.29
Updates : 14 		 SurvivalMonths : 57.0 		 Average Reward : -5480.34
Updates : 16 		 SurvivalMonths : 59.0 		 Average Reward : -2656.38
Updates : 18 		 SurvivalMonths : 47.5 		 Average Reward : -2677.89
Updates : 20 		 SurvivalMonths : 56.0 		 Average Reward : -2361.7
Updates : 22 		 SurvivalMonths : 57.5 		 Average Reward : -1613.42
Updates : 24 		 SurvivalMonths : 50.5 		 Average Reward : -2312.85
Updates : 26 		 SurvivalMonths : 44.0 		 Average Reward : -1589.88
Updates : 28 		 SurvivalMonths : 49.0 		 Average Reward : -949.52
Updates : 30 		 SurvivalMonths : 58.5 		 Average Reward : -1874.46
Updates : 32 		 SurvivalMonths : 54.5 		 Average Reward : -2795.16
Updates : 34 		 SurvivalMonths : 60.5 		 Average Reward : -2002.38
Updates : 36 		 SurvivalMonths : 53.5 		 Average Reward : -2447.01
Updates : 38 		 SurvivalMonths : 50.5 		 Average Reward : -3684.47
Updates : 40 		 SurvivalMonths : 59.5 		 Average Reward : -1688.03
Updates : 42 		 SurvivalMonths : 50.0 		 Average Reward : -2249.38
Updates : 44 		 SurvivalMonths : 59.5 		 Average Reward : -3782.94
Updates : 46 		 SurvivalMonths : 51.0 		 Average Reward : -2036.04
Updates : 48 		 SurvivalMonths : 53.0 		 Average Reward : -627.66
Updates : 50 		 SurvivalMonths : 46.5 		 Average Reward : -55.38
Updates : 52 		 SurvivalMonths : 56.5 		 Average Reward : -1868.72
Updates : 54 		 SurvivalMonths : 44.0 		 Average Reward : -347.72
Updates : 56 		 SurvivalMonths : 56.5 		 Average Reward : -939.01
Updates : 58 		 SurvivalMonths : 33.5 		 Average Reward : -640.78
Updates : 60 		 SurvivalMonths : 52.5 		 Average Reward : -510.91
Updates : 62 		 SurvivalMonths : 54.0 		 Average Reward : -569.59
Updates : 64 		 SurvivalMonths : 56.5 		 Average Reward : -549.42
Updates : 66 		 SurvivalMonths : 63.0 		 Average Reward : -3970.87
Updates : 68 		 SurvivalMonths : 55.0 		 Average Reward : -2641.71
Updates : 70 		 SurvivalMonths : 52.5 		 Average Reward : -1856.16
Updates : 72 		 SurvivalMonths : 54.5 		 Average Reward : -1280.9
Updates : 74 		 SurvivalMonths : 54.5 		 Average Reward : -4403.5
Updates : 76 		 SurvivalMonths : 31.0 		 Average Reward : -319.6
Updates : 78 		 SurvivalMonths : 49.5 		 Average Reward : -6109.46
Updates : 80 		 SurvivalMonths : 55.0 		 Average Reward : -1275.96
Updates : 82 		 SurvivalMonths : 51.0 		 Average Reward : -1543.76
Updates : 84 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 86 		 SurvivalMonths : 53.0 		 Average Reward : -118.19
Updates : 88 		 SurvivalMonths : 54.0 		 Average Reward : -2583.15
Updates : 90 		 SurvivalMonths : 58.0 		 Average Reward : -854.94
Updates : 92 		 SurvivalMonths : 36.5 		 Average Reward : -884.73
Updates : 94 		 SurvivalMonths : 57.0 		 Average Reward : -342.02
Updates : 96 		 SurvivalMonths : 35.5 		 Average Reward : -2419.57
Updates : 98 		 SurvivalMonths : 55.0 		 Average Reward : -952.73
Updates : 100 		 SurvivalMonths : 49.0 		 Average Reward : -560.98
Updates : 102 		 SurvivalMonths : 55.5 		 Average Reward : -1435.18
Updates : 104 		 SurvivalMonths : 58.0 		 Average Reward : -1903.23
Updates : 106 		 SurvivalMonths : 58.5 		 Average Reward : -1143.81
Updates : 108 		 SurvivalMonths : 54.5 		 Average Reward : -1639.1
Updates : 110 		 SurvivalMonths : 59.5 		 Average Reward : -2114.11
Updates : 112 		 SurvivalMonths : 57.0 		 Average Reward : -2523.5
Updates : 114 		 SurvivalMonths : 34.5 		 Average Reward : -1011.58
Updates : 116 		 SurvivalMonths : 57.5 		 Average Reward : -679.49
Updates : 118 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 120 		 SurvivalMonths : 34.0 		 Average Reward : -2094.15
Updates : 122 		 SurvivalMonths : 55.5 		 Average Reward : -1536.65
Updates : 124 		 SurvivalMonths : 36.5 		 Average Reward : -212.17
Updates : 126 		 SurvivalMonths : 35.5 		 Average Reward : -1970.18
Updates : 128 		 SurvivalMonths : 35.5 		 Average Reward : -321.68
Updates : 130 		 SurvivalMonths : 53.0 		 Average Reward : -1030.49
Updates : 132 		 SurvivalMonths : 58.0 		 Average Reward : -1202.5
Updates : 134 		 SurvivalMonths : 60.5 		 Average Reward : -1376.96
Updates : 136 		 SurvivalMonths : 54.5 		 Average Reward : -1372.04
Updates : 138 		 SurvivalMonths : 34.5 		 Average Reward : 194.76
Updates : 140 		 SurvivalMonths : 35.5 		 Average Reward : -361.45
Updates : 142 		 SurvivalMonths : 59.0 		 Average Reward : -1637.23
Updates : 144 		 SurvivalMonths : 33.5 		 Average Reward : -440.71
Updates : 146 		 SurvivalMonths : 58.0 		 Average Reward : -65.3
Updates : 148 		 SurvivalMonths : 34.5 		 Average Reward : -920.77
Updates : 150 		 SurvivalMonths : 35.0 		 Average Reward : -807.8
Updates : 152 		 SurvivalMonths : 34.5 		 Average Reward : -1695.55
Updates : 154 		 SurvivalMonths : 60.0 		 Average Reward : -478.41
Updates : 156 		 SurvivalMonths : 58.5 		 Average Reward : -1756.8
Updates : 158 		 SurvivalMonths : 61.0 		 Average Reward : -3984.98
Updates : 160 		 SurvivalMonths : 49.5 		 Average Reward : 195.7
Updates : 162 		 SurvivalMonths : 62.5 		 Average Reward : 47.51
Updates : 164 		 SurvivalMonths : 56.5 		 Average Reward : -1911.15
Updates : 166 		 SurvivalMonths : 60.5 		 Average Reward : -1943.45
Updates : 168 		 SurvivalMonths : 37.0 		 Average Reward : -255.86
Updates : 170 		 SurvivalMonths : 32.5 		 Average Reward : -688.13
Updates : 172 		 SurvivalMonths : 39.0 		 Average Reward : 67.22
Updates : 174 		 SurvivalMonths : 58.5 		 Average Reward : -159.6
Updates : 176 		 SurvivalMonths : 58.5 		 Average Reward : -1233.6
Updates : 178 		 SurvivalMonths : 59.5 		 Average Reward : -4245.54
Updates : 180 		 SurvivalMonths : 53.5 		 Average Reward : -1072.77
Updates : 182 		 SurvivalMonths : 61.5 		 Average Reward : -596.36
Updates : 184 		 SurvivalMonths : 60.0 		 Average Reward : -518.23
Updates : 186 		 SurvivalMonths : 36.5 		 Average Reward : 142.14
Updates : 188 		 SurvivalMonths : 64.5 		 Average Reward : 1218.79
Updates : 190 		 SurvivalMonths : 35.0 		 Average Reward : -394.53
Updates : 192 		 SurvivalMonths : 52.5 		 Average Reward : -2753.35
Updates : 194 		 SurvivalMonths : 37.0 		 Average Reward : 766.33
Updates : 196 		 SurvivalMonths : 32.0 		 Average Reward : -115.31
Updates : 198 		 SurvivalMonths : 35.5 		 Average Reward : -95.72
Updates : 200 		 SurvivalMonths : 52.0 		 Average Reward : 498.36
Updates : 202 		 SurvivalMonths : 60.0 		 Average Reward : 921.03
Updates : 204 		 SurvivalMonths : 54.0 		 Average Reward : -961.57
Updates : 206 		 SurvivalMonths : 57.0 		 Average Reward : -1521.01
Updates : 208 		 SurvivalMonths : 63.5 		 Average Reward : 1021.01
Updates : 210 		 SurvivalMonths : 63.0 		 Average Reward : 784.77
Updates : 212 		 SurvivalMonths : 62.5 		 Average Reward : 1077.09
Updates : 214 		 SurvivalMonths : 53.5 		 Average Reward : -664.51
Updates : 216 		 SurvivalMonths : 59.0 		 Average Reward : -1359.23
Updates : 218 		 SurvivalMonths : 57.0 		 Average Reward : -849.02
Updates : 220 		 SurvivalMonths : 54.5 		 Average Reward : -1029.54
Updates : 222 		 SurvivalMonths : 37.0 		 Average Reward : -1255.59
Updates : 224 		 SurvivalMonths : 60.5 		 Average Reward : 229.37
Updates : 226 		 SurvivalMonths : 63.0 		 Average Reward : 543.26
Updates : 228 		 SurvivalMonths : 33.5 		 Average Reward : 69.09
Updates : 230 		 SurvivalMonths : 55.0 		 Average Reward : -15.89
Updates : 232 		 SurvivalMonths : 34.0 		 Average Reward : -1661.85
Updates : 234 		 SurvivalMonths : 36.5 		 Average Reward : 369.93
Updates : 236 		 SurvivalMonths : 61.0 		 Average Reward : -62.76
Updates : 238 		 SurvivalMonths : 57.5 		 Average Reward : 180.37
Updates : 240 		 SurvivalMonths : 57.0 		 Average Reward : -263.31
Updates : 242 		 SurvivalMonths : 60.5 		 Average Reward : -470.66
Updates : 244 		 SurvivalMonths : 63.5 		 Average Reward : 1215.81
Updates : 246 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 248 		 SurvivalMonths : 63.0 		 Average Reward : 505.17
Updates : 250 		 SurvivalMonths : 39.5 		 Average Reward : 435.47
Updates : 252 		 SurvivalMonths : 49.5 		 Average Reward : 817.05
Updates : 254 		 SurvivalMonths : 59.0 		 Average Reward : -312.03
Updates : 256 		 SurvivalMonths : 58.5 		 Average Reward : -131.38
Updates : 258 		 SurvivalMonths : 54.5 		 Average Reward : -324.6
Updates : 260 		 SurvivalMonths : 55.5 		 Average Reward : 1009.06
Updates : 262 		 SurvivalMonths : 34.5 		 Average Reward : 516.16
Updates : 264 		 SurvivalMonths : 36.5 		 Average Reward : 359.5
Updates : 266 		 SurvivalMonths : 59.5 		 Average Reward : -902.41
Updates : 268 		 SurvivalMonths : 35.0 		 Average Reward : 142.23
Updates : 270 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 272 		 SurvivalMonths : 38.5 		 Average Reward : 214.33
Updates : 274 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 276 		 SurvivalMonths : 59.0 		 Average Reward : -317.41
Updates : 278 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 280 		 SurvivalMonths : 63.0 		 Average Reward : 345.16
Updates : 282 		 SurvivalMonths : 59.5 		 Average Reward : -1261.77
Updates : 284 		 SurvivalMonths : 60.5 		 Average Reward : 506.47
Updates : 286 		 SurvivalMonths : 37.0 		 Average Reward : 358.12
Updates : 288 		 SurvivalMonths : 57.0 		 Average Reward : 823.72
Updates : 290 		 SurvivalMonths : 38.0 		 Average Reward : 592.31
Updates : 292 		 SurvivalMonths : 61.0 		 Average Reward : -709.95
Updates : 294 		 SurvivalMonths : 35.0 		 Average Reward : 140.37
Updates : 296 		 SurvivalMonths : 61.0 		 Average Reward : -1415.04
Updates : 298 		 SurvivalMonths : 58.0 		 Average Reward : 574.24
Updates : 300 		 SurvivalMonths : 61.5 		 Average Reward : -1622.23
Updates : 302 		 SurvivalMonths : 36.5 		 Average Reward : 674.73
Updates : 304 		 SurvivalMonths : 28.0 		 Average Reward : 448.01
Updates : 306 		 SurvivalMonths : 38.0 		 Average Reward : 583.99
Updates : 308 		 SurvivalMonths : 38.0 		 Average Reward : 376.0
Updates : 310 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 312 		 SurvivalMonths : 56.5 		 Average Reward : -676.09
Updates : 314 		 SurvivalMonths : 60.0 		 Average Reward : 890.22
Updates : 316 		 SurvivalMonths : 34.5 		 Average Reward : 387.87
Updates : 318 		 SurvivalMonths : 55.5 		 Average Reward : -82.82
Updates : 320 		 SurvivalMonths : 57.0 		 Average Reward : -231.78
Updates : 322 		 SurvivalMonths : 33.5 		 Average Reward : -108.96
