nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient037
2021-12-04 17:14:09.157410: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient037/PPO_ActionList_gym_cancer:CancerControl-v0_patient037_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient037/
save checkpoint format : patient037_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-04 17:14:21
============================================================================================
Updates : 0 		 SurvivalMonths : 122.0 		 Average Reward : -13565418.82
Updates : 34 		 SurvivalMonths : 122.0 		 Average Reward : -1133169.34
Updates : 36 		 SurvivalMonths : 122.0 		 Average Reward : -4472063.48
Updates : 38 		 SurvivalMonths : 122.0 		 Average Reward : -1338774.53
Updates : 40 		 SurvivalMonths : 122.0 		 Average Reward : -488332.45
Updates : 42 		 SurvivalMonths : 122.0 		 Average Reward : -2308277.69
Updates : 44 		 SurvivalMonths : 122.0 		 Average Reward : -984834.6
Updates : 46 		 SurvivalMonths : 122.0 		 Average Reward : -299119.84
Updates : 48 		 SurvivalMonths : 122.0 		 Average Reward : -1116278.69
Updates : 50 		 SurvivalMonths : 122.0 		 Average Reward : -1546854.7
Updates : 52 		 SurvivalMonths : 122.0 		 Average Reward : -1420135.0
Updates : 54 		 SurvivalMonths : 122.0 		 Average Reward : -778436.39
Updates : 56 		 SurvivalMonths : 122.0 		 Average Reward : -1004853.14
Updates : 58 		 SurvivalMonths : 122.0 		 Average Reward : -1048674.6
Updates : 60 		 SurvivalMonths : 122.0 		 Average Reward : -1350835.83
Updates : 62 		 SurvivalMonths : 122.0 		 Average Reward : -1087431.68
Updates : 64 		 SurvivalMonths : 122.0 		 Average Reward : -1681837.26
Updates : 66 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 68 		 SurvivalMonths : 122.0 		 Average Reward : -2481202.97
Updates : 70 		 SurvivalMonths : 122.0 		 Average Reward : -1007677.03
Updates : 72 		 SurvivalMonths : 122.0 		 Average Reward : -1767001.7
Updates : 74 		 SurvivalMonths : 122.0 		 Average Reward : -1156880.24
Updates : 76 		 SurvivalMonths : 122.0 		 Average Reward : -318162.71
Updates : 78 		 SurvivalMonths : 122.0 		 Average Reward : -664710.46
Updates : 80 		 SurvivalMonths : 122.0 		 Average Reward : -691285.77
Updates : 82 		 SurvivalMonths : 122.0 		 Average Reward : -1797597.36
Updates : 84 		 SurvivalMonths : 122.0 		 Average Reward : -1286200.99
Updates : 86 		 SurvivalMonths : 122.0 		 Average Reward : -772559.17
Updates : 88 		 SurvivalMonths : 122.0 		 Average Reward : -534218.39
Updates : 90 		 SurvivalMonths : 122.0 		 Average Reward : -2213496.95
Updates : 92 		 SurvivalMonths : 122.0 		 Average Reward : -364652.84
Updates : 94 		 SurvivalMonths : 122.0 		 Average Reward : -141653.91
Updates : 96 		 SurvivalMonths : 122.0 		 Average Reward : -450628.41
Updates : 98 		 SurvivalMonths : 122.0 		 Average Reward : -345094.18
Updates : 100 		 SurvivalMonths : 122.0 		 Average Reward : -426312.99
Updates : 102 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 104 		 SurvivalMonths : 122.0 		 Average Reward : -504441.29
Updates : 106 		 SurvivalMonths : 122.0 		 Average Reward : -860918.53
Updates : 108 		 SurvivalMonths : 122.0 		 Average Reward : -562394.65
Updates : 110 		 SurvivalMonths : 122.0 		 Average Reward : -504964.32
Updates : 112 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 114 		 SurvivalMonths : 122.0 		 Average Reward : -452579.64
Updates : 116 		 SurvivalMonths : 122.0 		 Average Reward : -142160.51
Updates : 118 		 SurvivalMonths : 122.0 		 Average Reward : -166839.12
Updates : 120 		 SurvivalMonths : 122.0 		 Average Reward : -146355.53
Updates : 122 		 SurvivalMonths : 122.0 		 Average Reward : -913411.72
Updates : 124 		 SurvivalMonths : 122.0 		 Average Reward : -532240.88
Updates : 126 		 SurvivalMonths : 122.0 		 Average Reward : -489125.6
Updates : 128 		 SurvivalMonths : 122.0 		 Average Reward : -97970.51
Updates : 130 		 SurvivalMonths : 122.0 		 Average Reward : -960754.87
Updates : 132 		 SurvivalMonths : 122.0 		 Average Reward : -881970.74
Updates : 134 		 SurvivalMonths : 122.0 		 Average Reward : -622231.7
Updates : 136 		 SurvivalMonths : 122.0 		 Average Reward : -1138784.65
Updates : 138 		 SurvivalMonths : 122.0 		 Average Reward : -207671.99
Updates : 140 		 SurvivalMonths : 122.0 		 Average Reward : -313374.92
Updates : 142 		 SurvivalMonths : 122.0 		 Average Reward : -780863.16
Updates : 144 		 SurvivalMonths : 122.0 		 Average Reward : -474474.38
Updates : 146 		 SurvivalMonths : 122.0 		 Average Reward : -1146388.03
Updates : 148 		 SurvivalMonths : 122.0 		 Average Reward : -130506.51
Updates : 150 		 SurvivalMonths : 122.0 		 Average Reward : -14633.48
Updates : 152 		 SurvivalMonths : 122.0 		 Average Reward : -862401.76
Updates : 154 		 SurvivalMonths : 122.0 		 Average Reward : -837567.47
Updates : 156 		 SurvivalMonths : 122.0 		 Average Reward : -85185.07
Updates : 158 		 SurvivalMonths : 122.0 		 Average Reward : -881881.16
Updates : 160 		 SurvivalMonths : 122.0 		 Average Reward : -613868.66
Updates : 162 		 SurvivalMonths : 122.0 		 Average Reward : -281313.13
Updates : 164 		 SurvivalMonths : 122.0 		 Average Reward : -531950.16
Updates : 166 		 SurvivalMonths : 122.0 		 Average Reward : -775341.8
Updates : 168 		 SurvivalMonths : 122.0 		 Average Reward : -701245.69
Updates : 170 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 172 		 SurvivalMonths : 122.0 		 Average Reward : -771218.31
Updates : 174 		 SurvivalMonths : 122.0 		 Average Reward : -953350.35
Updates : 176 		 SurvivalMonths : 122.0 		 Average Reward : -329928.97
Updates : 178 		 SurvivalMonths : 122.0 		 Average Reward : -220802.17
Updates : 180 		 SurvivalMonths : 122.0 		 Average Reward : -219378.46
Updates : 182 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 184 		 SurvivalMonths : 122.0 		 Average Reward : -99886.83
Updates : 186 		 SurvivalMonths : 122.0 		 Average Reward : -1555249.25
Updates : 188 		 SurvivalMonths : 122.0 		 Average Reward : -154255.03
Updates : 190 		 SurvivalMonths : 122.0 		 Average Reward : -7945.58
Updates : 192 		 SurvivalMonths : 122.0 		 Average Reward : -63281.75
Updates : 194 		 SurvivalMonths : 122.0 		 Average Reward : -247834.38
Updates : 196 		 SurvivalMonths : 122.0 		 Average Reward : -485448.69
Updates : 198 		 SurvivalMonths : 122.0 		 Average Reward : -216557.88
Updates : 200 		 SurvivalMonths : 122.0 		 Average Reward : -178693.73
Updates : 202 		 SurvivalMonths : 122.0 		 Average Reward : -73298.81
Updates : 204 		 SurvivalMonths : 122.0 		 Average Reward : -420553.53
Updates : 206 		 SurvivalMonths : 122.0 		 Average Reward : -190599.26
Updates : 208 		 SurvivalMonths : 122.0 		 Average Reward : -62461.87
Updates : 210 		 SurvivalMonths : 122.0 		 Average Reward : -38230.27
Updates : 212 		 SurvivalMonths : 122.0 		 Average Reward : -101967.34
Updates : 214 		 SurvivalMonths : 122.0 		 Average Reward : -104933.58
Updates : 216 		 SurvivalMonths : 122.0 		 Average Reward : -202359.03
Updates : 218 		 SurvivalMonths : 122.0 		 Average Reward : -265482.97
Updates : 220 		 SurvivalMonths : 122.0 		 Average Reward : -354634.49
Updates : 222 		 SurvivalMonths : 122.0 		 Average Reward : 7422.98
Updates : 224 		 SurvivalMonths : 122.0 		 Average Reward : -103786.86
Updates : 226 		 SurvivalMonths : 122.0 		 Average Reward : -13684.97
Updates : 228 		 SurvivalMonths : 122.0 		 Average Reward : -42314.35
Updates : 230 		 SurvivalMonths : 122.0 		 Average Reward : -1659.5
Updates : 232 		 SurvivalMonths : 122.0 		 Average Reward : -259895.35
Updates : 234 		 SurvivalMonths : 122.0 		 Average Reward : -37584.7
Updates : 236 		 SurvivalMonths : 122.0 		 Average Reward : -13055.5
Updates : 238 		 SurvivalMonths : 122.0 		 Average Reward : -91058.24
Updates : 240 		 SurvivalMonths : 122.0 		 Average Reward : -14990.01
Updates : 242 		 SurvivalMonths : 122.0 		 Average Reward : -97039.16
Updates : 244 		 SurvivalMonths : 122.0 		 Average Reward : -39870.25
Updates : 246 		 SurvivalMonths : 122.0 		 Average Reward : -68121.04
Updates : 248 		 SurvivalMonths : 122.0 		 Average Reward : -32547.9
Updates : 250 		 SurvivalMonths : 122.0 		 Average Reward : -14906.9
Updates : 252 		 SurvivalMonths : 122.0 		 Average Reward : -75630.78
Updates : 254 		 SurvivalMonths : 122.0 		 Average Reward : -32099.61
Updates : 256 		 SurvivalMonths : 122.0 		 Average Reward : -155521.57
Updates : 258 		 SurvivalMonths : 122.0 		 Average Reward : 7575.36
Updates : 260 		 SurvivalMonths : 122.0 		 Average Reward : -8585.6
Updates : 262 		 SurvivalMonths : 122.0 		 Average Reward : -7837.16
Updates : 264 		 SurvivalMonths : 122.0 		 Average Reward : 3292.94
Updates : 266 		 SurvivalMonths : 122.0 		 Average Reward : -163981.56
Updates : 268 		 SurvivalMonths : 122.0 		 Average Reward : -20962.2
Updates : 270 		 SurvivalMonths : 122.0 		 Average Reward : -8382.02
Updates : 272 		 SurvivalMonths : 122.0 		 Average Reward : -47933.57
Updates : 274 		 SurvivalMonths : 122.0 		 Average Reward : 3007.95
Updates : 276 		 SurvivalMonths : 122.0 		 Average Reward : -10138.02
Updates : 278 		 SurvivalMonths : 122.0 		 Average Reward : -179006.01
Updates : 280 		 SurvivalMonths : 122.0 		 Average Reward : -8250.03
Updates : 282 		 SurvivalMonths : 122.0 		 Average Reward : -40506.02
Updates : 284 		 SurvivalMonths : 122.0 		 Average Reward : -53993.48
Updates : 286 		 SurvivalMonths : 122.0 		 Average Reward : -55807.13
Updates : 288 		 SurvivalMonths : 122.0 		 Average Reward : -16387.83
Updates : 290 		 SurvivalMonths : 122.0 		 Average Reward : -14997.45
Updates : 292 		 SurvivalMonths : 122.0 		 Average Reward : -9449.08
Updates : 294 		 SurvivalMonths : 122.0 		 Average Reward : -23168.59
Updates : 296 		 SurvivalMonths : 122.0 		 Average Reward : -1501.03
Updates : 298 		 SurvivalMonths : 122.0 		 Average Reward : -32932.75
Updates : 300 		 SurvivalMonths : 122.0 		 Average Reward : -178.74
Updates : 302 		 SurvivalMonths : 122.0 		 Average Reward : -10844.29
Updates : 304 		 SurvivalMonths : 122.0 		 Average Reward : -22183.53
Updates : 306 		 SurvivalMonths : 122.0 		 Average Reward : -8900.59
Updates : 308 		 SurvivalMonths : 122.0 		 Average Reward : -2367.86
Updates : 310 		 SurvivalMonths : 122.0 		 Average Reward : -6337.32
Updates : 312 		 SurvivalMonths : 122.0 		 Average Reward : -22680.77
Updates : 314 		 SurvivalMonths : 122.0 		 Average Reward : 2561.9
Updates : 316 		 SurvivalMonths : 112.5 		 Average Reward : 4842.97
Updates : 318 		 SurvivalMonths : 122.0 		 Average Reward : -3865.96
Updates : 320 		 SurvivalMonths : 106.5 		 Average Reward : 5438.52
Updates : 322 		 SurvivalMonths : 99.0 		 Average Reward : -844.47
Updates : 324 		 SurvivalMonths : 122.0 		 Average Reward : 354.43
Updates : 326 		 SurvivalMonths : 122.0 		 Average Reward : 3575.64
Updates : 328 		 SurvivalMonths : 84.0 		 Average Reward : 1736.73
Updates : 330 		 SurvivalMonths : 84.5 		 Average Reward : 1783.8
Updates : 332 		 SurvivalMonths : 113.5 		 Average Reward : 5564.07
Updates : 334 		 SurvivalMonths : 122.0 		 Average Reward : 2423.29
Updates : 336 		 SurvivalMonths : 112.5 		 Average Reward : 152.37
Updates : 338 		 SurvivalMonths : 122.0 		 Average Reward : -4621.37
Updates : 340 		 SurvivalMonths : 84.5 		 Average Reward : 1821.43
Updates : 342 		 SurvivalMonths : 37.5 		 Average Reward : 896.64
Updates : 344 		 SurvivalMonths : 84.5 		 Average Reward : -10681.12
Updates : 346 		 SurvivalMonths : 122.0 		 Average Reward : 5734.19
Updates : 348 		 SurvivalMonths : 105.5 		 Average Reward : 5668.51
Updates : 350 		 SurvivalMonths : 104.0 		 Average Reward : 3828.38
Updates : 352 		 SurvivalMonths : 98.5 		 Average Reward : -1468.71
Updates : 354 		 SurvivalMonths : 122.0 		 Average Reward : 882.82
Updates : 356 		 SurvivalMonths : 122.0 		 Average Reward : 40.16
Updates : 358 		 SurvivalMonths : 122.0 		 Average Reward : -2724.84
Updates : 360 		 SurvivalMonths : 122.0 		 Average Reward : 2423.84
Updates : 362 		 SurvivalMonths : 83.0 		 Average Reward : 3198.57
Updates : 364 		 SurvivalMonths : 122.0 		 Average Reward : 4811.24
Updates : 366 		 SurvivalMonths : 122.0 		 Average Reward : 3255.29
Updates : 368 		 SurvivalMonths : 122.0 		 Average Reward : 5787.45
Updates : 370 		 SurvivalMonths : 122.0 		 Average Reward : 5239.52
Updates : 372 		 SurvivalMonths : 89.5 		 Average Reward : 3135.5
Updates : 374 		 SurvivalMonths : 84.0 		 Average Reward : 3230.14
Updates : 376 		 SurvivalMonths : 90.5 		 Average Reward : 4762.36
Updates : 378 		 SurvivalMonths : 90.5 		 Average Reward : 4493.78
Updates : 380 		 SurvivalMonths : 95.5 		 Average Reward : 2308.89
Updates : 382 		 SurvivalMonths : 122.0 		 Average Reward : 5604.75
Updates : 384 		 SurvivalMonths : 90.5 		 Average Reward : 3999.37
Updates : 386 		 SurvivalMonths : 122.0 		 Average Reward : 5515.98
Updates : 388 		 SurvivalMonths : 83.0 		 Average Reward : 4176.89
Updates : 390 		 SurvivalMonths : 81.5 		 Average Reward : 2322.1
Updates : 392 		 SurvivalMonths : 122.0 		 Average Reward : -689.57
Updates : 394 		 SurvivalMonths : 84.5 		 Average Reward : 2649.15
Updates : 396 		 SurvivalMonths : 122.0 		 Average Reward : 4230.93
Updates : 398 		 SurvivalMonths : 122.0 		 Average Reward : -5235.37
Updates : 400 		 SurvivalMonths : 122.0 		 Average Reward : -3429.89
Updates : 402 		 SurvivalMonths : 122.0 		 Average Reward : 6424.5
Updates : 404 		 SurvivalMonths : 122.0 		 Average Reward : 6229.77
Updates : 406 		 SurvivalMonths : 61.5 		 Average Reward : 2340.26
Updates : 408 		 SurvivalMonths : 122.0 		 Average Reward : 6574.05
Updates : 410 		 SurvivalMonths : 122.0 		 Average Reward : 6320.71
Updates : 412 		 SurvivalMonths : 122.0 		 Average Reward : 5738.94
Updates : 414 		 SurvivalMonths : 91.0 		 Average Reward : 2819.78
Updates : 416 		 SurvivalMonths : 122.0 		 Average Reward : 3813.39
Updates : 418 		 SurvivalMonths : 122.0 		 Average Reward : -1392.98
Updates : 420 		 SurvivalMonths : 122.0 		 Average Reward : 5570.91
Updates : 422 		 SurvivalMonths : 122.0 		 Average Reward : 3743.13
Updates : 424 		 SurvivalMonths : 122.0 		 Average Reward : 1143.87
Updates : 426 		 SurvivalMonths : 122.0 		 Average Reward : 6922.5
Updates : 428 		 SurvivalMonths : 122.0 		 Average Reward : 5319.47
Updates : 430 		 SurvivalMonths : 122.0 		 Average Reward : 5398.06
Updates : 432 		 SurvivalMonths : 78.0 		 Average Reward : 3685.12
Updates : 434 		 SurvivalMonths : 79.5 		 Average Reward : 3965.66
Updates : 436 		 SurvivalMonths : 45.0 		 Average Reward : 1326.79
Updates : 438 		 SurvivalMonths : 122.0 		 Average Reward : 6346.42
Updates : 440 		 SurvivalMonths : 93.0 		 Average Reward : 3901.91
Updates : 442 		 SurvivalMonths : 122.0 		 Average Reward : 5346.71
Updates : 444 		 SurvivalMonths : 95.0 		 Average Reward : 3664.22
Updates : 446 		 SurvivalMonths : 103.5 		 Average Reward : 2757.89
Updates : 448 		 SurvivalMonths : 101.5 		 Average Reward : 4464.21
Updates : 450 		 SurvivalMonths : 122.0 		 Average Reward : 5983.68
Updates : 452 		 SurvivalMonths : 103.0 		 Average Reward : 4594.36
Updates : 454 		 SurvivalMonths : 110.0 		 Average Reward : 2048.4
Updates : 456 		 SurvivalMonths : 122.0 		 Average Reward : 5248.29
Updates : 458 		 SurvivalMonths : 116.5 		 Average Reward : 6291.78
Updates : 460 		 SurvivalMonths : 122.0 		 Average Reward : 4908.76
Updates : 462 		 SurvivalMonths : 122.0 		 Average Reward : 6065.15
Updates : 464 		 SurvivalMonths : 104.5 		 Average Reward : 5898.4
Updates : 466 		 SurvivalMonths : 110.5 		 Average Reward : 5259.21
Updates : 468 		 SurvivalMonths : 122.0 		 Average Reward : 5747.02
Updates : 470 		 SurvivalMonths : 105.5 		 Average Reward : 5471.69
Updates : 472 		 SurvivalMonths : 107.5 		 Average Reward : 4912.44
Updates : 474 		 SurvivalMonths : 112.0 		 Average Reward : 5400.67
Updates : 476 		 SurvivalMonths : 122.0 		 Average Reward : 4567.53
Updates : 478 		 SurvivalMonths : 109.0 		 Average Reward : 6724.83
Updates : 480 		 SurvivalMonths : 122.0 		 Average Reward : 6011.23
Updates : 482 		 SurvivalMonths : 122.0 		 Average Reward : 5356.62
Updates : 484 		 SurvivalMonths : 118.5 		 Average Reward : 6724.79
Updates : 486 		 SurvivalMonths : 122.0 		 Average Reward : 5359.92
Updates : 488 		 SurvivalMonths : 122.0 		 Average Reward : 6436.71
Updates : 490 		 SurvivalMonths : 122.0 		 Average Reward : 5326.68
Updates : 492 		 SurvivalMonths : 121.0 		 Average Reward : 7380.83
Updates : 494 		 SurvivalMonths : 122.0 		 Average Reward : 4743.23
Updates : 496 		 SurvivalMonths : 122.0 		 Average Reward : 4266.97
Updates : 498 		 SurvivalMonths : 122.0 		 Average Reward : 6868.76
Updates : 500 		 SurvivalMonths : 122.0 		 Average Reward : 4566.7
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient037/best/patient037_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:24:21
--------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient037/final/patient037_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:24:21
--------------------------------------------------------------------------------------------
Updates : 502 		 SurvivalMonths : 106.5 		 Average Reward : 5543.39
Updates : 504 		 SurvivalMonths : 84.0 		 Average Reward : 4120.28
Updates : 506 		 SurvivalMonths : 122.0 		 Average Reward : 5772.19
Updates : 508 		 SurvivalMonths : 122.0 		 Average Reward : 5496.22
Updates : 510 		 SurvivalMonths : 122.0 		 Average Reward : 7108.27
Updates : 512 		 SurvivalMonths : 119.5 		 Average Reward : 6890.53
Updates : 514 		 SurvivalMonths : 122.0 		 Average Reward : 4792.74
Updates : 516 		 SurvivalMonths : 122.0 		 Average Reward : 5740.41
Updates : 518 		 SurvivalMonths : 122.0 		 Average Reward : 6050.61
Updates : 520 		 SurvivalMonths : 122.0 		 Average Reward : 5815.17
Updates : 522 		 SurvivalMonths : 112.0 		 Average Reward : 6622.97
Updates : 524 		 SurvivalMonths : 118.0 		 Average Reward : 3574.38
Updates : 526 		 SurvivalMonths : 122.0 		 Average Reward : 5171.77
Updates : 528 		 SurvivalMonths : 122.0 		 Average Reward : 6830.1
Updates : 530 		 SurvivalMonths : 122.0 		 Average Reward : 6548.33
Updates : 532 		 SurvivalMonths : 122.0 		 Average Reward : 6491.4
Updates : 534 		 SurvivalMonths : 122.0 		 Average Reward : 6335.66
Updates : 536 		 SurvivalMonths : 86.0 		 Average Reward : 4325.07
Updates : 538 		 SurvivalMonths : 103.5 		 Average Reward : 5644.36
Updates : 540 		 SurvivalMonths : 111.0 		 Average Reward : 6501.76
Updates : 542 		 SurvivalMonths : 122.0 		 Average Reward : 4545.73
Updates : 544 		 SurvivalMonths : 122.0 		 Average Reward : 6450.68
Updates : 546 		 SurvivalMonths : 119.0 		 Average Reward : 7012.29
Updates : 548 		 SurvivalMonths : 122.0 		 Average Reward : 6751.26
Updates : 550 		 SurvivalMonths : 122.0 		 Average Reward : 6370.88
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient037/best/patient037_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:27:07
--------------------------------------------------------------------------------------------
Updates : 552 		 SurvivalMonths : 122.0 		 Average Reward : 7162.6
Updates : 554 		 SurvivalMonths : 121.5 		 Average Reward : 8009.8
Updates : 556 		 SurvivalMonths : 122.0 		 Average Reward : 6825.23
Updates : 558 		 SurvivalMonths : 122.0 		 Average Reward : 6791.71
Updates : 560 		 SurvivalMonths : 122.0 		 Average Reward : 7580.9
Updates : 562 		 SurvivalMonths : 122.0 		 Average Reward : 6956.38
Updates : 564 		 SurvivalMonths : 122.0 		 Average Reward : 6886.96
Updates : 566 		 SurvivalMonths : 122.0 		 Average Reward : 4719.44
Updates : 568 		 SurvivalMonths : 122.0 		 Average Reward : 7044.26
Updates : 570 		 SurvivalMonths : 122.0 		 Average Reward : 6369.42
Updates : 572 		 SurvivalMonths : 122.0 		 Average Reward : 7272.74
Updates : 574 		 SurvivalMonths : 122.0 		 Average Reward : 5537.08
Updates : 576 		 SurvivalMonths : 122.0 		 Average Reward : 6842.28
Updates : 578 		 SurvivalMonths : 122.0 		 Average Reward : 5773.13
Updates : 580 		 SurvivalMonths : 106.5 		 Average Reward : 5738.3
Updates : 582 		 SurvivalMonths : 115.5 		 Average Reward : 6423.18
Updates : 584 		 SurvivalMonths : 122.0 		 Average Reward : 7825.98
Updates : 586 		 SurvivalMonths : 122.0 		 Average Reward : 7519.84
Updates : 588 		 SurvivalMonths : 122.0 		 Average Reward : 7834.12
Updates : 590 		 SurvivalMonths : 122.0 		 Average Reward : 6581.76
Updates : 592 		 SurvivalMonths : 122.0 		 Average Reward : 6925.22
Updates : 594 		 SurvivalMonths : 122.0 		 Average Reward : 7034.23
Updates : 596 		 SurvivalMonths : 122.0 		 Average Reward : 6057.92
Updates : 598 		 SurvivalMonths : 122.0 		 Average Reward : 7011.66
Updates : 600 		 SurvivalMonths : 122.0 		 Average Reward : 7642.41
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient037/best/patient037_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:30:22
--------------------------------------------------------------------------------------------
Updates : 602 		 SurvivalMonths : 122.0 		 Average Reward : 7485.03
Updates : 604 		 SurvivalMonths : 122.0 		 Average Reward : 7657.17
Updates : 606 		 SurvivalMonths : 122.0 		 Average Reward : 7943.38
Updates : 608 		 SurvivalMonths : 122.0 		 Average Reward : 7348.7
Updates : 610 		 SurvivalMonths : 122.0 		 Average Reward : 7611.41
Updates : 612 		 SurvivalMonths : 122.0 		 Average Reward : 7968.87
Updates : 614 		 SurvivalMonths : 121.5 		 Average Reward : 8184.99
Updates : 616 		 SurvivalMonths : 112.5 		 Average Reward : 6332.02
Updates : 618 		 SurvivalMonths : 122.0 		 Average Reward : 7370.1
Updates : 620 		 SurvivalMonths : 122.0 		 Average Reward : 6772.11
Updates : 622 		 SurvivalMonths : 122.0 		 Average Reward : 7466.92
Updates : 624 		 SurvivalMonths : 122.0 		 Average Reward : 8207.87
Updates : 626 		 SurvivalMonths : 122.0 		 Average Reward : 7160.76
Updates : 628 		 SurvivalMonths : 122.0 		 Average Reward : 7237.62
Updates : 630 		 SurvivalMonths : 122.0 		 Average Reward : 7564.33
Updates : 632 		 SurvivalMonths : 122.0 		 Average Reward : 7205.09
Updates : 634 		 SurvivalMonths : 122.0 		 Average Reward : 6533.33
Updates : 636 		 SurvivalMonths : 122.0 		 Average Reward : 8178.52
Updates : 638 		 SurvivalMonths : 122.0 		 Average Reward : 7411.0
