nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient006
2021-12-03 20:27:49.685043: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  5
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient006/PPO_ActionList_gym_cancer:CancerControl-v0_patient006_log_5.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient006/
save checkpoint format : patient006_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-03 20:27:57
============================================================================================
Updates : 0 		 SurvivalMonths : 122.0 		 Average Reward : -5228685.7
Updates : 116 		 SurvivalMonths : 122.0 		 Average Reward : -1158768.96
Updates : 118 		 SurvivalMonths : 122.0 		 Average Reward : -201463.47
Updates : 120 		 SurvivalMonths : 122.0 		 Average Reward : -678368.8
Updates : 122 		 SurvivalMonths : 122.0 		 Average Reward : -1357736.68
Updates : 124 		 SurvivalMonths : 122.0 		 Average Reward : -1293211.19
Updates : 126 		 SurvivalMonths : 122.0 		 Average Reward : -2807499.79
Updates : 128 		 SurvivalMonths : 122.0 		 Average Reward : -841914.27
Updates : 130 		 SurvivalMonths : 122.0 		 Average Reward : -799790.5
Updates : 132 		 SurvivalMonths : 122.0 		 Average Reward : -1753438.25
Updates : 134 		 SurvivalMonths : 122.0 		 Average Reward : -1205034.46
Updates : 136 		 SurvivalMonths : 122.0 		 Average Reward : -2759801.15
Updates : 138 		 SurvivalMonths : 122.0 		 Average Reward : -763645.21
Updates : 140 		 SurvivalMonths : 122.0 		 Average Reward : -1869310.47
Updates : 142 		 SurvivalMonths : 122.0 		 Average Reward : -887299.22
Updates : 144 		 SurvivalMonths : 122.0 		 Average Reward : -1159895.65
Updates : 146 		 SurvivalMonths : 122.0 		 Average Reward : -104748.84
Updates : 148 		 SurvivalMonths : 122.0 		 Average Reward : -875319.26
Updates : 150 		 SurvivalMonths : 122.0 		 Average Reward : -881407.06
Updates : 152 		 SurvivalMonths : 122.0 		 Average Reward : 7839.34
Updates : 154 		 SurvivalMonths : 122.0 		 Average Reward : -3459328.67
Updates : 156 		 SurvivalMonths : 122.0 		 Average Reward : 7792.61
Updates : 158 		 SurvivalMonths : 122.0 		 Average Reward : -1642172.2
Updates : 160 		 SurvivalMonths : 122.0 		 Average Reward : -391481.06
Updates : 162 		 SurvivalMonths : 122.0 		 Average Reward : -2181543.38
Updates : 164 		 SurvivalMonths : 122.0 		 Average Reward : -910494.55
Updates : 166 		 SurvivalMonths : 122.0 		 Average Reward : -1298310.67
Updates : 168 		 SurvivalMonths : 122.0 		 Average Reward : -467896.33
Updates : 170 		 SurvivalMonths : 122.0 		 Average Reward : -314144.98
Updates : 172 		 SurvivalMonths : 122.0 		 Average Reward : -646979.21
Updates : 174 		 SurvivalMonths : 122.0 		 Average Reward : -417292.82
Updates : 176 		 SurvivalMonths : 122.0 		 Average Reward : -1099202.3
Updates : 178 		 SurvivalMonths : 122.0 		 Average Reward : -782598.96
Updates : 180 		 SurvivalMonths : 122.0 		 Average Reward : -611799.28
Updates : 182 		 SurvivalMonths : 122.0 		 Average Reward : -671060.63
Updates : 184 		 SurvivalMonths : 122.0 		 Average Reward : -1292390.32
Updates : 186 		 SurvivalMonths : 122.0 		 Average Reward : -1279508.7
Updates : 188 		 SurvivalMonths : 122.0 		 Average Reward : -337929.53
Updates : 190 		 SurvivalMonths : 122.0 		 Average Reward : -1163853.04
Updates : 192 		 SurvivalMonths : 122.0 		 Average Reward : -418515.23
Updates : 194 		 SurvivalMonths : 122.0 		 Average Reward : -566328.73
Updates : 196 		 SurvivalMonths : 122.0 		 Average Reward : -201417.03
Updates : 198 		 SurvivalMonths : 122.0 		 Average Reward : -1653481.82
Updates : 200 		 SurvivalMonths : 122.0 		 Average Reward : -340377.73
Updates : 202 		 SurvivalMonths : 122.0 		 Average Reward : -1508723.67
Updates : 204 		 SurvivalMonths : 122.0 		 Average Reward : -1101772.69
Updates : 206 		 SurvivalMonths : 122.0 		 Average Reward : -1109697.55
Updates : 208 		 SurvivalMonths : 122.0 		 Average Reward : -353374.52
Updates : 210 		 SurvivalMonths : 122.0 		 Average Reward : -952752.39
Updates : 212 		 SurvivalMonths : 122.0 		 Average Reward : -195268.45
Updates : 214 		 SurvivalMonths : 122.0 		 Average Reward : -1243168.67
Updates : 216 		 SurvivalMonths : 122.0 		 Average Reward : -192371.71
Updates : 218 		 SurvivalMonths : 122.0 		 Average Reward : -1081536.28
Updates : 220 		 SurvivalMonths : 122.0 		 Average Reward : -90440.62
Updates : 222 		 SurvivalMonths : 122.0 		 Average Reward : -1428704.58
Updates : 224 		 SurvivalMonths : 122.0 		 Average Reward : -916510.37
Updates : 226 		 SurvivalMonths : 122.0 		 Average Reward : -681235.06
Updates : 228 		 SurvivalMonths : 122.0 		 Average Reward : -910206.88
Updates : 230 		 SurvivalMonths : 122.0 		 Average Reward : -691276.29
Updates : 232 		 SurvivalMonths : 122.0 		 Average Reward : -807730.6
Updates : 234 		 SurvivalMonths : 122.0 		 Average Reward : -628348.01
Updates : 236 		 SurvivalMonths : 122.0 		 Average Reward : -1480673.35
Updates : 238 		 SurvivalMonths : 122.0 		 Average Reward : -815963.8
Updates : 240 		 SurvivalMonths : 122.0 		 Average Reward : -408546.29
Updates : 242 		 SurvivalMonths : 122.0 		 Average Reward : -1683102.87
Updates : 244 		 SurvivalMonths : 122.0 		 Average Reward : -435853.78
Updates : 246 		 SurvivalMonths : 122.0 		 Average Reward : -563970.32
Updates : 248 		 SurvivalMonths : 122.0 		 Average Reward : -372491.59
Updates : 250 		 SurvivalMonths : 122.0 		 Average Reward : -542737.16
Updates : 252 		 SurvivalMonths : 122.0 		 Average Reward : -599988.27
Updates : 254 		 SurvivalMonths : 115.5 		 Average Reward : -67537.72
Updates : 256 		 SurvivalMonths : 122.0 		 Average Reward : -299220.47
Updates : 258 		 SurvivalMonths : 122.0 		 Average Reward : -619156.11
Updates : 260 		 SurvivalMonths : 122.0 		 Average Reward : -725124.47
Updates : 262 		 SurvivalMonths : 122.0 		 Average Reward : -121723.44
Updates : 264 		 SurvivalMonths : 122.0 		 Average Reward : -1398834.05
Updates : 266 		 SurvivalMonths : 122.0 		 Average Reward : -171446.39
Updates : 268 		 SurvivalMonths : 122.0 		 Average Reward : -676374.15
Updates : 270 		 SurvivalMonths : 122.0 		 Average Reward : -1151495.53
Updates : 272 		 SurvivalMonths : 122.0 		 Average Reward : -2815805.43
Updates : 274 		 SurvivalMonths : 122.0 		 Average Reward : -941051.57
Updates : 276 		 SurvivalMonths : 122.0 		 Average Reward : -357234.27
Updates : 278 		 SurvivalMonths : 122.0 		 Average Reward : -129413.57
Updates : 280 		 SurvivalMonths : 112.5 		 Average Reward : -235481.87
Updates : 282 		 SurvivalMonths : 102.5 		 Average Reward : -155890.81
Updates : 284 		 SurvivalMonths : 122.0 		 Average Reward : -479314.19
Updates : 286 		 SurvivalMonths : 78.5 		 Average Reward : -44387.53
Updates : 288 		 SurvivalMonths : 122.0 		 Average Reward : -1695508.87
Updates : 290 		 SurvivalMonths : 122.0 		 Average Reward : -210587.82
Updates : 292 		 SurvivalMonths : 122.0 		 Average Reward : -514263.83
Updates : 294 		 SurvivalMonths : 122.0 		 Average Reward : -430599.17
Updates : 296 		 SurvivalMonths : 122.0 		 Average Reward : -423530.83
Updates : 298 		 SurvivalMonths : 69.5 		 Average Reward : -266218.98
Updates : 300 		 SurvivalMonths : 122.0 		 Average Reward : -349564.15
Updates : 302 		 SurvivalMonths : 71.0 		 Average Reward : -109696.65
Updates : 304 		 SurvivalMonths : 122.0 		 Average Reward : -543940.38
Updates : 306 		 SurvivalMonths : 122.0 		 Average Reward : -558393.47
Updates : 308 		 SurvivalMonths : 122.0 		 Average Reward : -335528.07
Updates : 310 		 SurvivalMonths : 122.0 		 Average Reward : -919399.52
Updates : 312 		 SurvivalMonths : 122.0 		 Average Reward : -164578.6
Updates : 314 		 SurvivalMonths : 122.0 		 Average Reward : -602635.97
Updates : 316 		 SurvivalMonths : 122.0 		 Average Reward : -834784.74
Updates : 318 		 SurvivalMonths : 122.0 		 Average Reward : -438207.84
Updates : 320 		 SurvivalMonths : 122.0 		 Average Reward : -176795.36
Updates : 322 		 SurvivalMonths : 122.0 		 Average Reward : -262564.29
Updates : 324 		 SurvivalMonths : 122.0 		 Average Reward : -205286.63
Updates : 326 		 SurvivalMonths : 67.0 		 Average Reward : -80019.26
Updates : 328 		 SurvivalMonths : 122.0 		 Average Reward : -229343.14
Updates : 330 		 SurvivalMonths : 122.0 		 Average Reward : -102701.3
Updates : 332 		 SurvivalMonths : 67.0 		 Average Reward : -28113.03
Updates : 334 		 SurvivalMonths : 122.0 		 Average Reward : -105608.34
Updates : 336 		 SurvivalMonths : 122.0 		 Average Reward : -181006.82
Updates : 338 		 SurvivalMonths : 122.0 		 Average Reward : -92991.65
Updates : 340 		 SurvivalMonths : 12.5 		 Average Reward : 74.77
Updates : 342 		 SurvivalMonths : 67.0 		 Average Reward : -11180.85
Updates : 344 		 SurvivalMonths : 122.0 		 Average Reward : -191652.38
Updates : 346 		 SurvivalMonths : 122.0 		 Average Reward : -5951.29
Updates : 348 		 SurvivalMonths : 67.0 		 Average Reward : -30965.75
Updates : 350 		 SurvivalMonths : 67.0 		 Average Reward : -128146.68
Updates : 352 		 SurvivalMonths : 67.0 		 Average Reward : -54634.56
Updates : 354 		 SurvivalMonths : 122.0 		 Average Reward : -71223.05
Updates : 356 		 SurvivalMonths : 67.0 		 Average Reward : -104085.5
Updates : 358 		 SurvivalMonths : 122.0 		 Average Reward : -440545.4
Updates : 360 		 SurvivalMonths : 122.0 		 Average Reward : -91050.46
Updates : 362 		 SurvivalMonths : 122.0 		 Average Reward : -186704.37
Updates : 364 		 SurvivalMonths : 122.0 		 Average Reward : -96020.68
Updates : 366 		 SurvivalMonths : 67.5 		 Average Reward : -29869.42
Updates : 368 		 SurvivalMonths : 122.0 		 Average Reward : -111074.98
Updates : 370 		 SurvivalMonths : 69.0 		 Average Reward : -121513.42
Updates : 372 		 SurvivalMonths : 122.0 		 Average Reward : -94423.84
Updates : 374 		 SurvivalMonths : 122.0 		 Average Reward : -111087.69
Updates : 376 		 SurvivalMonths : 122.0 		 Average Reward : -105600.57
Updates : 378 		 SurvivalMonths : 122.0 		 Average Reward : -19183.68
Updates : 380 		 SurvivalMonths : 122.0 		 Average Reward : -114729.72
Updates : 382 		 SurvivalMonths : 67.5 		 Average Reward : -54868.64
Updates : 384 		 SurvivalMonths : 67.0 		 Average Reward : -83438.81
Updates : 386 		 SurvivalMonths : 67.0 		 Average Reward : -3719.77
Updates : 388 		 SurvivalMonths : 12.5 		 Average Reward : 74.77
Updates : 390 		 SurvivalMonths : 122.0 		 Average Reward : -297671.01
Updates : 392 		 SurvivalMonths : 122.0 		 Average Reward : -391608.12
Updates : 394 		 SurvivalMonths : 122.0 		 Average Reward : -73049.18
Updates : 396 		 SurvivalMonths : 122.0 		 Average Reward : -208386.98
Updates : 398 		 SurvivalMonths : 67.5 		 Average Reward : -9573.34
Updates : 400 		 SurvivalMonths : 67.0 		 Average Reward : -33173.44
Updates : 402 		 SurvivalMonths : 122.0 		 Average Reward : -125811.07
Updates : 404 		 SurvivalMonths : 67.5 		 Average Reward : -85802.25
Updates : 406 		 SurvivalMonths : 122.0 		 Average Reward : -62528.29
Updates : 408 		 SurvivalMonths : 122.0 		 Average Reward : -60592.72
Updates : 410 		 SurvivalMonths : 67.0 		 Average Reward : -28977.48
Updates : 412 		 SurvivalMonths : 122.0 		 Average Reward : -2131.43
Updates : 414 		 SurvivalMonths : 122.0 		 Average Reward : -36819.86
Updates : 416 		 SurvivalMonths : 122.0 		 Average Reward : -16312.07
Updates : 418 		 SurvivalMonths : 122.0 		 Average Reward : -13043.49
Updates : 420 		 SurvivalMonths : 67.5 		 Average Reward : -29331.52
Updates : 422 		 SurvivalMonths : 67.0 		 Average Reward : -27590.58
Updates : 424 		 SurvivalMonths : 68.0 		 Average Reward : -138878.02
Updates : 426 		 SurvivalMonths : 122.0 		 Average Reward : 2920.02
Updates : 428 		 SurvivalMonths : 122.0 		 Average Reward : -8859.71
Updates : 430 		 SurvivalMonths : 67.5 		 Average Reward : -7529.65
Updates : 432 		 SurvivalMonths : 122.0 		 Average Reward : -11389.12
Updates : 434 		 SurvivalMonths : 122.0 		 Average Reward : -13374.58
Updates : 436 		 SurvivalMonths : 13.0 		 Average Reward : 86.59
Updates : 438 		 SurvivalMonths : 122.0 		 Average Reward : -1878.46
Updates : 440 		 SurvivalMonths : 67.0 		 Average Reward : -2944.49
Updates : 442 		 SurvivalMonths : 122.0 		 Average Reward : -3733.53
Updates : 444 		 SurvivalMonths : 122.0 		 Average Reward : 2673.6
Updates : 446 		 SurvivalMonths : 122.0 		 Average Reward : 5019.7
Updates : 448 		 SurvivalMonths : 122.0 		 Average Reward : 3247.55
Updates : 450 		 SurvivalMonths : 67.5 		 Average Reward : 2137.74
Updates : 452 		 SurvivalMonths : 122.0 		 Average Reward : 4465.26
Updates : 454 		 SurvivalMonths : 67.5 		 Average Reward : 2934.52
Updates : 456 		 SurvivalMonths : 67.5 		 Average Reward : 858.14
Updates : 458 		 SurvivalMonths : 122.0 		 Average Reward : 4289.16
Updates : 460 		 SurvivalMonths : 122.0 		 Average Reward : 1317.08
Updates : 462 		 SurvivalMonths : 122.0 		 Average Reward : 5642.78
Updates : 464 		 SurvivalMonths : 12.0 		 Average Reward : 63.5
Updates : 466 		 SurvivalMonths : 122.0 		 Average Reward : 6081.65
Updates : 468 		 SurvivalMonths : 122.0 		 Average Reward : 103.75
Updates : 470 		 SurvivalMonths : 122.0 		 Average Reward : 4960.28
Updates : 472 		 SurvivalMonths : 122.0 		 Average Reward : 4495.83
Updates : 474 		 SurvivalMonths : 67.0 		 Average Reward : -2203.67
Updates : 476 		 SurvivalMonths : 122.0 		 Average Reward : 1247.54
Updates : 478 		 SurvivalMonths : 122.0 		 Average Reward : 4548.75
Updates : 480 		 SurvivalMonths : 12.5 		 Average Reward : 74.77
Updates : 482 		 SurvivalMonths : 122.0 		 Average Reward : 4600.68
Updates : 484 		 SurvivalMonths : 122.0 		 Average Reward : 2508.99
Updates : 486 		 SurvivalMonths : 122.0 		 Average Reward : 2574.38
Updates : 488 		 SurvivalMonths : 67.0 		 Average Reward : -43.02
Updates : 490 		 SurvivalMonths : 122.0 		 Average Reward : 3115.0
Updates : 492 		 SurvivalMonths : 122.0 		 Average Reward : 5848.03
Updates : 494 		 SurvivalMonths : 67.5 		 Average Reward : 1519.65
Updates : 496 		 SurvivalMonths : 122.0 		 Average Reward : 5532.66
Updates : 498 		 SurvivalMonths : 122.0 		 Average Reward : 552.15
Updates : 500 		 SurvivalMonths : 12.5 		 Average Reward : 74.77
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient006/best/patient006_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:18:22
--------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient006/final/patient006_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:18:22
--------------------------------------------------------------------------------------------
Updates : 502 		 SurvivalMonths : 13.0 		 Average Reward : 86.05
Updates : 504 		 SurvivalMonths : 122.0 		 Average Reward : 5428.18
Updates : 506 		 SurvivalMonths : 67.5 		 Average Reward : -500.74
Updates : 508 		 SurvivalMonths : 67.0 		 Average Reward : 1571.87
Updates : 510 		 SurvivalMonths : 122.0 		 Average Reward : 4604.95
Updates : 512 		 SurvivalMonths : 122.0 		 Average Reward : 5752.81
Updates : 514 		 SurvivalMonths : 67.5 		 Average Reward : 2921.64
Updates : 516 		 SurvivalMonths : 122.0 		 Average Reward : 3205.85
Updates : 518 		 SurvivalMonths : 122.0 		 Average Reward : 4336.25
Updates : 520 		 SurvivalMonths : 67.0 		 Average Reward : 3444.91
Updates : 522 		 SurvivalMonths : 122.0 		 Average Reward : 6106.76
Updates : 524 		 SurvivalMonths : 122.0 		 Average Reward : 5291.08
Updates : 526 		 SurvivalMonths : 122.0 		 Average Reward : 4923.6
Updates : 528 		 SurvivalMonths : 122.0 		 Average Reward : 5798.71
Updates : 530 		 SurvivalMonths : 122.0 		 Average Reward : 4385.67
Updates : 532 		 SurvivalMonths : 122.0 		 Average Reward : 4694.05
Updates : 534 		 SurvivalMonths : 122.0 		 Average Reward : 2981.14
Updates : 536 		 SurvivalMonths : 67.5 		 Average Reward : 1552.59
Updates : 538 		 SurvivalMonths : 122.0 		 Average Reward : 3663.09
Updates : 540 		 SurvivalMonths : 67.0 		 Average Reward : 1604.26
Updates : 542 		 SurvivalMonths : 122.0 		 Average Reward : 4791.6
Updates : 544 		 SurvivalMonths : 122.0 		 Average Reward : 6588.43
Updates : 546 		 SurvivalMonths : 67.5 		 Average Reward : 2112.81
Updates : 548 		 SurvivalMonths : 122.0 		 Average Reward : 6444.27
Updates : 550 		 SurvivalMonths : 122.0 		 Average Reward : 6298.79
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient006/best/patient006_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:20:07
--------------------------------------------------------------------------------------------
Updates : 552 		 SurvivalMonths : 18.5 		 Average Reward : 209.21
Updates : 554 		 SurvivalMonths : 19.0 		 Average Reward : 222.56
Updates : 556 		 SurvivalMonths : 74.0 		 Average Reward : 3270.19
Updates : 558 		 SurvivalMonths : 122.0 		 Average Reward : 6458.82
Updates : 560 		 SurvivalMonths : 46.5 		 Average Reward : 1310.28
Updates : 562 		 SurvivalMonths : 122.0 		 Average Reward : 5295.3
Updates : 564 		 SurvivalMonths : 122.0 		 Average Reward : 4456.19
Updates : 566 		 SurvivalMonths : 114.5 		 Average Reward : 5257.93
Updates : 568 		 SurvivalMonths : 118.0 		 Average Reward : 3170.25
Updates : 570 		 SurvivalMonths : 117.5 		 Average Reward : 5156.96
Updates : 572 		 SurvivalMonths : 100.5 		 Average Reward : 4699.33
Updates : 574 		 SurvivalMonths : 122.0 		 Average Reward : 3251.34
Updates : 576 		 SurvivalMonths : 122.0 		 Average Reward : 6066.71
Updates : 578 		 SurvivalMonths : 122.0 		 Average Reward : 3362.26
Updates : 580 		 SurvivalMonths : 122.0 		 Average Reward : 6436.96
Updates : 582 		 SurvivalMonths : 90.0 		 Average Reward : 3594.43
Updates : 584 		 SurvivalMonths : 90.0 		 Average Reward : 4507.48
Updates : 586 		 SurvivalMonths : 122.0 		 Average Reward : 6017.01
Updates : 588 		 SurvivalMonths : 122.0 		 Average Reward : 5946.11
Updates : 590 		 SurvivalMonths : 122.0 		 Average Reward : 4605.28
Updates : 592 		 SurvivalMonths : 122.0 		 Average Reward : 5805.62
Updates : 594 		 SurvivalMonths : 95.5 		 Average Reward : 4351.26
Updates : 596 		 SurvivalMonths : 98.0 		 Average Reward : 3863.3
Updates : 598 		 SurvivalMonths : 98.5 		 Average Reward : 5463.74
Updates : 600 		 SurvivalMonths : 122.0 		 Average Reward : 6192.65
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient006/best/patient006_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:21:57
--------------------------------------------------------------------------------------------
Updates : 602 		 SurvivalMonths : 112.0 		 Average Reward : 5842.66
Updates : 604 		 SurvivalMonths : 122.0 		 Average Reward : 5795.3
Updates : 606 		 SurvivalMonths : 102.5 		 Average Reward : 5002.44
Updates : 608 		 SurvivalMonths : 122.0 		 Average Reward : 6143.73
Updates : 610 		 SurvivalMonths : 122.0 		 Average Reward : 5982.12
Updates : 612 		 SurvivalMonths : 115.5 		 Average Reward : 6358.93
Updates : 614 		 SurvivalMonths : 122.0 		 Average Reward : 6068.18
Updates : 616 		 SurvivalMonths : 122.0 		 Average Reward : 3578.05
Updates : 618 		 SurvivalMonths : 64.5 		 Average Reward : 2421.64
Updates : 620 		 SurvivalMonths : 122.0 		 Average Reward : 6534.39
Updates : 622 		 SurvivalMonths : 99.5 		 Average Reward : 4658.41
Updates : 624 		 SurvivalMonths : 102.0 		 Average Reward : 5247.28
Updates : 626 		 SurvivalMonths : 122.0 		 Average Reward : 5989.96
Updates : 628 		 SurvivalMonths : 108.5 		 Average Reward : 5796.29
Updates : 630 		 SurvivalMonths : 113.5 		 Average Reward : 6352.94
Updates : 632 		 SurvivalMonths : 122.0 		 Average Reward : 6439.03
Updates : 634 		 SurvivalMonths : 122.0 		 Average Reward : 6499.03
Updates : 636 		 SurvivalMonths : 122.0 		 Average Reward : 6148.7
