nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-09 10:01:15.254952: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  4
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_4.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011-m1-0.3-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-09 10:01:21
============================================================================================
Updates : 0 		 SurvivalMonths : 46.5 		 Average Reward : -1596.61
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011-m1-0.3-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:06
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 45.0 		 Average Reward : -1733.17
Updates : 4 		 SurvivalMonths : 51.5 		 Average Reward : -658.73
Updates : 6 		 SurvivalMonths : 55.0 		 Average Reward : -1859.17
Updates : 8 		 SurvivalMonths : 56.5 		 Average Reward : -2127.53
Updates : 10 		 SurvivalMonths : 53.5 		 Average Reward : -3131.33
Updates : 12 		 SurvivalMonths : 52.0 		 Average Reward : -1479.35
Updates : 14 		 SurvivalMonths : 46.5 		 Average Reward : -1808.69
Updates : 16 		 SurvivalMonths : 54.5 		 Average Reward : -1236.67
Updates : 18 		 SurvivalMonths : 49.5 		 Average Reward : -2055.2
Updates : 20 		 SurvivalMonths : 55.0 		 Average Reward : -751.04
Updates : 22 		 SurvivalMonths : 53.0 		 Average Reward : -39.81
Updates : 24 		 SurvivalMonths : 53.5 		 Average Reward : -1070.72
Updates : 26 		 SurvivalMonths : 52.0 		 Average Reward : -1485.44
Updates : 28 		 SurvivalMonths : 54.5 		 Average Reward : -3046.12
Updates : 30 		 SurvivalMonths : 45.5 		 Average Reward : 173.15
Updates : 32 		 SurvivalMonths : 48.0 		 Average Reward : -401.47
Updates : 34 		 SurvivalMonths : 53.0 		 Average Reward : -1969.4
Updates : 36 		 SurvivalMonths : 56.0 		 Average Reward : -844.94
Updates : 38 		 SurvivalMonths : 56.0 		 Average Reward : -755.2
Updates : 40 		 SurvivalMonths : 40.0 		 Average Reward : -528.64
Updates : 42 		 SurvivalMonths : 57.5 		 Average Reward : -3531.4
Updates : 44 		 SurvivalMonths : 54.0 		 Average Reward : -907.9
Updates : 46 		 SurvivalMonths : 57.5 		 Average Reward : -3582.66
Updates : 48 		 SurvivalMonths : 39.0 		 Average Reward : -96.31
Updates : 50 		 SurvivalMonths : 55.5 		 Average Reward : -956.48
Updates : 52 		 SurvivalMonths : 50.0 		 Average Reward : -1951.6
Updates : 54 		 SurvivalMonths : 53.5 		 Average Reward : -1163.59
Updates : 56 		 SurvivalMonths : 55.5 		 Average Reward : -2062.15
Updates : 58 		 SurvivalMonths : 55.0 		 Average Reward : -917.63
Updates : 60 		 SurvivalMonths : 38.0 		 Average Reward : 31.29
Updates : 62 		 SurvivalMonths : 41.5 		 Average Reward : 166.68
Updates : 64 		 SurvivalMonths : 47.0 		 Average Reward : -315.99
Updates : 66 		 SurvivalMonths : 49.5 		 Average Reward : -2022.01
Updates : 68 		 SurvivalMonths : 40.0 		 Average Reward : -176.75
Updates : 70 		 SurvivalMonths : 57.5 		 Average Reward : -1290.74
Updates : 72 		 SurvivalMonths : 55.5 		 Average Reward : -727.11
Updates : 74 		 SurvivalMonths : 50.5 		 Average Reward : -1179.3
Updates : 76 		 SurvivalMonths : 59.5 		 Average Reward : -1110.35
Updates : 78 		 SurvivalMonths : 53.5 		 Average Reward : -1379.56
Updates : 80 		 SurvivalMonths : 44.0 		 Average Reward : 137.49
Updates : 82 		 SurvivalMonths : 52.5 		 Average Reward : -1581.0
Updates : 84 		 SurvivalMonths : 40.0 		 Average Reward : -392.91
Updates : 86 		 SurvivalMonths : 51.0 		 Average Reward : -640.63
Updates : 88 		 SurvivalMonths : 57.5 		 Average Reward : -2060.18
Updates : 90 		 SurvivalMonths : 58.5 		 Average Reward : -3027.9
Updates : 92 		 SurvivalMonths : 54.0 		 Average Reward : -620.68
Updates : 94 		 SurvivalMonths : 57.0 		 Average Reward : -66.77
Updates : 96 		 SurvivalMonths : 53.5 		 Average Reward : 748.65
Updates : 98 		 SurvivalMonths : 52.5 		 Average Reward : -1321.55
Updates : 100 		 SurvivalMonths : 48.5 		 Average Reward : -364.97
Updates : 102 		 SurvivalMonths : 53.5 		 Average Reward : -768.24
Updates : 104 		 SurvivalMonths : 54.5 		 Average Reward : 287.79
Updates : 106 		 SurvivalMonths : 52.0 		 Average Reward : -680.9
Updates : 108 		 SurvivalMonths : 53.0 		 Average Reward : -780.03
Updates : 110 		 SurvivalMonths : 53.0 		 Average Reward : -508.56
Updates : 112 		 SurvivalMonths : 45.0 		 Average Reward : -95.01
Updates : 114 		 SurvivalMonths : 44.5 		 Average Reward : 360.53
Updates : 116 		 SurvivalMonths : 55.5 		 Average Reward : -226.91
Updates : 118 		 SurvivalMonths : 57.0 		 Average Reward : -391.96
Updates : 120 		 SurvivalMonths : 43.0 		 Average Reward : -502.53
Updates : 122 		 SurvivalMonths : 57.0 		 Average Reward : -22.47
Updates : 124 		 SurvivalMonths : 57.0 		 Average Reward : -1040.65
