nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient075
2021-12-04 17:14:09.241607: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient075/PPO_ActionList_gym_cancer:CancerControl-v0_patient075_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient075/
save checkpoint format : patient075_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-04 17:14:21
============================================================================================
Updates : 0 		 SurvivalMonths : 38.5 		 Average Reward : -247.63
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient075/final/patient075_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:06
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 2 		 SurvivalMonths : 109.5 		 Average Reward : -1780982.45
Updates : 4 		 SurvivalMonths : 33.0 		 Average Reward : -134.55
Updates : 6 		 SurvivalMonths : 122.0 		 Average Reward : -1730074.61
Updates : 8 		 SurvivalMonths : 122.0 		 Average Reward : -1373645.32
Updates : 10 		 SurvivalMonths : 122.0 		 Average Reward : -2816131.41
Updates : 12 		 SurvivalMonths : 39.5 		 Average Reward : -227.74
Updates : 14 		 SurvivalMonths : 32.0 		 Average Reward : -80.07
Updates : 16 		 SurvivalMonths : 40.5 		 Average Reward : -1324.16
Updates : 18 		 SurvivalMonths : 116.5 		 Average Reward : -1069422.96
Updates : 20 		 SurvivalMonths : 92.5 		 Average Reward : -684658.95
Updates : 22 		 SurvivalMonths : 29.5 		 Average Reward : -144.4
Updates : 24 		 SurvivalMonths : 122.0 		 Average Reward : -2353497.48
Updates : 26 		 SurvivalMonths : 105.5 		 Average Reward : -1156549.29
