nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient001
2021-12-03 20:27:49.647798: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  7
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient001/PPO_ActionList_gym_cancer:CancerControl-v0_patient001_log_7.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient001/
save checkpoint format : patient001_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-03 20:27:57
============================================================================================
Updates : 0 		 SurvivalMonths : 95.0 		 Average Reward : -318259.81
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient001/final/patient001_20211203-2027_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:06
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 100.0 		 Average Reward : -367889.36
Updates : 4 		 SurvivalMonths : 84.0 		 Average Reward : -674752.52
Updates : 6 		 SurvivalMonths : 97.5 		 Average Reward : -805815.6
Updates : 8 		 SurvivalMonths : 107.0 		 Average Reward : -288713.88
Updates : 10 		 SurvivalMonths : 110.0 		 Average Reward : -1679790.37
Updates : 12 		 SurvivalMonths : 101.0 		 Average Reward : -607864.59
Updates : 14 		 SurvivalMonths : 77.5 		 Average Reward : -129079.52
Updates : 16 		 SurvivalMonths : 101.5 		 Average Reward : -1500749.06
Updates : 18 		 SurvivalMonths : 87.5 		 Average Reward : -199193.48
Updates : 20 		 SurvivalMonths : 100.0 		 Average Reward : -1039528.7
Updates : 22 		 SurvivalMonths : 109.0 		 Average Reward : -2039615.69
Updates : 24 		 SurvivalMonths : 94.5 		 Average Reward : -192466.08
Updates : 26 		 SurvivalMonths : 84.0 		 Average Reward : -1330040.13
Updates : 28 		 SurvivalMonths : 71.0 		 Average Reward : -32489.33
Updates : 30 		 SurvivalMonths : 106.0 		 Average Reward : -562196.46
Updates : 32 		 SurvivalMonths : 102.5 		 Average Reward : -383907.77
Updates : 34 		 SurvivalMonths : 105.0 		 Average Reward : -465501.85
Updates : 36 		 SurvivalMonths : 91.5 		 Average Reward : -250962.33
Updates : 38 		 SurvivalMonths : 68.0 		 Average Reward : -72859.25
Updates : 40 		 SurvivalMonths : 77.0 		 Average Reward : -60408.61
Updates : 42 		 SurvivalMonths : 94.5 		 Average Reward : -138908.28
Updates : 44 		 SurvivalMonths : 106.0 		 Average Reward : -3757685.26
Updates : 46 		 SurvivalMonths : 83.0 		 Average Reward : -440841.84
Updates : 48 		 SurvivalMonths : 89.0 		 Average Reward : -110322.48
Updates : 50 		 SurvivalMonths : 122.0 		 Average Reward : -1734676.15
Updates : 52 		 SurvivalMonths : 78.5 		 Average Reward : -151314.8
Updates : 54 		 SurvivalMonths : 84.0 		 Average Reward : -1477390.77
Updates : 56 		 SurvivalMonths : 83.5 		 Average Reward : -397665.81
Updates : 58 		 SurvivalMonths : 114.5 		 Average Reward : -1153239.65
Updates : 60 		 SurvivalMonths : 67.5 		 Average Reward : -72971.89
Updates : 62 		 SurvivalMonths : 63.5 		 Average Reward : -48013.0
Updates : 64 		 SurvivalMonths : 107.0 		 Average Reward : -794260.28
Updates : 66 		 SurvivalMonths : 110.5 		 Average Reward : -1173716.91
Updates : 68 		 SurvivalMonths : 80.5 		 Average Reward : -267719.0
Updates : 70 		 SurvivalMonths : 85.5 		 Average Reward : -397248.48
Updates : 72 		 SurvivalMonths : 62.5 		 Average Reward : -24664.71
Updates : 74 		 SurvivalMonths : 84.0 		 Average Reward : -509139.54
Updates : 76 		 SurvivalMonths : 72.0 		 Average Reward : -33262.23
Updates : 78 		 SurvivalMonths : 60.0 		 Average Reward : -19416.33
Updates : 80 		 SurvivalMonths : 93.5 		 Average Reward : -283448.7
Updates : 82 		 SurvivalMonths : 66.0 		 Average Reward : -50757.42
Updates : 84 		 SurvivalMonths : 75.5 		 Average Reward : -469487.57
Updates : 86 		 SurvivalMonths : 83.0 		 Average Reward : -92547.46
Updates : 88 		 SurvivalMonths : 90.0 		 Average Reward : -171481.6
Updates : 90 		 SurvivalMonths : 89.0 		 Average Reward : -69652.76
Updates : 92 		 SurvivalMonths : 47.0 		 Average Reward : -7377.47
Updates : 94 		 SurvivalMonths : 89.0 		 Average Reward : -82970.66
Updates : 96 		 SurvivalMonths : 69.0 		 Average Reward : -17825.04
Updates : 98 		 SurvivalMonths : 98.5 		 Average Reward : -150992.59
Updates : 100 		 SurvivalMonths : 84.0 		 Average Reward : -1170766.96
Updates : 102 		 SurvivalMonths : 76.0 		 Average Reward : -29485.02
Updates : 104 		 SurvivalMonths : 102.0 		 Average Reward : -385561.41
Updates : 106 		 SurvivalMonths : 62.0 		 Average Reward : -10877.83
Updates : 108 		 SurvivalMonths : 75.0 		 Average Reward : -18557.45
Updates : 110 		 SurvivalMonths : 63.0 		 Average Reward : -39680.32
Updates : 112 		 SurvivalMonths : 92.5 		 Average Reward : -300105.74
Updates : 114 		 SurvivalMonths : 114.5 		 Average Reward : -1118419.37
Updates : 116 		 SurvivalMonths : 104.5 		 Average Reward : -440415.43
Updates : 118 		 SurvivalMonths : 108.0 		 Average Reward : -301933.88
Updates : 120 		 SurvivalMonths : 75.5 		 Average Reward : -150937.82
Updates : 122 		 SurvivalMonths : 76.5 		 Average Reward : -167533.33
Updates : 124 		 SurvivalMonths : 91.5 		 Average Reward : -73681.15
Updates : 126 		 SurvivalMonths : 102.0 		 Average Reward : -531262.49
Updates : 128 		 SurvivalMonths : 56.0 		 Average Reward : -6646.05
Updates : 130 		 SurvivalMonths : 71.0 		 Average Reward : -29062.94
Updates : 132 		 SurvivalMonths : 111.0 		 Average Reward : -790317.16
Updates : 134 		 SurvivalMonths : 48.5 		 Average Reward : -8682.63
Updates : 136 		 SurvivalMonths : 103.0 		 Average Reward : -1646075.41
Updates : 138 		 SurvivalMonths : 67.5 		 Average Reward : -56730.79
Updates : 140 		 SurvivalMonths : 45.0 		 Average Reward : -5563.7
Updates : 142 		 SurvivalMonths : 59.5 		 Average Reward : -10204.24
Updates : 144 		 SurvivalMonths : 86.5 		 Average Reward : -100751.76
Updates : 146 		 SurvivalMonths : 80.5 		 Average Reward : -69671.46
Updates : 148 		 SurvivalMonths : 69.5 		 Average Reward : -133655.95
Updates : 150 		 SurvivalMonths : 99.0 		 Average Reward : -323127.59
Updates : 152 		 SurvivalMonths : 92.5 		 Average Reward : -192155.66
Updates : 154 		 SurvivalMonths : 79.0 		 Average Reward : -34274.15
Updates : 156 		 SurvivalMonths : 88.0 		 Average Reward : -88362.87
Updates : 158 		 SurvivalMonths : 81.0 		 Average Reward : -61640.49
Updates : 160 		 SurvivalMonths : 78.0 		 Average Reward : -96524.94
Updates : 162 		 SurvivalMonths : 47.0 		 Average Reward : -7207.01
Updates : 164 		 SurvivalMonths : 85.5 		 Average Reward : -465223.63
Updates : 166 		 SurvivalMonths : 83.5 		 Average Reward : -69513.77
Updates : 168 		 SurvivalMonths : 101.5 		 Average Reward : -384549.03
Updates : 170 		 SurvivalMonths : 75.5 		 Average Reward : -276458.39
Updates : 172 		 SurvivalMonths : 76.0 		 Average Reward : -30457.0
Updates : 174 		 SurvivalMonths : 74.0 		 Average Reward : -28995.28
Updates : 176 		 SurvivalMonths : 77.5 		 Average Reward : -53236.25
Updates : 178 		 SurvivalMonths : 91.5 		 Average Reward : -240117.67
Updates : 180 		 SurvivalMonths : 48.0 		 Average Reward : -8193.13
Updates : 182 		 SurvivalMonths : 94.5 		 Average Reward : -1006793.17
Updates : 184 		 SurvivalMonths : 91.0 		 Average Reward : -217073.21
Updates : 186 		 SurvivalMonths : 59.5 		 Average Reward : -15535.09
Updates : 188 		 SurvivalMonths : 81.5 		 Average Reward : -90959.13
Updates : 190 		 SurvivalMonths : 95.5 		 Average Reward : -330110.51
Updates : 192 		 SurvivalMonths : 63.0 		 Average Reward : -10963.28
Updates : 194 		 SurvivalMonths : 54.5 		 Average Reward : -6005.97
Updates : 196 		 SurvivalMonths : 55.5 		 Average Reward : -16786.0
Updates : 198 		 SurvivalMonths : 59.5 		 Average Reward : -11830.91
Updates : 200 		 SurvivalMonths : 78.0 		 Average Reward : -44730.89
Updates : 202 		 SurvivalMonths : 47.5 		 Average Reward : -8002.35
