nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient097
2021-12-06 11:25:26.414794: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient097/PPO_ActionList_gym_cancer:CancerControl-v0_patient097_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient097/
save checkpoint format : patient097_20211206-1125_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-06 11:25:32
============================================================================================
Updates : 0 		 SurvivalMonths : 34.5 		 Average Reward : 207.03
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient097/final/patient097_20211206-1125_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:03
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 33.0 		 Average Reward : 40.09
Updates : 4 		 SurvivalMonths : 23.0 		 Average Reward : -141.98
Updates : 6 		 SurvivalMonths : 12.0 		 Average Reward : 63.62
Updates : 8 		 SurvivalMonths : 32.5 		 Average Reward : -153.19
Updates : 10 		 SurvivalMonths : 33.5 		 Average Reward : 219.39
Updates : 12 		 SurvivalMonths : 34.5 		 Average Reward : 96.68
Updates : 14 		 SurvivalMonths : 36.5 		 Average Reward : 27.49
Updates : 16 		 SurvivalMonths : 32.5 		 Average Reward : 13.64
Updates : 18 		 SurvivalMonths : 21.0 		 Average Reward : 30.36
Updates : 20 		 SurvivalMonths : 33.5 		 Average Reward : 208.01
Updates : 22 		 SurvivalMonths : 25.0 		 Average Reward : -13.72
Updates : 24 		 SurvivalMonths : 32.0 		 Average Reward : -35.62
Updates : 26 		 SurvivalMonths : 24.0 		 Average Reward : 126.43
Updates : 28 		 SurvivalMonths : 34.5 		 Average Reward : 194.51
Updates : 30 		 SurvivalMonths : 23.5 		 Average Reward : -215.31
Updates : 32 		 SurvivalMonths : 23.5 		 Average Reward : 42.98
Updates : 34 		 SurvivalMonths : 31.0 		 Average Reward : 114.56
