nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-09 10:01:15.193155: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  4
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_4.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011-m1-0.8-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-09 10:01:21
============================================================================================
Updates : 0 		 SurvivalMonths : 57.5 		 Average Reward : -3215.32
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011-m1-0.8-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:04
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 34.0 		 Average Reward : -2380.43
Updates : 4 		 SurvivalMonths : 60.0 		 Average Reward : -2215.54
Updates : 6 		 SurvivalMonths : 66.5 		 Average Reward : -2890.21
Updates : 8 		 SurvivalMonths : 36.5 		 Average Reward : -1233.09
Updates : 10 		 SurvivalMonths : 35.0 		 Average Reward : -1628.62
Updates : 12 		 SurvivalMonths : 60.5 		 Average Reward : -2488.3
Updates : 14 		 SurvivalMonths : 67.0 		 Average Reward : -2872.4
Updates : 16 		 SurvivalMonths : 58.5 		 Average Reward : -2410.39
Updates : 18 		 SurvivalMonths : 34.0 		 Average Reward : -685.15
Updates : 20 		 SurvivalMonths : 36.5 		 Average Reward : -522.48
Updates : 22 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 24 		 SurvivalMonths : 59.5 		 Average Reward : -3875.2
Updates : 26 		 SurvivalMonths : 64.0 		 Average Reward : -839.73
Updates : 28 		 SurvivalMonths : 62.0 		 Average Reward : -2024.02
Updates : 30 		 SurvivalMonths : 62.5 		 Average Reward : -3963.8
Updates : 32 		 SurvivalMonths : 35.0 		 Average Reward : -1055.15
Updates : 34 		 SurvivalMonths : 38.0 		 Average Reward : -38.09
Updates : 36 		 SurvivalMonths : 36.0 		 Average Reward : -3349.45
Updates : 38 		 SurvivalMonths : 65.0 		 Average Reward : -813.24
Updates : 40 		 SurvivalMonths : 12.0 		 Average Reward : 88.04
Updates : 42 		 SurvivalMonths : 34.5 		 Average Reward : -427.59
Updates : 44 		 SurvivalMonths : 59.0 		 Average Reward : -2940.43
Updates : 46 		 SurvivalMonths : 61.0 		 Average Reward : -639.35
Updates : 48 		 SurvivalMonths : 62.5 		 Average Reward : -2099.31
Updates : 50 		 SurvivalMonths : 52.5 		 Average Reward : -3713.0
Updates : 52 		 SurvivalMonths : 35.0 		 Average Reward : -1091.46
Updates : 54 		 SurvivalMonths : 62.5 		 Average Reward : -3224.69
Updates : 56 		 SurvivalMonths : 59.0 		 Average Reward : -1597.28
Updates : 58 		 SurvivalMonths : 35.0 		 Average Reward : 252.53
Updates : 60 		 SurvivalMonths : 36.5 		 Average Reward : -2060.85
