nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient063
2021-12-04 17:14:09.257018: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient063/PPO_ActionList_gym_cancer:CancerControl-v0_patient063_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient063/
save checkpoint format : patient063_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-04 17:14:19
============================================================================================
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 0 		 SurvivalMonths : 46.0 		 Average Reward : -1842.87
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient063/final/patient063_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:10
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 2 		 SurvivalMonths : 47.0 		 Average Reward : -1166.98
Updates : 4 		 SurvivalMonths : 44.5 		 Average Reward : -334.2
Updates : 6 		 SurvivalMonths : 46.0 		 Average Reward : 419.25
Updates : 8 		 SurvivalMonths : 42.0 		 Average Reward : -911.77
Updates : 10 		 SurvivalMonths : 45.0 		 Average Reward : -789.88
Updates : 12 		 SurvivalMonths : 51.5 		 Average Reward : -1539.19
Updates : 14 		 SurvivalMonths : 42.0 		 Average Reward : -273.23
Updates : 16 		 SurvivalMonths : 44.0 		 Average Reward : -2215.94
Updates : 18 		 SurvivalMonths : 55.5 		 Average Reward : -4380.16
Updates : 20 		 SurvivalMonths : 47.0 		 Average Reward : -698.94
Updates : 22 		 SurvivalMonths : 48.0 		 Average Reward : -1756.7
Updates : 24 		 SurvivalMonths : 44.0 		 Average Reward : 31.42
Updates : 26 		 SurvivalMonths : 43.5 		 Average Reward : -841.99
Updates : 28 		 SurvivalMonths : 47.0 		 Average Reward : -1052.86
Updates : 30 		 SurvivalMonths : 46.5 		 Average Reward : 284.77
Updates : 32 		 SurvivalMonths : 44.5 		 Average Reward : -270.67
Updates : 34 		 SurvivalMonths : 43.5 		 Average Reward : -748.06
Updates : 36 		 SurvivalMonths : 49.0 		 Average Reward : -1011.87
Updates : 38 		 SurvivalMonths : 46.0 		 Average Reward : -839.46
Updates : 40 		 SurvivalMonths : 45.5 		 Average Reward : -1873.64
Updates : 42 		 SurvivalMonths : 45.5 		 Average Reward : -430.59
