nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient079
2021-12-04 17:14:09.201494: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  0
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient079/PPO_ActionList_gym_cancer:CancerControl-v0_patient079_log_0.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient079/
save checkpoint format : patient079_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-04 17:14:19
============================================================================================
Updates : 0 		 SurvivalMonths : 47.5 		 Average Reward : -181.5
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient079/final/patient079_20211204-1714_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:12
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 49.5 		 Average Reward : -788.93
Updates : 4 		 SurvivalMonths : 55.0 		 Average Reward : -2362.47
Updates : 6 		 SurvivalMonths : 43.5 		 Average Reward : 14.98
Updates : 8 		 SurvivalMonths : 63.5 		 Average Reward : -70591.96
Updates : 10 		 SurvivalMonths : 49.0 		 Average Reward : -456.38
Updates : 12 		 SurvivalMonths : 39.5 		 Average Reward : -92.44
Updates : 14 		 SurvivalMonths : 46.5 		 Average Reward : -1664.35
Updates : 16 		 SurvivalMonths : 54.0 		 Average Reward : -3474.6
Updates : 18 		 SurvivalMonths : 41.0 		 Average Reward : 144.95
Updates : 20 		 SurvivalMonths : 50.0 		 Average Reward : 657.14
Updates : 22 		 SurvivalMonths : 38.5 		 Average Reward : -61.39
Updates : 24 		 SurvivalMonths : 56.5 		 Average Reward : -3915.24
Updates : 26 		 SurvivalMonths : 44.5 		 Average Reward : -1731.97
Updates : 28 		 SurvivalMonths : 44.5 		 Average Reward : -189.37
Updates : 30 		 SurvivalMonths : 42.0 		 Average Reward : 229.92
Updates : 32 		 SurvivalMonths : 44.0 		 Average Reward : -157.58
Updates : 34 		 SurvivalMonths : 59.0 		 Average Reward : -6023.09
Updates : 36 		 SurvivalMonths : 42.0 		 Average Reward : -85.71
Updates : 38 		 SurvivalMonths : 42.5 		 Average Reward : -275.9
Updates : 40 		 SurvivalMonths : 52.0 		 Average Reward : -1274.47
Updates : 42 		 SurvivalMonths : 41.0 		 Average Reward : -665.92
Updates : 44 		 SurvivalMonths : 42.0 		 Average Reward : -54.9
Updates : 46 		 SurvivalMonths : 53.5 		 Average Reward : -3907.14
Updates : 48 		 SurvivalMonths : 45.5 		 Average Reward : -582.77
Updates : 50 		 SurvivalMonths : 48.0 		 Average Reward : -384.82
Updates : 52 		 SurvivalMonths : 48.5 		 Average Reward : -1336.49
Updates : 54 		 SurvivalMonths : 43.0 		 Average Reward : 1114.29
Updates : 56 		 SurvivalMonths : 48.0 		 Average Reward : 1605.82
Updates : 58 		 SurvivalMonths : 41.0 		 Average Reward : 1044.41
Updates : 60 		 SurvivalMonths : 41.0 		 Average Reward : 1972.72
Updates : 62 		 SurvivalMonths : 49.5 		 Average Reward : -1666.59
Updates : 64 		 SurvivalMonths : 50.5 		 Average Reward : -356.92
Updates : 66 		 SurvivalMonths : 43.5 		 Average Reward : -662.46
Updates : 68 		 SurvivalMonths : 43.5 		 Average Reward : -326.62
Updates : 70 		 SurvivalMonths : 39.0 		 Average Reward : 261.02
Updates : 72 		 SurvivalMonths : 44.0 		 Average Reward : -255.69
Updates : 74 		 SurvivalMonths : 40.5 		 Average Reward : 2324.68
Updates : 76 		 SurvivalMonths : 61.5 		 Average Reward : -3928.17
Updates : 78 		 SurvivalMonths : 46.5 		 Average Reward : -781.4
Updates : 80 		 SurvivalMonths : 47.0 		 Average Reward : -244.88
Updates : 82 		 SurvivalMonths : 48.5 		 Average Reward : -1092.02
Updates : 84 		 SurvivalMonths : 45.0 		 Average Reward : -351.61
Updates : 86 		 SurvivalMonths : 52.5 		 Average Reward : -1412.33
Updates : 88 		 SurvivalMonths : 49.0 		 Average Reward : -769.06
