nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-11 19:29:07.707453: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  6
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_6.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011_20211211-1929_PPO_gym_cancer:CancerControl-v0_180_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
--------------------------------------------------------------------------------------------
setting random seed to  180
============================================================================================
Started training at (GMT) :  2021-12-11 19:29:12
============================================================================================
Updates : 0 		 SurvivalMonths : 55.0 		 Average Reward : -2446.16
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011_20211211-1929_PPO_gym_cancer:CancerControl-v0_180_0.pth
model saved
Elapsed Time  :  0:00:05
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 56.5 		 Average Reward : -518.5
Updates : 4 		 SurvivalMonths : 50.0 		 Average Reward : -1799.08
Updates : 6 		 SurvivalMonths : 53.0 		 Average Reward : -144.85
Updates : 8 		 SurvivalMonths : 51.5 		 Average Reward : -1097.18
Updates : 10 		 SurvivalMonths : 49.0 		 Average Reward : -741.74
Updates : 12 		 SurvivalMonths : 49.5 		 Average Reward : -1464.45
Updates : 14 		 SurvivalMonths : 53.0 		 Average Reward : -2814.31
Updates : 16 		 SurvivalMonths : 56.0 		 Average Reward : -1623.67
Updates : 18 		 SurvivalMonths : 58.0 		 Average Reward : -2703.4
Updates : 20 		 SurvivalMonths : 50.0 		 Average Reward : -1866.58
Updates : 22 		 SurvivalMonths : 58.5 		 Average Reward : -2719.5
Updates : 24 		 SurvivalMonths : 56.5 		 Average Reward : -1539.61
Updates : 26 		 SurvivalMonths : 53.0 		 Average Reward : -1937.59
Updates : 28 		 SurvivalMonths : 47.5 		 Average Reward : -1216.88
Updates : 30 		 SurvivalMonths : 53.0 		 Average Reward : -4599.13
Updates : 32 		 SurvivalMonths : 53.5 		 Average Reward : -2141.58
Updates : 34 		 SurvivalMonths : 52.5 		 Average Reward : -3628.15
Updates : 36 		 SurvivalMonths : 50.0 		 Average Reward : -2110.57
Updates : 38 		 SurvivalMonths : 55.5 		 Average Reward : -1622.11
Updates : 40 		 SurvivalMonths : 49.5 		 Average Reward : -1291.99
Updates : 42 		 SurvivalMonths : 57.5 		 Average Reward : -534.18
Updates : 44 		 SurvivalMonths : 59.5 		 Average Reward : -2768.72
Updates : 46 		 SurvivalMonths : 52.0 		 Average Reward : -3453.06
Updates : 48 		 SurvivalMonths : 54.5 		 Average Reward : -2691.81
Updates : 50 		 SurvivalMonths : 55.0 		 Average Reward : -590.88
Updates : 52 		 SurvivalMonths : 54.5 		 Average Reward : -1385.99
Updates : 54 		 SurvivalMonths : 49.0 		 Average Reward : -1500.02
Updates : 56 		 SurvivalMonths : 58.0 		 Average Reward : -2723.38
Updates : 58 		 SurvivalMonths : 54.0 		 Average Reward : -1522.97
Updates : 60 		 SurvivalMonths : 55.5 		 Average Reward : -853.58
Updates : 62 		 SurvivalMonths : 55.5 		 Average Reward : -1078.15
Updates : 64 		 SurvivalMonths : 53.0 		 Average Reward : -1061.66
Updates : 66 		 SurvivalMonths : 50.0 		 Average Reward : -564.29
Updates : 68 		 SurvivalMonths : 56.0 		 Average Reward : -2053.99
Updates : 70 		 SurvivalMonths : 54.5 		 Average Reward : -1747.42
Updates : 72 		 SurvivalMonths : 53.0 		 Average Reward : -1510.52
Updates : 74 		 SurvivalMonths : 59.5 		 Average Reward : -3148.13
Updates : 76 		 SurvivalMonths : 52.0 		 Average Reward : -1695.21
Updates : 78 		 SurvivalMonths : 51.5 		 Average Reward : -1039.91
