nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient011
2021-12-09 10:01:15.096721: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  4
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient011/PPO_ActionList_gym_cancer:CancerControl-v0_patient011_log_4.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/
save checkpoint format : patient011-m1-0.1-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-09 10:01:22
============================================================================================
Updates : 0 		 SurvivalMonths : 44.5 		 Average Reward : -1734.27
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient011/final/patient011-m1-0.1-m2-12_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:00:05
--------------------------------------------------------------------------------------------
Updates : 2 		 SurvivalMonths : 45.5 		 Average Reward : -1989.33
Updates : 4 		 SurvivalMonths : 48.5 		 Average Reward : -799.78
Updates : 6 		 SurvivalMonths : 35.5 		 Average Reward : 298.64
Updates : 8 		 SurvivalMonths : 45.0 		 Average Reward : -1997.39
Updates : 10 		 SurvivalMonths : 47.0 		 Average Reward : -2353.89
Updates : 12 		 SurvivalMonths : 48.0 		 Average Reward : -1161.2
Updates : 14 		 SurvivalMonths : 38.0 		 Average Reward : -889.01
Updates : 16 		 SurvivalMonths : 41.0 		 Average Reward : -2050.47
Updates : 18 		 SurvivalMonths : 54.5 		 Average Reward : -1395.3
Updates : 20 		 SurvivalMonths : 55.0 		 Average Reward : -3187.14
Updates : 22 		 SurvivalMonths : 47.5 		 Average Reward : -2313.35
Updates : 24 		 SurvivalMonths : 50.5 		 Average Reward : -365.27
Updates : 26 		 SurvivalMonths : 53.0 		 Average Reward : -3285.31
Updates : 28 		 SurvivalMonths : 47.5 		 Average Reward : -1143.71
Updates : 30 		 SurvivalMonths : 52.0 		 Average Reward : -4044.24
Updates : 32 		 SurvivalMonths : 58.0 		 Average Reward : -378.77
Updates : 34 		 SurvivalMonths : 44.0 		 Average Reward : -2356.32
Updates : 36 		 SurvivalMonths : 55.5 		 Average Reward : -1003.31
Updates : 38 		 SurvivalMonths : 50.5 		 Average Reward : -186.47
Updates : 40 		 SurvivalMonths : 48.5 		 Average Reward : -1102.61
Updates : 42 		 SurvivalMonths : 43.0 		 Average Reward : -1536.99
Updates : 44 		 SurvivalMonths : 39.0 		 Average Reward : -227.59
Updates : 46 		 SurvivalMonths : 48.5 		 Average Reward : -392.57
Updates : 48 		 SurvivalMonths : 50.5 		 Average Reward : -821.49
Updates : 50 		 SurvivalMonths : 40.5 		 Average Reward : -1360.02
Updates : 52 		 SurvivalMonths : 50.0 		 Average Reward : -831.13
Updates : 54 		 SurvivalMonths : 55.0 		 Average Reward : -3222.06
Updates : 56 		 SurvivalMonths : 56.0 		 Average Reward : -2959.94
Updates : 58 		 SurvivalMonths : 50.5 		 Average Reward : -4564.74
Updates : 60 		 SurvivalMonths : 45.5 		 Average Reward : -948.12
Updates : 62 		 SurvivalMonths : 56.0 		 Average Reward : -3301.98
Updates : 64 		 SurvivalMonths : 54.5 		 Average Reward : -1591.73
Updates : 66 		 SurvivalMonths : 54.0 		 Average Reward : -626.15
Updates : 68 		 SurvivalMonths : 48.0 		 Average Reward : 169.75
Updates : 70 		 SurvivalMonths : 49.5 		 Average Reward : -1888.77
Updates : 72 		 SurvivalMonths : 55.5 		 Average Reward : -835.74
Updates : 74 		 SurvivalMonths : 45.5 		 Average Reward : -1477.42
Updates : 76 		 SurvivalMonths : 54.5 		 Average Reward : -1792.66
Updates : 78 		 SurvivalMonths : 58.0 		 Average Reward : -457.04
Updates : 80 		 SurvivalMonths : 50.0 		 Average Reward : -1193.5
Updates : 82 		 SurvivalMonths : 43.0 		 Average Reward : -938.58
Updates : 84 		 SurvivalMonths : 48.5 		 Average Reward : -534.94
Updates : 86 		 SurvivalMonths : 51.5 		 Average Reward : -3334.74
Updates : 88 		 SurvivalMonths : 53.5 		 Average Reward : -677.83
Updates : 90 		 SurvivalMonths : 46.5 		 Average Reward : -1301.53
Updates : 92 		 SurvivalMonths : 40.5 		 Average Reward : -1894.32
Updates : 94 		 SurvivalMonths : 57.5 		 Average Reward : -2443.39
Updates : 96 		 SurvivalMonths : 47.5 		 Average Reward : -1671.09
Updates : 98 		 SurvivalMonths : 50.0 		 Average Reward : -2917.06
Updates : 100 		 SurvivalMonths : 52.5 		 Average Reward : -501.11
Updates : 102 		 SurvivalMonths : 44.5 		 Average Reward : -1366.24
Updates : 104 		 SurvivalMonths : 49.0 		 Average Reward : -2517.11
Updates : 106 		 SurvivalMonths : 52.5 		 Average Reward : -2065.43
Updates : 108 		 SurvivalMonths : 45.5 		 Average Reward : -2225.83
Updates : 110 		 SurvivalMonths : 44.5 		 Average Reward : -1158.14
Updates : 112 		 SurvivalMonths : 48.0 		 Average Reward : -755.28
Updates : 114 		 SurvivalMonths : 48.5 		 Average Reward : -2704.85
Updates : 116 		 SurvivalMonths : 44.0 		 Average Reward : -160.59
Updates : 118 		 SurvivalMonths : 45.5 		 Average Reward : -2422.94
Updates : 120 		 SurvivalMonths : 58.5 		 Average Reward : -3565.98
Updates : 122 		 SurvivalMonths : 49.0 		 Average Reward : -2947.01
Updates : 124 		 SurvivalMonths : 47.0 		 Average Reward : -377.47
Updates : 126 		 SurvivalMonths : 60.5 		 Average Reward : -3528.23
Updates : 128 		 SurvivalMonths : 46.5 		 Average Reward : -1207.97
Updates : 130 		 SurvivalMonths : 55.5 		 Average Reward : -1217.68
Updates : 132 		 SurvivalMonths : 50.5 		 Average Reward : -578.78
Updates : 134 		 SurvivalMonths : 50.5 		 Average Reward : -1340.61
Updates : 136 		 SurvivalMonths : 55.5 		 Average Reward : -180.92
Updates : 138 		 SurvivalMonths : 43.5 		 Average Reward : -1357.32
Updates : 140 		 SurvivalMonths : 56.0 		 Average Reward : -3945.47
Updates : 142 		 SurvivalMonths : 43.0 		 Average Reward : -53.07
Updates : 144 		 SurvivalMonths : 52.5 		 Average Reward : -2740.73
Updates : 146 		 SurvivalMonths : 54.5 		 Average Reward : -2659.8
Updates : 148 		 SurvivalMonths : 48.5 		 Average Reward : -434.16
Updates : 150 		 SurvivalMonths : 54.5 		 Average Reward : -1098.67
Updates : 152 		 SurvivalMonths : 52.0 		 Average Reward : -2838.11
Updates : 154 		 SurvivalMonths : 57.0 		 Average Reward : -1815.12
Updates : 156 		 SurvivalMonths : 49.5 		 Average Reward : -1862.75
