Wall time,Step,Value
1639474128.0637276,4000,1469.8851318359375
1639474212.6871955,4050,1381.7733154296875
1639474297.4346545,4100,1381.778564453125
1639474384.1056514,4150,1407.6279296875
1639474469.7041047,4200,1446.63232421875
1639474552.955266,4250,1370.1466064453125
1639474633.925661,4300,1436.6324462890625
1639474722.3218005,4350,1413.679443359375
1639474806.8002608,4400,1402.7171630859375
1639474892.5797422,4450,1469.11767578125
1639474973.5379894,4500,1413.9605712890625
1639475059.1786146,4550,1469.4991455078125
1639475142.82628,4600,1375.147216796875
1639475226.8623042,4650,1389.86767578125
1639475312.2225778,4700,1398.40625
1639475394.037116,4750,1396.489013671875
1639475479.084843,4800,1431.1597900390625
1639475566.2732008,4850,1419.7235107421875
1639475651.0354724,4900,1435.3035888671875
1639475737.4803226,4950,1363.8184814453125
1639475822.533965,5000,1432.6099853515625
1639475906.949682,5050,1418.8668212890625
1639475990.9289556,5100,1407.346435546875
1639476077.2303553,5150,1369.8642578125
1639476163.78662,5200,1446.7164306640625
1639476249.5157692,5250,1441.733642578125
1639476337.4930727,5300,1447.0137939453125
1639476423.9872315,5350,1414.36376953125
1639476511.04433,5400,1353.4332275390625
1639476597.1457114,5450,1457.875732421875
1639476683.5883534,5500,1408.2890625
1639476769.1301696,5550,1424.7266845703125
1639476855.225092,5600,1403.488525390625
1639476941.0536437,5650,1418.974365234375
1639477026.825072,5700,1364.39599609375
1639477113.2526608,5750,1452.408203125
1639477197.0600607,5800,1465.3631591796875
1639477280.0520396,5850,1402.9088134765625
1639477366.0045054,5900,1392.05224609375
1639477454.6601465,5950,1458.0673828125
1639477541.693733,6000,1419.2509765625
1639477628.4411817,6050,1375.5322265625
1639477712.552455,6100,1425.3043212890625
1639477797.113414,6150,1381.688232421875
1639477885.0515606,6200,1342.2943115234375
1639477973.0140166,6250,1435.9635009765625
1639478061.58651,6300,1418.288330078125
1639478146.5712068,6350,1358.628173828125
1639478235.0696144,6400,1440.580810546875
1639478321.23915,6450,1397.4501953125
1639478407.4316213,6500,1486.408203125
1639478496.5308666,6550,1435.8590087890625
1639478583.7134724,6600,1424.061767578125
1639478668.6715326,6650,1352.7694091796875
1639478755.5189788,6700,1419.6221923828125
1639478841.1128519,6750,1408.4891357421875
1639478930.3719423,6800,1419.63818359375
1639479017.0100367,6850,1429.0604248046875
1639479101.3351657,6900,1353.6275634765625
1639479190.3490818,6950,1458.642578125
1639479278.7067764,7000,1414.6268310546875
1639479366.5369475,7050,1430.2012939453125
1639479455.390265,7100,1431.0699462890625
1639479541.5084856,7150,1391.666259765625
1639479629.3854902,7200,1440.666015625
1639479717.9062982,7250,1414.057861328125
1639479807.816367,7300,1447.212158203125
1639479895.8342707,7350,1413.4820556640625
1639479982.4153907,7400,1392.4354248046875
1639480068.5014234,7450,1464.9783935546875
1639480155.158013,7500,1424.6182861328125
1639480243.8873672,7550,1337.68505859375
1639480333.5459278,7600,1424.338623046875
1639480420.4250655,7650,1441.737548828125
1639480509.2052457,7700,1412.821044921875
1639480599.8540606,7750,1424.14697265625
1639480689.2225282,7800,1391.76806640625
1639480777.4458406,7850,1392.070068359375
1639480865.091128,7900,1402.3311767578125
1639480954.068085,7950,1430.8846435546875
1639481042.2318814,8000,1447.2081298828125
1639481130.2759173,8050,1407.047607421875
1639481220.0022855,8100,1468.8380126953125
1639481308.5016057,8150,1476.138916015625
1639481395.3706493,8200,1407.5362548828125
1639481482.6473913,8250,1442.214599609375
1639481572.0891082,8300,1424.532958984375
1639481661.249349,8350,1430.8006591796875
1639481751.8819,8400,1485.6328125
1639481840.194051,8450,1353.4468994140625
1639481926.4549067,8500,1414.72802734375
1639482016.3048668,8550,1386.7694091796875
1639482102.2100356,8600,1396.9642333984375
1639482188.7616658,8650,1469.5030517578125
1639482276.728858,8700,1436.2431640625
1639482364.4778306,8750,1468.727783203125
1639482451.9896443,8800,1490.825927734375
1639482540.9562309,8850,1462.955810546875
1639482630.5901756,8900,1447.2081298828125
1639482716.281262,8950,1391.666259765625
1639482802.8910112,9000,1414.06494140625
1639482893.5410225,9050,1391.3839111328125
1639482982.8981867,9100,1408.097412109375
1639483074.6773918,9150,1397.822021484375
1639483163.5166273,9200,1370.3399658203125
1639483252.66691,9250,1436.442626953125
1639483339.4537408,9300,1398.017578125
1639483427.9643004,9350,1458.262939453125
1639483554.9085271,9400,1397.8184814453125
1639483686.634147,9450,1469.9788818359375
1639483776.571882,9500,1397.33251953125
1639483869.204811,9550,1387.544677734375
1639483955.3840568,9600,1464.0291748046875
1639484041.9871185,9650,1446.5469970703125
1639484146.0929332,9700,1425.108154296875
1639484253.76908,9750,1447.4923095703125
1639484340.5255523,9800,1414.241455078125
1639484430.6619847,9850,1418.9539794921875
1639484516.6273222,9900,1396.9642333984375
1639484602.7250855,9950,1414.9229736328125
1639484728.458824,10000,1408.0093994140625
1639484869.3231258,10050,1419.4306640625
1639485010.786045,10100,1402.3431396484375
1639485186.8753672,10150,1414.445068359375
1639485362.500347,10200,1393.02099609375
1639485531.237874,10250,1358.7271728515625
1639485702.6088014,10300,1386.5777587890625
1639485872.0580142,10350,1403.7841796875
1639486013.0344748,10400,1494.39453125
1639486153.7151244,10450,1402.6273193359375
1639486299.5717711,10500,1447.21337890625
1639486431.6858208,10550,1452.681396484375
1639486544.9071155,10600,1458.6461181640625
1639486630.6021314,10650,1459.7052001953125
1639486721.5044816,10700,1403.2901611328125
1639486808.8401723,10750,1392.05224609375
1639486898.6801605,10800,1385.8121337890625
1639486988.3596997,10850,1419.0623779296875
1639487078.6318147,10900,1419.9178466796875
1639487168.2165422,10950,1390.80810546875
1639487257.1754475,11000,1386.1094970703125
1639487346.443944,11050,1331.7237548828125
1639487436.3184605,11100,1444.5487060546875
1639487525.6489208,11150,1424.25146484375
1639487615.8162925,11200,1434.9136962890625
1639487706.4558306,11250,1403.3123779296875
1639487796.6577988,11300,1447.7890625
1639487888.2587144,11350,1435.7763671875
1639487981.5298069,11400,1364.20263671875
1639488069.3495634,11450,1447.7955322265625
1639488159.7981145,11500,1419.919677734375
1639488247.7474294,11550,1435.196044921875
1639488337.8546665,11600,1392.43994140625
1639488426.7990308,11650,1415.5263671875
1639488519.1088026,11700,1380.9168701171875
1639488609.6862054,11750,1391.488525390625
1639488699.1563253,11800,1425.1143798828125
1639488785.9315434,11850,1430.3057861328125
1639488876.0874171,11900,1407.7159423828125
1639488963.9841077,11950,1376.1044921875
1639489055.4394355,12000,1380.531982421875
1639489144.9891725,12050,1430.2012939453125
1639489235.862667,12100,1380.441162109375
1639489327.4785433,12150,1386.387939453125
1639489417.3019505,12200,1436.5548095703125
1639489510.295433,12250,1408.677734375
1639489598.899336,12300,1431.168212890625
1639489688.6091104,12350,1452.29541015625
1639489777.7384582,12400,1391.769775390625
1639489870.1620123,12450,1469.994873046875
1639489960.8877344,12500,1374.7630615234375
1639490049.5404444,12550,1457.9571533203125
1639490139.15358,12600,1453.2681884765625
1639490232.889118,12650,1419.92236328125
1639490323.7380667,12700,1397.1573486328125
1639490415.8142712,12750,1435.001708984375
1639490504.1728678,12800,1353.7310791015625
1639490598.2978265,12850,1504.1961669921875
1639490688.62548,12900,1453.4539794921875
1639490780.1037416,12950,1386.0037841796875
1639490872.0016603,13000,1403.0150146484375
1639490963.9805596,13050,1447.399169921875
1639491053.8186626,13100,1407.436279296875
1639491144.6233456,13150,1386.97119140625
1639491235.1982439,13200,1353.8209228515625
1639491326.7239108,13250,1453.6513671875
1639491418.2426465,13300,1380.3421630859375
1639491509.8594859,13350,1463.8330078125
1639491601.4888005,13400,1391.6845703125
1639491693.4279068,13450,1402.4329833984375
1639491785.0082262,13500,1424.14697265625
1639491876.9777458,13550,1468.8380126953125
1639491969.6735475,13600,1397.909912109375
1639492063.572673,13650,1409.0660400390625
1639492155.3008745,13700,1391.4764404296875
1639492244.05225,13750,1419.2528076171875
1639492333.9500637,13800,1368.819091796875
1639492424.3189285,13850,1391.964111328125
1639492516.3781254,13900,1401.875
1639492608.5401592,13950,1402.3477783203125
1639492702.690382,14000,1446.63232421875
1639492795.6282892,14050,1403.0123291015625
1639492886.3593452,14100,1424.7227783203125
1639492977.6743348,14150,1413.6776123046875
1639493066.9117053,14200,1358.8134765625
1639493160.7208712,14250,1402.6273193359375
1639493250.341314,14300,1397.82470703125
1639493343.246328,14350,1429.145751953125
1639493436.6732318,14400,1430.1973876953125
1639493532.3479931,14450,1469.1158447265625
1639493626.525883,14500,1474.2200927734375
1639493718.3822625,14550,1442.6051025390625
1639493810.6947856,14600,1420.119140625
1639493901.8330028,14650,1408.390869140625
1639493990.750167,14700,1397.33251953125
1639494083.2229729,14750,1424.05712890625
1639494172.480489,14800,1431.052734375
1639494262.2311878,14850,1391.1968994140625
1639494357.5009422,14900,1358.912353515625
1639494450.8076262,14950,1425.6942138671875
1639494539.4025137,15000,1376.8814697265625
1639494631.125098,15050,1435.196044921875
1639494725.5867963,15100,1435.022216796875
1639494817.9806674,15150,1474.58642578125
1639494908.0093825,15200,1431.35400390625
1639495001.043489,15250,1436.4432373046875
1639495095.5624967,15300,1436.6324462890625
1639495186.3728652,15350,1441.6278076171875
1639495278.179109,15400,1402.051513671875
1639495372.3083556,15450,1458.064697265625
1639495463.0856423,15500,1414.0635986328125
1639495555.4351676,15550,1414.55810546875
1639495648.7461176,15600,1451.82275390625
1639495742.7151773,15650,1404.173583984375
1639495836.2071762,15700,1430.3031005859375
1639495926.4693387,15750,1402.44775390625
1639496020.2606707,15800,1419.3397216796875
1639496112.125994,15850,1463.343017578125
1639496203.149395,15900,1436.92822265625
1639496295.7272956,15950,1386.114013671875
1639496386.9608998,16000,1448.0892333984375
1639496478.075956,16050,1435.197265625
1639496568.911882,16100,1353.8199462890625
1639496661.0012763,16150,1376.1107177734375
1639496751.7196062,16200,1403.0986328125
1639496843.0499945,16250,1375.1427001953125
1639496932.1069431,16300,1410.1439208984375
1639497024.3087924,16350,1419.6427001953125
1639497115.528275,16400,1451.435546875
1639497205.343202,16450,1464.2030029296875
1639497296.7452633,16500,1425.194091796875
1639497388.959444,16550,1398.6995849609375
1639497478.5837805,16600,1374.8675537109375
1639497568.632685,16650,1370.3382568359375
1639497661.5949886,16700,1458.362060546875
1639497752.6040375,16750,1403.017333984375
1639497843.500003,16800,1441.82470703125
1639497934.2016637,16850,1413.789794921875
1639498028.4489033,16900,1419.2567138671875
1639498122.4420493,16950,1463.641357421875
1639498213.828201,17000,1359.77685546875
1639498306.8724883,17050,1470.0589599609375
1639498400.6085002,17100,1441.3521728515625
1639498492.2008448,17150,1419.4495849609375
1639498583.6901658,17200,1430.8583984375
1639498676.2024262,17250,1414.0631103515625
1639498766.2564702,17300,1375.7230224609375
1639498860.0005863,17350,1419.83154296875
1639498952.3069656,17400,1446.346923828125
1639499041.8801758,17450,1369.762451171875
1639499133.238404,17500,1474.7802734375
1639499228.0708342,17550,1380.7218017578125
1639499320.202142,17600,1475.081298828125
1639499412.0749838,17650,1418.2030029296875
1639499504.4092388,17700,1413.4820556640625
1639499596.3637435,17750,1437.0482177734375
1639499686.2418702,17800,1435.583251953125
1639499779.0135736,17850,1385.8121337890625
1639499869.2772887,17900,1464.31005859375
1639499957.8172767,17950,1441.4334716796875
1639500046.1298656,18000,1391.471923828125
1639500138.7933965,18050,1419.1483154296875
1639500232.7823694,18100,1435.687255859375
1639500326.1860037,18150,1419.1483154296875
1639500417.0424922,18200,1452.7044677734375
1639500509.426579,18250,1443.86669921875
1639500600.6063406,18300,1419.3397216796875
1639500693.5469873,18350,1447.9847412109375
1639500784.4119956,18400,1457.487060546875
1639500877.4572606,18450,1364.00830078125
1639500969.2933893,18500,1363.9083251953125
1639501064.078971,18550,1430.3929443359375
1639501155.459827,18600,1392.5411376953125
1639501247.644012,18650,1364.1026611328125
1639501341.8790648,18700,1397.822998046875
1639501437.174009,18750,1419.53369140625
1639501532.3747616,18800,1397.15283203125
1639501623.7368953,18850,1430.6884765625
1639501715.6642098,18900,1452.4024658203125
1639501807.9221952,18950,1399.1842041015625
1639501901.1554124,19000,1413.208251953125
1639501996.016462,19050,1419.3426513671875
1639502084.9314666,19100,1430.392333984375
1639502176.6545556,19150,1370.064453125
1639502269.4100664,19200,1426.0540771484375
1639502360.1299603,19250,1375.533203125
1639502454.2218,19300,1396.5770263671875
1639502548.7254155,19350,1397.538818359375
1639502640.672235,19400,1403.4031982421875
1639502733.4418542,19450,1403.398193359375
1639502830.260355,19500,1414.4512939453125
1639502924.0388582,19550,1396.7686767578125
1639503017.0224128,19600,1447.0137939453125
1639503110.0175056,19650,1420.003662109375
1639503205.42322,19700,1434.724853515625
1639503298.4450903,19750,1403.80810546875
1639503391.326289,19800,1369.67626953125
1639503485.5164099,19850,1374.6732177734375
1639503578.426463,19900,1420.3094482421875
1639503672.450321,19950,1447.8970947265625
1639503766.229453,20000,1419.2567138671875
1639503859.1639054,20050,1342.4876708984375
1639503952.3834202,20100,1381.197509765625
1639504048.338529,20150,1386.684814453125
1639504142.2437801,20200,1402.4356689453125
1639504236.26496,20250,1468.0609130859375
1639504328.4025176,20300,1451.715087890625
1639504418.5815368,20350,1407.927978515625
1639504515.641886,20400,1413.5718994140625
1639504609.827208,20450,1430.3009033203125
1639504703.206339,20500,1424.6209716796875
1639504796.9124117,20550,1408.963134765625
1639504890.8323069,20600,1402.52099609375
1639504987.1303527,20650,1440.8604736328125
1639505082.042803,20700,1446.349609375
1639505178.2308285,20750,1452.874267578125
1639505270.2531953,20800,1402.4356689453125
1639505366.0793881,20850,1452.6781005859375
1639505458.8502467,20900,1452.6026611328125
1639505551.4803293,20950,1424.14697265625
1639505643.5846193,21000,1436.633056640625
1639505736.035783,21050,1440.970703125
1639505830.0267727,21100,1468.8375244140625
1639505924.9039402,21150,1436.7401123046875
1639506017.9507668,21200,1452.212646484375
1639506112.0977826,21250,1432.1197509765625
1639506207.4937065,21300,1429.2532958984375
1639506299.7928455,21350,1425.8853759765625
1639506394.376585,21400,1470.08349609375
1639506489.0179193,21450,1441.5477294921875
1639506583.8967788,21500,1424.342529296875
1639506678.8985562,21550,1446.82666015625
1639506772.1329367,21600,1413.9617919921875
1639506866.074997,21650,1398.2119140625
1639506961.2507744,21700,1430.96875
1639507054.013616,21750,1360.560791015625
1639507147.6464794,21800,1381.005859375
1639507240.3546834,21850,1485.744384765625
1639507334.0327451,21900,1337.29833984375
1639507427.3491228,21950,1397.912841796875
1639507521.9033139,22000,1457.210205078125
1639507614.2539794,22050,1397.15283203125
1639507708.3977554,22100,1440.6865234375
1639507803.187724,22150,1485.9342041015625
1639507896.8135486,22200,1453.2642822265625
1639507992.614716,22250,1402.3311767578125
1639508087.351224,22300,1364.5841064453125
1639508181.8603723,22350,1447.5941162109375
1639508278.9193242,22400,1435.112060546875
1639508372.7978132,22450,1380.7235107421875
1639508468.428942,22500,1402.2431640625
1639508562.3153808,22550,1429.532958984375
1639508658.4474115,22600,1463.9228515625
1639508752.1214743,22650,1326.546142578125
1639508845.696491,22700,1459.9971923828125
1639508940.7809925,22750,1430.110595703125
1639509033.4986107,22800,1476.5152587890625
1639509125.7721322,22850,1459.038330078125
1639509219.224946,22900,1381.6910400390625
1639509312.806683,22950,1440.970703125
1639509411.0151825,23000,1480.3577880859375
1639509505.5618806,23050,1374.8665771484375
1639509600.5664463,23100,1408.4815673828125
1639509698.3345628,23150,1435.112060546875
1639509794.4167607,23200,1396.5743408203125
1639509891.52291,23250,1469.68896484375
1639509984.341707,23300,1452.8724365234375
1639510078.1104178,23350,1396.6668701171875
1639510174.7012494,23400,1376.299560546875
1639510269.9600608,23450,1430.0234375
1639510364.863921,23500,1447.2979736328125
1639510458.8897142,23550,1447.793701171875
1639510554.4906294,23600,1403.889892578125
1639510650.3342109,23650,1456.8201904296875
1639510743.7431085,23700,1422.2371826171875
1639510842.766891,23750,1437.0184326171875
1639510939.7850015,23800,1474.112548828125
1639511034.570014,23850,1403.8739013671875
1639511130.4600997,23900,1364.8673095703125
1639511227.5342054,23950,1498.5440673828125
1639511321.6329858,24000,1425.6937255859375
1639511418.1277335,24050,1364.20166015625
1639511513.9783244,24100,1452.10107421875
1639511607.8615153,24150,1415.026611328125
1639511703.4656272,24200,1385.7222900390625
1639511800.9501927,24250,1420.395263671875
1639511895.6785147,24300,1430.5872802734375
1639511991.8512568,24350,1457.8724365234375
1639512090.896029,24400,1404.1683349609375
1639512186.5056338,24450,1374.8675537109375
1639512282.4302852,24500,1480.0782470703125
1639512374.758956,24550,1408.5712890625
1639512467.2892241,24600,1380.337646484375
1639512563.9466546,24650,1487.185302734375
1639512660.6139693,24700,1440.580810546875
1639512756.8020165,24750,1446.7164306640625
1639512854.0699682,24800,1397.24267578125
1639512950.285487,24850,1386.2008056640625
1639513046.6347446,24900,1401.77197265625
1639513142.8439114,24950,1401.96484375
1639513239.309033,25000,1419.913818359375
1639513336.5214417,25050,1370.0604248046875
1639513434.128274,25100,1457.873046875
1639513530.0813885,25150,1407.6260986328125
1639513624.809282,25200,1429.727294921875
1639513719.840608,25250,1391.1922607421875
1639513816.7116034,25300,1462.484619140625
1639513913.7629964,25350,1503.4287109375
1639514011.010765,25400,1452.9617919921875
1639514106.0496185,25450,1390.7183837890625
1639514201.1026971,25500,1408.398681640625
1639514297.5387914,25550,1359.2010498046875
1639514393.889253,25600,1415.9984130859375
1639514491.782747,25650,1430.1973876953125
1639514589.2753851,25700,1413.208251953125
1639514684.5713882,25750,1429.9158935546875
1639514781.5398302,25800,1419.1654052734375
1639514878.0239952,25850,1475.359619140625
1639514976.621739,25900,1439.9151611328125
1639515072.3160446,25950,1419.913818359375
1639515170.3352537,26000,1403.120849609375
1639515265.9790034,26050,1419.0584716796875
1639515362.028884,26100,1391.96875
1639515458.9177885,26150,1440.7763671875
1639515555.5918365,26200,1457.4012451171875
1639515651.559516,26250,1397.7333984375
1639515750.196941,26300,1480.082763671875
1639515846.0689838,26350,1435.75537109375
1639515943.0030277,26400,1369.8670654296875
1639516039.6757047,26450,1430.0029296875
1639516137.2969506,26500,1458.2584228515625
1639516236.0002017,26550,1413.6737060546875
1639516334.4717185,26600,1374.0093994140625
1639516432.6192,26650,1409.1500244140625
1639516529.1052337,26700,1403.204345703125
1639516625.7298453,26750,1469.11767578125
1639516721.8322756,26800,1413.9578857421875
1639516819.5831687,26850,1413.873779296875
1639516914.3960216,26900,1468.4481201171875
1639517009.6209188,26950,1458.927978515625
1639517103.8164864,27000,1402.7171630859375
1639517200.728617,27050,1402.1561279296875
1639517296.859368,27100,1470.472412109375
1639517390.36215,27150,1408.0120849609375
1639517488.5959723,27200,1458.366943359375
1639517584.5111997,27250,1418.780029296875
1639517681.2580512,27300,1441.2464599609375
1639517779.1467361,27350,1425.4981689453125
1639517877.426126,27400,1402.5445556640625
1639517973.4610226,27450,1414.8349609375
1639518068.8781328,27500,1403.2093505859375
1639518167.212761,27550,1349.399658203125
1639518263.1065729,27600,1497.179443359375
1639518360.0094512,27650,1520.219482421875
1639518457.5085166,27700,1453.3699951171875
1639518552.9381065,27750,1442.01953125
1639518653.517484,27800,1431.8502197265625
1639518751.1777616,27850,1387.3543701171875
1639518848.268574,27900,1430.4947509765625
1639518944.899418,27950,1451.631103515625
1639519040.5814612,28000,1380.6171875
1639519137.2387593,28050,1413.873779296875
1639519234.2333837,28100,1458.3470458984375
1639519332.3465989,28150,1431.8677978515625
1639519429.9549491,28200,1413.208251953125
1639519527.3457513,28250,1475.363037109375
1639519624.6486785,28300,1441.04931640625
1639519721.634765,28350,1358.8179931640625
1639519820.3218977,28400,1453.537109375
1639519916.7411227,28450,1386.0064697265625
1639520014.9518065,28500,1447.59521484375
1639520111.0120497,28550,1504.2025146484375
1639520208.446585,28600,1458.17626953125
1639520302.0027945,28650,1424.8126220703125
1639520401.0813887,28700,1435.106201171875
1639520500.1423793,28750,1386.3016357421875
1639520597.6938388,28800,1392.6475830078125
1639520693.8996801,28850,1402.051513671875
1639520791.9014356,28900,1414.0635986328125
1639520892.896739,28950,1458.837646484375
1639520989.6301172,29000,1418.8680419921875
1639521089.8438962,29050,1436.8326416015625
1639521187.1909373,29100,1451.9095458984375
1639521286.2240734,29150,1435.7935791015625
1639521384.7368658,29200,1447.3997802734375
1639521480.3413486,29250,1414.0635986328125
1639521575.895864,29300,1436.930908203125
1639521673.0130594,29350,1424.635986328125
1639521767.2800508,29400,1431.3541259765625
1639521865.0813508,29450,1385.6177978515625
1639521962.334055,29500,1453.2579345703125
1639522061.3457267,29550,1474.694091796875
1639522159.1270366,29600,1435.8763427734375
1639522256.4834483,29650,1426.5731201171875
1639522351.4434633,29700,1464.8062744140625
1639522448.9492106,29750,1486.6260986328125
1639522544.6841378,29800,1452.01708984375
1639522644.582848,29850,1413.2052001953125
1639522741.756414,29900,1436.546142578125
1639522840.1274035,29950,1380.8115234375
1639522939.2189858,30000,1485.9342041015625
1639523038.664134,30050,1409.2603759765625
1639523137.5790985,30100,1397.34716796875
1639523236.5473754,30150,1391.488525390625
1639523334.0146434,30200,1407.43359375
1639523430.533076,30250,1414.3472900390625
1639523530.5706918,30300,1413.3980712890625
1639523628.6146235,30350,1468.8380126953125
1639523725.6189702,30400,1397.5439453125
1639523824.901729,30450,1434.724853515625
1639523924.4857037,30500,1418.9566650390625
1639524021.5165772,30550,1385.7213134765625
1639524119.0695565,30600,1453.9234619140625
1639524216.1387985,30650,1430.5845947265625
1639524313.8049212,30700,1442.12353515625
1639524412.7041876,30750,1408.3974609375
1639524508.285793,30800,1415.30615234375
1639524606.9196098,30850,1408.3992919921875
1639524704.708244,30900,1369.77978515625
1639524801.4911294,30950,1397.9241943359375
1639524900.190281,31000,1463.343017578125
1639524999.1046715,31050,1441.3521728515625
1639525098.9071293,31100,1408.7674560546875
1639525198.594356,31150,1386.97119140625
1639525294.79636,31200,1441.7210693359375
1639525391.8963735,31250,1413.3802490234375
1639525491.7958798,31300,1393.9029541015625
1639525591.4450998,31350,1447.515625
1639525689.002918,31400,1425.4998779296875
1639525788.025843,31450,1342.58203125
1639525884.4418137,31500,1413.7840576171875
1639525982.7633882,31550,1440.878173828125
1639526083.2019572,31600,1399.7572021484375
1639526181.413579,31650,1452.794189453125
1639526279.612831,31700,1397.8223876953125
1639526377.638319,31750,1419.2540283203125
1639526478.0800798,31800,1420.4984130859375
1639526577.6900952,31850,1454.1470947265625
1639526675.880455,31900,1402.2431640625
1639526773.6553478,31950,1353.631103515625
1639526870.4628994,32000,1440.6865234375
1639526969.012417,32050,1385.7222900390625
1639527068.138424,32100,1386.973388671875
1639527166.4706311,32150,1396.95849609375
1639527264.3319407,32200,1481.3248291015625
1639527363.9695354,32250,1435.9635009765625
1639527462.1210828,32300,1429.921630859375
1639527560.1430123,32350,1446.35546875
1639527658.2890105,32400,1369.7745361328125
1639527756.8347325,32450,1419.829833984375
1639527854.7429118,32500,1457.29150390625
1639527950.7856348,32550,1358.7281494140625
1639528048.37767,32600,1401.9617919921875
1639528145.8059475,32650,1435.6907958984375
1639528244.0472944,32700,1458.7318115234375
1639528343.3508792,32750,1453.9510498046875
1639528440.2628276,32800,1429.80859375
1639528537.9089656,32850,1496.4022216796875
1639528637.122619,32900,1464.31005859375
1639528735.0347283,32950,1459.03564453125
1639528833.8146186,33000,1413.3082275390625
1639528933.410087,33050,1403.9739990234375
1639529033.5808787,33100,1407.9075927734375
1639529130.9734342,33150,1419.73193359375
1639529227.4837599,33200,1413.3980712890625
1639529324.959451,33250,1420.3094482421875
1639529424.5848892,33300,1408.5731201171875
1639529521.6400712,33350,1445.7711181640625
1639529619.7963083,33400,1408.3974609375
1639529717.7093694,33450,1419.4306640625
1639529816.7228599,33500,1452.5941162109375
1639529914.0338676,33550,1430.9783935546875
1639530014.7049174,33600,1363.344482421875
1639530112.0098004,33650,1440.4744873046875
1639530210.2341154,33700,1363.5343017578125
1639530308.189666,33750,1462.67626953125
1639530406.777159,33800,1381.962158203125
1639530504.7303693,33850,1440.878173828125
1639530603.964922,33900,1407.823486328125
1639530700.4108396,33950,1447.399169921875
1639530794.899418,34000,1380.6171875
1639530894.5729036,34050,1416.2847900390625
1639530993.4245915,34100,1403.8687744140625
1639531089.5512557,34150,1371.1158447265625
1639531187.3447046,34200,1448.657958984375
