Wall time,Step,Value
1639472336.0026603,2950,1354.3876953125
1639472414.4644656,3000,1199.1800537109375
1639472490.163894,3050,1186.3277587890625
1639472569.5793035,3100,1501.4307861328125
1639472649.2079947,3150,1666.9803466796875
1639472726.107577,3200,1431.765869140625
1639472801.9334438,3250,1536.74365234375
1639472880.281894,3300,1428.7166748046875
1639472958.9925044,3350,1490.986083984375
1639473035.6217854,3400,1591.93896484375
1639473115.8845959,3450,1366.1392822265625
1639473193.8040373,3500,1296.410888671875
1639473272.4502728,3550,1632.5386962890625
1639473354.455717,3600,1753.8021240234375
1639473434.479431,3650,1590.51806640625
1639473512.8893433,3700,1577.48193359375
1639473590.7935379,3750,1730.607421875
1639473670.6411428,3800,1688.73779296875
1639473750.1490593,3850,1782.6461181640625
1639473831.2625148,3900,1693.1131591796875
1639473921.5520966,3950,1670.0380859375
1639474014.3805091,4000,1634.8544921875
1639474104.0688403,4050,1633.8709716796875
1639474195.106485,4100,1604.3309326171875
1639474290.804743,4150,1529.57666015625
1639474383.093956,4200,1480.63427734375
1639474476.4047425,4250,1480.9287109375
1639474567.8900955,4300,1469.6292724609375
1639474661.5777526,4350,1469.5390625
1639474755.435464,4400,1475.956787109375
1639474849.109315,4450,1463.89208984375
1639474946.1079466,4500,1431.07666015625
1639475039.9649937,4550,1429.8184814453125
1639475136.9375002,4600,1481.9940185546875
1639475234.4408784,4650,1520.0611572265625
1639475329.4585857,4700,1510.4188232421875
1639475422.720386,4750,1470.8880615234375
1639475517.2090049,4800,1435.6563720703125
1639475613.569121,4850,1543.5277099609375
1639475709.3394985,4900,1486.081787109375
1639475807.7843707,4950,1463.407470703125
1639475903.2764266,5000,1480.1497802734375
1639475999.8003166,5050,1531.7464599609375
1639476094.5577137,5100,1514.7080078125
1639476194.147813,5150,1464.1763916015625
1639476290.2397673,5200,1486.8575439453125
1639476387.8603215,5250,1474.89111328125
1639476481.937639,5300,1526.5791015625
1639476574.9578133,5350,1442.368896484375
1639476669.900301,5400,1531.8331298828125
1639476766.7264352,5450,1492.119140625
1639476865.8107765,5500,1485.799560546875
1639476964.8694277,5550,1492.220703125
1639477062.151612,5600,1476.148193359375
1639477155.170927,5650,1497.7689208984375
1639477249.423955,5700,1474.9886474609375
1639477349.3215284,5750,1479.8651123046875
1639477448.3920522,5800,1503.90283203125
1639477545.5098808,5850,1418.8126220703125
1639477640.92162,5900,1515.9661865234375
1639477736.9617097,5950,1514.0340576171875
1639477830.0948951,6000,1414.0390625
1639477926.4162438,6050,1531.8372802734375
1639478023.3989732,6100,1454.241455078125
1639478119.2355597,6150,1436.8184814453125
1639478214.6242764,6200,1490.8656005859375
1639478311.320165,6250,1468.8592529296875
1639478406.6898627,6300,1474.5029296875
1639478501.1880243,6350,1548.9677734375
1639478599.7266643,6400,1441.7822265625
1639478697.4978344,6450,1453.076171875
1639478798.4121752,6500,1498.6376953125
1639478896.1181557,6550,1492.116943359375
1639478991.424999,6600,1507.9989013671875
1639479086.8358862,6650,1474.9893798828125
1639479182.5141964,6700,1486.5667724609375
1639479279.0794609,6750,1525.806640625
1639479376.9196484,6800,1503.903564453125
1639479475.2548604,6850,1537.23486328125
1639479575.6361744,6900,1514.667236328125
1639479671.3428686,6950,1514.7449951171875
1639479769.4298058,7000,1487.0982666015625
1639479870.7211025,7050,1458.262451171875
1639479967.0274093,7100,1458.5631103515625
1639480064.4623418,7150,1491.4029541015625
1639480162.2598302,7200,1516.808349609375
1639480261.3242717,7250,1513.4169921875
1639480357.9727364,7300,1508.8134765625
1639480455.3277123,7350,1485.9381103515625
1639480554.727852,7400,1549.9447021484375
1639480652.532087,7450,1429.9132080078125
1639480755.6659513,7500,1532.4677734375
1639480854.4647636,7550,1463.9267578125
1639480952.9480197,7600,1446.2451171875
1639481050.8107555,7650,1504.508544921875
1639481151.4256177,7700,1485.3531494140625
1639481248.7649114,7750,1509.391357421875
1639481344.339287,7800,1492.954833984375
1639481442.159606,7850,1492.9617919921875
1639481541.0643744,7900,1446.439453125
1639481639.3521516,7950,1527.349609375
1639481740.2359962,8000,1452.5762939453125
1639481840.6482604,8050,1457.0118408203125
1639481940.7579172,8100,1502.3697509765625
1639482039.569526,8150,1451.9095458984375
1639482136.9767222,8200,1419.53759765625
1639482237.2752788,8250,1525.7940673828125
1639482339.950022,8300,1474.5018310546875
1639482439.437203,8350,1467.8692626953125
1639482537.765326,8400,1492.379638671875
1639482634.439182,8450,1469.2235107421875
1639482732.8394487,8500,1481.0240478515625
1639482831.7548168,8550,1436.275146484375
1639482932.0679662,8600,1491.790771484375
1639483033.000881,8650,1474.4183349609375
1639483135.013819,8700,1475.0821533203125
1639483237.0902994,8750,1468.534912109375
1639483333.2558339,8800,1486.408203125
1639483432.683548,8850,1543.3192138671875
1639483526.0207431,8900,1481.8037109375
1639483619.0604808,8950,1514.5572509765625
1639483712.0200877,9000,1481.413330078125
1639483813.515489,9050,1457.29150390625
1639483956.0977442,9100,1504.7864990234375
1639484132.1968453,9150,1474.97314453125
1639484310.4800313,9200,1491.9879150390625
1639484481.1326084,9250,1413.5838623046875
1639484660.2718425,9300,1469.4208984375
1639484800.073861,9350,1440.9674072265625
1639484888.148617,9400,1497.754638671875
1639484985.4996784,9450,1519.6641845703125
1639485130.412198,9500,1560.802734375
1639485275.0391731,9550,1503.4278564453125
1639485418.9513013,9600,1458.34375
1639485560.2394729,9650,1424.6209716796875
1639485702.6491146,9700,1490.9361572265625
1639485843.329607,9750,1503.032958984375
1639485983.2308302,9800,1480.7398681640625
1639486124.4247673,9850,1507.5628662109375
1639486271.974754,9900,1504.1212158203125
1639486401.3763597,9950,1453.8388671875
1639486537.1489022,10000,1430.001220703125
1639486668.3849034,10050,1469.77880859375
1639486757.7138214,10100,1549.6412353515625
1639486848.129387,10150,1514.0838623046875
1639486949.0370734,10200,1457.984619140625
1639487050.9383707,10250,1542.0660400390625
1639487181.6452994,10300,1508.61962890625
1639487277.494269,10350,1519.9420166015625
1639487366.4747992,10400,1463.339111328125
1639487457.1642828,10450,1531.29541015625
1639487545.0442243,10500,1458.7559814453125
1639487634.335615,10550,1403.0185546875
1639487720.5943708,10600,1526.494140625
1639487808.9118364,10650,1526.298583984375
1639487897.01484,10700,1561.3900146484375
1639487984.6998208,10750,1560.6055908203125
1639488074.1198235,10800,1504.7852783203125
1639488163.6940951,10850,1481.1304931640625
1639488253.4689488,10900,1497.377685546875
1639488342.7469666,10950,1499.0892333984375
1639488433.4194663,11000,1469.11376953125
1639488520.1315286,11050,1497.2607421875
1639488609.0033653,11100,1496.70751953125
1639488698.8829384,11150,1468.6436767578125
1639488787.447011,11200,1508.4222412109375
1639488877.085096,11250,1457.597412109375
1639488966.4066107,11300,1441.1578369140625
1639489055.77977,11350,1463.066162109375
1639489145.3970659,11400,1457.2073974609375
1639489233.6921997,11450,1469.3087158203125
1639489324.224982,11500,1452.487060546875
1639489413.0760617,11550,1498.1201171875
1639489501.5739856,11600,1492.2674560546875
1639489590.9990277,11650,1491.3228759765625
1639489678.808649,11700,1543.0023193359375
1639489766.6220083,11750,1423.955322265625
1639489858.3442402,11800,1485.548828125
1639489946.3799944,11850,1474.3040771484375
1639490044.7695765,11900,1462.955810546875
1639490148.2149277,11950,1560.4088134765625
1639490253.263909,12000,1470.258544921875
1639490358.3266406,12050,1442.682861328125
1639490463.4196699,12100,1479.585205078125
1639490562.1570568,12150,1498.0400390625
1639490667.2401912,12200,1520.7158203125
1639490768.6683393,12250,1502.066650390625
1639490867.6717453,12300,1474.778076171875
1639490968.8070517,12350,1458.5386962890625
1639491069.4543188,12400,1508.6978759765625
1639491171.8154552,12450,1503.118896484375
1639491272.716769,12500,1555.301025390625
1639491378.6140852,12550,1548.199951171875
1639491480.8535724,12600,1486.6055908203125
1639491583.0009627,12650,1515.526611328125
1639491685.9388041,12700,1447.015625
1639491785.2280984,12750,1463.453369140625
1639491887.4830458,12800,1441.2476806640625
1639491991.8083549,12850,1503.8043212890625
1639492093.9662552,12900,1452.6826171875
1639492197.4421465,12950,1491.9884033203125
1639492298.7214158,13000,1441.4420166015625
1639492402.1327097,13050,1452.2108154296875
1639492504.6965547,13100,1457.6756591796875
1639492606.1510918,13150,1513.5303955078125
1639492707.9912992,13200,1508.995361328125
1639492812.0645604,13250,1458.173095703125
1639492913.7696795,13300,1497.9591064453125
1639493014.1083887,13350,1463.924560546875
1639493117.2998872,13400,1480.3583984375
1639493218.7502797,13450,1509.1749267578125
1639493320.0759544,13500,1473.9168701171875
1639493422.820004,13550,1464.4139404296875
1639493523.0238883,13600,1527.0830078125
1639493622.995964,13650,1491.213134765625
1639493726.8901448,13700,1499.51953125
1639493828.0287445,13750,1492.6495361328125
1639493931.1375773,13800,1464.7030029296875
1639494032.045058,13850,1502.25830078125
1639494136.9800677,13900,1475.3636474609375
1639494238.1303065,13950,1469.413330078125
1639494339.3562148,14000,1515.2554931640625
1639494443.1601589,14050,1441.3316650390625
1639494544.1842122,14100,1452.48828125
1639494647.9285347,14150,1463.2578125
1639494749.397929,14200,1468.0609130859375
1639494855.098513,14250,1542.6190185546875
1639494957.1572244,14300,1491.4927978515625
1639495059.7858434,14350,1527.27099609375
1639495162.1757588,14400,1429.921630859375
1639495263.8183987,14450,1446.43408203125
1639495368.8213816,14500,1451.9095458984375
1639495471.1266544,14550,1429.5299072265625
1639495572.7096357,14600,1490.825927734375
1639495672.8600008,14650,1514.945068359375
1639495775.3109784,14700,1491.7923583984375
1639495878.1575027,14750,1440.580810546875
1639495981.0552478,14800,1480.633544921875
1639496082.8349106,14850,1543.894287109375
1639496183.2249436,14900,1487.780517578125
1639496285.127584,14950,1520.9105224609375
1639496390.156438,15000,1548.7802734375
1639496493.3647017,15050,1485.828369140625
1639496594.810438,15100,1469.3074951171875
1639496696.8422344,15150,1531.41552734375
1639496801.1447194,15200,1521.1904296875
1639496905.379338,15250,1491.90625
1639497010.7412388,15300,1485.3531494140625
1639497115.631599,15350,1470.3603515625
1639497221.5876293,15400,1469.5030517578125
1639497325.224756,15450,1458.8360595703125
1639497424.9326766,15500,1464.3082275390625
1639497529.74924,15550,1502.6494140625
1639497633.0644531,15600,1515.3310546875
1639497737.299056,15650,1510.1712646484375
1639497843.1308703,15700,1464.699951171875
1639497949.8229756,15750,1565.296630859375
1639498053.8061466,15800,1474.778076171875
1639498159.2316322,15850,1510.3607177734375
1639498263.1921473,15900,1480.5516357421875
1639498364.4360821,15950,1481.71923828125
1639498468.431586,16000,1486.89990234375
1639498573.460969,16050,1463.9228515625
1639498678.8850005,16100,1453.072021484375
1639498782.2921047,16150,1520.327392578125
1639498885.5388653,16200,1503.118896484375
1639498990.369464,16250,1503.73095703125
1639499091.024296,16300,1479.8870849609375
1639499194.0974724,16350,1497.45849609375
1639499296.662935,16400,1497.8438720703125
1639499403.6625445,16450,1497.262939453125
1639499506.5608683,16500,1522.9398193359375
1639499612.7379308,16550,1502.92333984375
1639499715.1820745,16600,1554.05126953125
1639499818.8293197,16650,1412.90625
1639499922.8133595,16700,1446.242431640625
1639500028.0278344,16750,1447.6038818359375
1639500130.7896404,16800,1424.6182861328125
1639500237.0524256,16850,1543.713134765625
1639500343.5309434,16900,1445.7711181640625
1639500449.1226285,16950,1509.28076171875
1639500551.0338795,17000,1496.87353515625
1639500656.2841523,17050,1475.0833740234375
1639500760.20991,17100,1519.7745361328125
1639500862.7509575,17150,1560.4197998046875
1639500966.0267794,17200,1521.10546875
1639501069.9356809,17250,1503.5455322265625
1639501176.055641,17300,1514.473876953125
1639501280.704735,17350,1514.477783203125
1639501386.069988,17400,1516.1058349609375
1639501489.263762,17450,1464.2274169921875
1639501593.9162772,17500,1474.306884765625
1639501699.2792394,17550,1485.5447998046875
1639501803.2882838,17600,1458.068603515625
1639501905.9606628,17650,1446.6558837890625
1639502010.2583022,17700,1474.306884765625
1639502113.8324316,17750,1457.39990234375
1639502220.0262492,17800,1469.615234375
1639502325.5174773,17850,1491.2113037109375
1639502433.4559758,17900,1509.1988525390625
1639502538.6927824,17950,1508.427978515625
1639502643.9009771,18000,1452.1209716796875
1639502748.1334755,18050,1531.4903564453125
1639502855.6104565,18100,1470.1953125
1639502960.123047,18150,1457.591552734375
1639503064.529862,18200,1408.1019287109375
1639503169.499077,18250,1508.8953857421875
1639503274.0144715,18300,1526.0203857421875
1639503379.8628943,18350,1476.024169921875
1639503484.3003142,18400,1505.255615234375
1639503590.837882,18450,1520.7197265625
1639503692.7140245,18500,1464.894287109375
1639503798.703304,18550,1446.242431640625
1639503904.795896,18600,1572.12841796875
1639504007.705382,18650,1481.0228271484375
1639504113.3267858,18700,1497.0712890625
1639504220.4518707,18750,1508.6151123046875
1639504328.6755724,18800,1497.183349609375
1639504431.6166844,18850,1487.369384765625
1639504536.806871,18900,1490.825927734375
1639504640.4381983,18950,1538.4078369140625
1639504744.6899323,19000,1536.3736572265625
1639504852.4308958,19050,1470.0892333984375
1639504957.4053128,19100,1491.487548828125
1639505064.78553,19150,1462.871826171875
1639505172.0026255,19200,1550.541015625
1639505280.0362537,19250,1548.199951171875
1639505386.5473804,19300,1545.14697265625
1639505493.1060224,19350,1554.7557373046875
1639505600.9902718,19400,1496.5164794921875
1639505709.9495895,19450,1491.7987060546875
1639505814.1619718,19500,1536.765380859375
1639505915.357083,19550,1492.1859130859375
1639506021.8825185,19600,1391.7784423828125
1639506130.923269,19650,1485.16162109375
1639506236.229555,19700,1424.14697265625
1639506341.4424834,19750,1474.5006103515625
1639506450.870956,19800,1480.466064453125
1639506554.548019,19850,1519.662353515625
1639506661.2922277,19900,1485.93115234375
1639506766.4446874,19950,1463.732421875
1639506871.2394164,20000,1469.77880859375
1639506979.415629,20050,1503.7025146484375
1639507085.145345,20100,1485.551513671875
1639507189.4921825,20150,1514.553955078125
1639507296.48314,20200,1486.7100830078125
1639507404.927982,20250,1532.156005859375
1639507513.440811,20300,1464.7044677734375
1639507621.7388709,20350,1474.8839111328125
1639507726.6210015,20400,1474.58642578125
1639507833.9094,20450,1504.0858154296875
1639507939.9540331,20500,1531.7642822265625
1639508046.3726325,20550,1503.5362548828125
1639508153.6355407,20600,1508.808837890625
1639508263.033959,20650,1469.2235107421875
1639508367.3244398,20700,1474.8896484375
1639508473.803656,20750,1475.5592041015625
1639508583.7917287,20800,1469.9737548828125
1639508689.1803453,20850,1520.4404296875
1639508794.8554547,20900,1526.6854248046875
1639508899.9332998,20950,1509.109619140625
1639509007.661162,21000,1486.4901123046875
1639509115.7577167,21050,1457.874267578125
1639509222.2811942,21100,1537.5399169921875
1639509329.1002283,21150,1452.01708984375
1639509437.6117291,21200,1515.139404296875
1639509546.2444026,21250,1502.3697509765625
1639509653.5367684,21300,1509.93994140625
1639509760.460048,21350,1463.453369140625
1639509867.1511,21400,1463.259033203125
1639509977.164413,21450,1491.876953125
1639510086.5734143,21500,1514.359619140625
1639510192.6938734,21550,1497.5693359375
1639510299.5322876,21600,1503.5048828125
1639510406.7375982,21650,1497.763427734375
1639510515.6583285,21700,1486.7100830078125
1639510625.3434658,21750,1490.3507080078125
1639510731.579258,21800,1501.9847412109375
1639510837.9600124,21850,1480.93359375
1639510945.9087968,21900,1492.959716796875
1639511053.0808327,21950,1491.2393798828125
1639511158.6459737,22000,1481.11083984375
1639511266.9438198,22050,1480.8291015625
1639511374.986096,22100,1560.1055908203125
1639511479.2991982,22150,1451.627197265625
1639511584.358671,22200,1469.6953125
1639511689.0026727,22250,1380.531982421875
1639511794.9153004,22300,1486.1029052734375
1639511902.2062266,22350,1515.7159423828125
1639512008.9125137,22400,1479.8843994140625
1639512116.0957098,22450,1503.4248046875
1639512222.8271844,22500,1559.55419921875
1639512331.2688582,22550,1526.6903076171875
1639512436.6547663,22600,1474.9697265625
1639512547.1018758,22650,1513.694580078125
1639512654.544927,22700,1519.7442626953125
1639512764.8360934,22750,1457.29150390625
1639512874.6088393,22800,1496.2105712890625
1639512980.0320036,22850,1470.36376953125
1639513088.7096655,22900,1531.3807373046875
1639513197.3539748,22950,1486.13427734375
1639513306.9485457,23000,1531.37890625
1639513415.2277563,23050,1497.262939453125
1639513524.0719845,23100,1514.38525390625
1639513630.1822534,23150,1540.0361328125
1639513738.7447345,23200,1521.22314453125
1639513849.4096162,23250,1446.9119873046875
1639513956.1272154,23300,1543.0863037109375
1639514065.6119766,23350,1486.6043701171875
1639514176.1226127,23400,1464.50830078125
1639514282.9507108,23450,1503.2322998046875
1639514393.5402665,23500,1468.5596923828125
1639514502.9977465,23550,1491.60302734375
1639514611.7134972,23600,1507.6451416015625
1639514718.4687653,23650,1528.23974609375
1639514826.1053472,23700,1474.8878173828125
1639514933.778795,23750,1463.72900390625
1639515042.3480437,23800,1508.5081787109375
1639515150.8769822,23850,1459.4332275390625
1639515260.5221438,23900,1508.6973876953125
1639515369.273857,23950,1408.1019287109375
1639515478.532122,24000,1541.9539794921875
1639515589.7034426,24050,1503.42529296875
1639515699.7362814,24100,1470.3851318359375
1639515808.8060436,24150,1542.4532470703125
1639515917.9690237,24200,1567.5172119140625
1639516027.5387673,24250,1463.2578125
1639516140.3058302,24300,1497.367431640625
1639516250.2273526,24350,1509.6697998046875
1639516359.3358765,24400,1486.2138671875
1639516467.679112,24450,1452.098388671875
1639516579.1158073,24500,1463.1737060546875
1639516689.3302681,24550,1503.420166015625
1639516799.349915,24600,1503.4229736328125
1639516912.95665,24650,1515.2501220703125
1639517022.6345208,24700,1504.987548828125
1639517134.9628093,24750,1441.633056640625
1639517244.5016236,24800,1464.50439453125
1639517354.8944442,24850,1553.583984375
1639517464.1391408,24900,1526.6104736328125
1639517575.7419026,24950,1480.7464599609375
1639517688.7539642,25000,1559.2462158203125
1639517794.5167155,25050,1446.3304443359375
1639517906.371442,25100,1508.5035400390625
1639518009.6425803,25150,1469.5030517578125
1639518105.8143115,25200,1491.6826171875
1639518199.8614948,25250,1452.487060546875
1639518298.5641792,25300,1492.6534423828125
1639518394.3852742,25350,1502.453857421875
1639518492.033881,25400,1514.587158203125
1639518590.7369802,25450,1503.1209716796875
1639518687.804517,25500,1520.753662109375
1639518786.5091476,25550,1503.34521484375
1639518881.4293208,25600,1446.823974609375
1639518978.1362796,25650,1525.3291015625
1639519073.6662393,25700,1456.6285400390625
1639519166.188208,25750,1486.0181884765625
1639519264.50933,25800,1486.2138671875
1639519362.8561466,25850,1446.54248046875
1639519460.687739,25900,1486.6019287109375
1639519554.7286766,25950,1491.5985107421875
1639519651.2224455,26000,1531.4840087890625
1639519746.668031,26050,1479.77685546875
1639519843.2828102,26100,1468.340576171875
1639519938.1267464,26150,1464.1229248046875
1639520035.1123755,26200,1479.7789306640625
1639520131.0000355,26250,1509.19970703125
1639520229.1681793,26300,1469.219482421875
1639520326.3346467,26350,1507.8385009765625
1639520423.3682275,26400,1508.617919921875
1639520519.9816868,26450,1514.941162109375
1639520616.681265,26500,1560.413330078125
1639520714.688767,26550,1503.118896484375
1639520813.1670375,26600,1533.5218505859375
1639520911.2062814,26650,1521.22314453125
1639521009.5224445,26700,1464.312744140625
1639521107.5582397,26750,1423.6729736328125
1639521207.7391891,26800,1469.3035888671875
1639521305.8952286,26850,1474.39208984375
1639521403.6583037,26900,1470.078857421875
1639521501.0956988,26950,1503.4229736328125
1639521598.3645437,27000,1508.8966064453125
1639521696.5386636,27050,1519.8558349609375
1639521792.2667267,27100,1490.825927734375
1639521889.3189847,27150,1446.8233642578125
1639521984.0771396,27200,1480.7215576171875
1639522081.6634147,27250,1429.9189453125
1639522180.034795,27300,1502.759765625
1639522276.1208837,27350,1492.951416015625
1639522375.3614886,27400,1481.3253173828125
1639522473.476743,27450,1463.171875
1639522570.0083523,27500,1452.48828125
1639522668.1923635,27550,1463.343017578125
1639522766.5606365,27600,1537.4281005859375
1639522867.1742337,27650,1548.19921875
1639522966.0411115,27700,1497.4544677734375
1639523063.4586601,27750,1492.1885986328125
1639523161.6136212,27800,1448.3648681640625
1639523257.703712,27850,1521.96630859375
1639523354.5761614,27900,1469.89306640625
1639523450.1280146,27950,1498.4263916015625
1639523546.5689197,28000,1515.059326171875
1639523644.2964137,28050,1463.9267578125
1639523743.0879328,28100,1474.6099853515625
1639523839.1301827,28150,1508.61572265625
1639523938.1548436,28200,1530.7132568359375
1639524035.1091487,28250,1497.45849609375
1639524132.3301091,28300,1513.6966552734375
1639524230.4432192,28350,1463.72900390625
1639524327.3868866,28400,1510.1431884765625
1639524425.018095,28450,1452.2069091796875
1639524523.2548425,28500,1446.9119873046875
1639524618.6593728,28550,1441.052001953125
1639524714.4478335,28600,1458.346435546875
1639524814.0113933,28650,1485.828369140625
1639524911.2744348,28700,1475.7508544921875
1639525010.2738433,28750,1498.150390625
1639525106.7224107,28800,1607.138671875
1639525202.8433926,28850,1555.3330078125
1639525303.2154806,28900,1536.8751220703125
1639525400.3927226,28950,1458.1771240234375
1639525498.48329,29000,1492.09912109375
1639525597.009413,29050,1458.0628662109375
1639525695.1197774,29100,1463.533447265625
1639525793.1386652,29150,1458.26025390625
1639525892.042382,29200,1497.844482421875
1639525990.2676485,29250,1513.225341796875
1639526087.4060664,29300,1475.3636474609375
1639526186.9693506,29350,1474.9691162109375
1639526285.2524629,29400,1543.20361328125
1639526383.8954053,29450,1544.2900390625
1639526482.2530885,29500,1507.8385009765625
1639526583.2711027,29550,1491.9884033203125
1639526684.9868107,29600,1543.9842529296875
1639526784.9393518,29650,1468.6397705078125
1639526882.0930867,29700,1469.6947021484375
1639526981.1276703,29750,1498.5037841796875
1639527078.2716436,29800,1480.1622314453125
1639527180.9026113,29850,1566.5745849609375
1639527278.7461667,29900,1480.634033203125
1639527376.749418,29950,1430.308837890625
1639527475.1747074,30000,1457.7628173828125
1639527576.3445208,30050,1494.1434326171875
1639527674.9648116,30100,1480.5494384765625
1639527775.2499382,30150,1447.48388671875
1639527873.240624,30200,1469.219482421875
1639527972.3128338,30250,1462.955810546875
1639528069.174043,30300,1532.853759765625
1639528165.2344441,30350,1582.623046875
1639528264.4600062,30400,1465.1676025390625
1639528363.386462,30450,1486.1297607421875
1639528463.5158231,30500,1486.7113037109375
1639528562.8442466,30550,1509.0921630859375
1639528662.49967,30600,1474.587646484375
1639528762.6451201,30650,1435.4757080078125
1639528860.2791579,30700,1479.8609619140625
1639528956.5032554,30750,1469.69873046875
1639529055.5182521,30800,1440.9661865234375
1639529154.5213914,30850,1469.5030517578125
1639529253.116891,30900,1447.48388671875
1639529354.3924575,30950,1463.171875
1639529453.5862656,31000,1463.259033203125
1639529551.2350035,31050,1474.8935546875
1639529650.793736,31100,1497.4591064453125
1639529745.987139,31150,1474.97314453125
1639529844.123445,31200,1473.8349609375
1639529942.0909934,31250,1542.2296142578125
1639530054.0583851,31300,1435.196044921875
1639530161.6407688,31350,1424.9183349609375
1639530274.132352,31400,1475.353271484375
1639530385.924293,31450,1474.58251953125
1639530496.7873802,31500,1457.677490234375
1639530609.4289594,31550,1469.5018310546875
1639530722.754359,31600,1508.4222412109375
1639530834.0108144,31650,1508.703125
1639530944.025077,31700,1499.4061279296875
1639531056.7470286,31750,1464.22021484375
1639531170.5514963,31800,1532.5423583984375
