,Step,Value,SValue
592,29600,1239.3397216796875,1283.6833131646101
593,29650,1311.938232421875,1287.9215510532
594,29700,1259.917236328125,1283.7209038444387
595,29750,1302.80859375,1286.584057330273
596,29800,1317.93603515625,1291.2868540041695
597,29850,1277.0306396484375,1289.1484218508097
598,29900,1317.1983642578125,1293.35591321186
599,29950,1286.4879150390625,1292.3257134859405
600,30000,1277.146240234375,1290.0487924982058
601,30050,1262.4581298828125,1285.910193105897
602,30100,1274.5809326171875,1284.2108040325907
603,30150,1265.67626953125,1281.4306238573895
604,30200,1243.3699951171875,1275.7215295463593
605,30250,1277.626708984375,1276.0073064620615
606,30300,1284.282958984375,1277.2486543404086
607,30350,1342.4609375,1287.0304968143473
608,30400,1293.42333984375,1287.9894232687577
609,30450,1299.2083740234375,1289.6722658819597
610,30500,1272.2994384765625,1287.06634177115
611,30550,1298.48291015625,1288.7788270289152
612,30600,1267.605712890625,1285.6028599081717
613,30650,1317.8387451171875,1290.438242689524
614,30700,1271.727783203125,1287.631673766564
615,30750,1284.03662109375,1287.0924158656421
616,30800,1269.5465087890625,1284.4605298041552
617,30850,1389.4752197265625,1300.2127332925163
618,30900,1327.8876953125,1304.363977595514
619,30950,1343.03271484375,1310.1642881827493
620,31000,1264.805419921875,1303.360457943618
621,31050,1241.0743408203125,1294.0175403751223
622,31100,1279.247802734375,1291.80207972901
623,31150,1342.787841796875,1299.4499440391896
624,31200,1312.8497314453125,1301.459912150108
625,31250,1303.687744140625,1301.7940869486856
626,31300,1328.271728515625,1305.7657331837265
627,31350,1237.9698486328125,1295.5963505010893
628,31400,1298.4569091796875,1296.025434302879
629,31450,1289.45654296875,1295.0401006027596
630,31500,1329.9608154296875,1300.2782078267987
631,31550,1283.214599609375,1297.7186665941852
