,Step,Value,SValue
225,22500,510.361328125,500.4340029437307
226,22550,512.7847900390625,502.2866210080305
227,22600,518.9849243164061,504.7913665042868
228,22650,509.4090881347656,505.48402474885864
229,22700,498.6966247558594,504.46591474990873
230,22800,484.50811767578125,501.4722451887896
231,22900,515.64697265625,503.59845430890863
232,23000,511.80938720703125,504.830094243627
233,23050,505.93017578125,504.9951064742704
234,23200,505.35675048828125,505.04935307637203
235,23250,492.9622802734375,503.2362921559319
236,23300,496.3515625,502.20358270754207
237,23400,508.3426818847656,503.1244475841256
238,23500,505.379150390625,503.4626530051005
239,23700,497.2180480957031,502.5259622686909
240,23750,512.3094482421875,503.99348516471537
241,23900,508.0501403808594,504.601983447137
242,23950,490.2688903808594,502.45201948719534
243,24000,513.3982543945311,504.0939547232957
244,24050,493.1392822265625,502.4507538487858
245,24100,511.6099853515625,503.8246385742023
246,24150,509.2492065429688,504.6383237695173
247,24200,502.9788513183594,504.3894029018436
248,24300,497.1077575683594,503.297156101821
249,24350,508.023681640625,504.00613493264154
250,24400,500.9813537597656,503.55241775671016
251,24450,498.60345458984375,502.81007328168016
252,24550,513.0206909179689,504.3416659271235
253,24700,491.9244689941406,502.47908638717604
254,24900,488.1611328125,500.3313933509746
255,25050,488.3645935058594,498.53637337420736
256,25100,515.5882568359375,501.0941558934669
257,25150,492.9622802734375,499.87437455046245
258,25300,479.6402587890625,496.8392571862525
259,25400,484.8714294433594,495.0440830248185
260,25450,517.140380859375,498.358527700002
261,25500,505.1533203125,499.37774659187676
262,25550,503.3299560546875,499.97057801129836
263,25600,498.1002807617188,499.6900334238614
264,25650,496.2066955566406,499.1675327437783
265,25700,504.35687255859375,499.9459337160006
266,25850,498.6966247558594,499.7585373719794
267,25900,493.8213806152344,498.86796385846765
268,25950,485.12017822265625,496.8057960130959
269,26000,512.7173461914061,499.19252853984244
270,26150,505.8492126464844,500.19103115583874
271,26500,495.3401794433594,499.4634033989669
272,26650,503.4977722167969,500.06855872164135
273,26700,519.3515625,502.9610092883952
274,26800,515.2801513671875,504.808880600214
275,26850,505.6136779785156,504.9296002069593
276,26900,496.5888671875,503.6784902540404
277,26950,504.62701416015625,503.82076883995774
278,27000,507.2025146484375,504.3280307112297
279,27100,505.93017578125,504.56835247173274
280,27150,502.2893371582031,504.2265001747033
281,27200,503.7557067871094,504.1558811665642
282,27300,504.0833740234375,504.14500509509526
283,27350,493.2431640625,502.509728940206
284,27500,479.1370849609375,499.0038323433157
285,27600,499.4856872558594,499.0761105801973
286,27700,490.74603271484375,497.82659890039423
287,27750,492.1467590332031,496.97462292031554
288,27800,507.2692260742188,498.51881339340105
289,28100,508.8580627441406,500.069700796012
290,28150,506.0233154296875,500.96274299106335
291,28200,511.3169250488281,502.515870299728
292,28400,511.1256713867188,503.8073404627766
293,28550,507.2610778808594,504.325401075489
294,28650,507.8156127929688,504.848932833111
295,28800,511.5514526367188,505.8543108036522
296,29000,500.3554992675781,505.02948907324105
297,29200,512.9724731445311,506.2209366839346
298,29250,498.61920166015625,505.0806764303678
299,29300,504.2603759765625,504.957631362297
300,29400,503.0972900390625,504.67858016381183
301,29500,502.9559326171875,504.42018303181817
302,29550,500.3107299804688,503.80376507411574
303,29600,515.4953002929689,505.5574953569437
304,29700,515.2801513671875,507.0158937584803
305,29800,482.5263671875,503.3424647728333
306,29850,502.6048278808594,503.2318192390372
307,29900,510.236083984375,504.28245895083785
308,29950,502.6669006347656,504.040125203427
309,30050,498.0071105957031,503.13517301226847
310,30100,494.6213684082031,501.85810232165863
311,30150,525.4049072265625,505.39012305739425
312,30250,495.6103515625,503.9231573331601
313,30400,511.6099853515625,505.07618153592045
314,30500,494.23565673828125,503.4501028162746
315,30650,510.9312133789063,504.57226940066937
316,30700,498.1145324707031,503.60360886117445
317,30800,511.516845703125,504.7905943874671
318,30900,492.4468994140625,502.93904014145636
319,31000,475.6546325683594,498.8463790054918
320,31100,491.8923645019531,497.8032768299611
321,31150,496.2066955566406,497.563789638963
322,31300,492.55364990234375,496.8122686784701
323,31400,512.90576171875,499.2262926345121
324,31450,507.95697021484375,500.5358942715619
325,31650,501.2968444824219,500.6500368031909
326,31750,511.2858581542969,502.2454100058568
327,31850,499.01849365234375,501.7613725528298
328,32000,507.0640258789063,502.55677055174124
329,32050,509.08795166015625,503.5364477180035
330,32100,492.502685546875,501.8813833923342
331,32150,490.8199157714844,500.22216324920674
332,32200,533.8170776367189,505.26140040733355
333,32250,512.1991577148439,506.3020640034601
334,32450,507.0346984863281,506.4119591758903
335,32550,497.1077575683594,505.0163289347607
336,32600,494.8247985839844,503.48759938214425
337,32650,519.6239624023439,505.9080538351742
338,32700,502.88568115234375,505.4546979327496
339,32750,519.52587890625,507.56537507877465
340,32900,505.8492126464844,507.3079507139311
341,32950,499.3028869628906,506.10719115127506
342,33000,497.0766906738281,504.7526160796581
343,33350,511.4767761230469,505.7612400861664
344,33500,510.4468994140625,506.4640889853508
345,33750,506.4612731933594,506.46366661655213
346,33800,507.6121826171875,506.63594401664744
347,33850,514.744873046875,507.85228337118156
348,34000,506.2193908691406,507.60734949587544
349,34100,503.3592834472656,506.970139588584
350,34150,483.21588134765625,503.40700085244487
351,34200,510.4468994140625,504.46298563668756
352,34350,500.8882141113281,503.9267699078836
353,34600,507.5312194824219,504.46743734406436
354,34700,506.39459228515625,504.75651058522817
355,34750,497.5335388183594,503.67306482019785
356,34800,502.1790466308594,503.44896209179706
357,34850,508.7057800292969,504.23748478242203
358,34950,489.2310791015625,501.98652393029306
359,35100,500.0046081542969,501.68923656389364
360,35150,505.4377136230469,502.2515081227666
361,35250,515.8657836914061,504.29364945806253
362,35450,497.1991882324219,503.2294802742165
363,35500,495.1293640136719,502.01446283513485
364,35600,487.5755310058594,499.84862306074353
365,35750,492.6656799316406,498.7711815913781
366,35850,485.4010620117188,496.7656636544292
367,35950,501.2861328125,497.44373402813983
368,36000,500.70050048828125,497.9322489971611
369,36050,496.113525390625,497.6594404561806
370,36150,497.3112182617188,497.6072071270113
371,36250,496.3515625,497.4188604329596
372,36300,492.1625061035156,496.63040728354304
373,36350,538.836669921875,502.96134667929283
374,36400,508.8234558105469,503.84066304898096
375,36450,501.2779846191406,503.45626128450493
376,36550,486.70904541015625,500.9441789033526
377,36600,502.4599304199219,501.171541630838
378,36650,513.553466796875,503.0288304057436
379,36900,502.5737609863281,502.96056999283127
380,36950,494.8987121582031,501.751291317637
381,37000,518.6522827148439,504.2864400272181
382,37100,513.1138305664061,505.6105486080963
383,37150,501.6744079589844,505.0201275107295
384,37200,491.0579528808594,502.92580131624896
385,37250,522.12255859375,505.8053149078741
386,37600,514.3734130859375,507.0905296345836
387,37750,504.2603759765625,506.6660065858805
388,37800,505.8527526855469,506.5440185008305
389,37900,520.818115234375,508.68513301086216
390,38150,505.8492126464844,508.2597449562055
391,38200,497.4215087890625,506.6340095311341
392,38250,491.5611572265625,504.37308168544837
393,38400,492.3502197265625,502.5696523916155
394,38450,489.988037109375,500.6824100992794
395,38600,511.0910949707031,502.243712829993
396,38650,495.21771240234375,501.18981276584566
397,38750,520.8663330078125,504.1412908021407
398,38800,514.376953125,505.6766401505696
399,38900,501.7739562988281,505.0912375728084
400,38950,499.3258056640625,504.2264227864965
401,39000,495.9100646972656,502.9789690731119
402,39050,511.2945251464844,504.2263024841178
403,39100,511.8134460449219,505.36437401823844
404,39400,514.655029296875,506.75797231003395
405,39450,508.131103515625,506.96394199087257
406,39550,499.9735107421875,505.9153773035698
407,39650,495.8326416015625,504.4029669482687
408,39750,515.1734008789061,506.01853203786436
409,39800,516.5623168945311,507.6000997663644
410,39950,508.7167053222656,507.7675905997496
411,40000,485.9866638183594,504.5004515825411
412,40200,506.8434448242188,504.8519005687927
413,40250,493.3773193359375,503.1307133838644
414,40300,516.7036743164061,505.1666575237457
415,40350,503.5816040039063,504.92889949576977
416,40500,503.990234375,504.7880997276543
417,40650,505.8492126464844,504.9472666654788
418,40900,511.4236755371094,505.9187279962234
419,40950,507.8466796875,506.2079207499149
420,41050,505.9337158203125,506.16679001047453
421,41100,492.2399291992188,504.0777608887862
422,41150,491.8577575683594,502.24476039072215
423,41250,509.190673828125,503.2866474063326
424,41300,505.1568298339844,503.5671747704804
425,41350,521.8414916992189,506.30832230979115
426,41400,517.2546997070311,507.9502789193772
427,41600,500.355712890625,506.8110940150644
428,41650,490.1568908691406,504.31296354317584
429,41750,514.3700561523439,505.82152743455106
430,41800,501.34857177734375,505.15058408596997
431,41850,499.5028076171875,504.3034176156526
432,41950,504.0558471679688,504.26628204850005
433,42000,508.33099365234375,504.8759887890766
434,42150,507.9167175292969,505.33209810010965
435,42250,498.9000549316406,504.3672916248393
436,42500,507.2610778808594,504.80135956324233
437,42550,493.0461120605469,503.038072437838
438,42700,517.89208984375,505.2661750487248
439,42850,517.6580810546875,507.1249609496192
440,43000,499.91143798828125,506.04293250541855
441,43100,515.3848266601561,507.4442166286292
442,43250,502.3082275390625,506.6738182651942
443,43300,510.5090026855469,507.24909592824713
444,43500,501.07806396484375,506.32344113373665
445,43550,490.4458923339844,503.94180881377383
446,44050,494.270263671875,502.491077042489
447,44150,498.9000549316406,501.95242372586176
448,44200,502.88568115234375,502.092412339834
449,44250,497.3112182617188,501.3752332281167
450,44300,498.5845947265625,500.95663745288357
451,44400,494.6695556640625,500.0135751845604
452,44500,496.5221557617188,499.4898622711342
453,44600,504.9669799804688,500.3114299275344
454,44750,518.8550415039061,503.09297166399017
455,44850,518.895263671875,505.4633154651729
456,44900,511.4582824707031,506.3625605160024
457,45050,501.2968444824219,505.6027031109653
458,45100,513.1759033203125,506.73868314236734
459,45200,506.42669677734375,506.69188518761376
460,45300,505.0601501464844,506.44712493144436
461,45350,499.12237548828125,505.34841251496994
462,45400,512.2473754882811,506.3832569609666
463,45500,498.3846740722656,505.1834695276615
464,45550,510.224609375,505.9396405047623
465,45700,503.990234375,505.64722958529796
466,45900,501.66015625,505.04916858500326
467,45950,507.1760559082031,505.3682016834832
468,46050,506.04046630859375,505.4690413772498
469,46150,489.75,503.11118517066234
470,46350,508.5426025390625,503.9258977759224
471,46400,500.2080383300781,503.3682188590458
472,46450,513.2069702148439,504.84403156241547
473,46500,526.0972900390625,508.0320203339125
474,46550,502.6633605957031,507.22672137318114
475,46600,513.0691528320311,508.10308609200865
476,46650,492.3502197265625,505.7401561371917
477,46750,499.39251708984375,504.78801028008957
478,46950,502.7151184082031,504.4770764993066
479,47050,502.1479797363281,504.1277119848598
480,47100,492.75885009765625,502.42238270177927
481,47250,479.656005859375,499.0074261754186
482,47450,505.6304321289063,500.00087706844175
483,47600,493.7356262207031,499.06108944128096
484,47700,513.9171752929689,501.28950231903417
485,47750,506.7456970214844,502.1079315244017
486,47800,506.5980224609375,502.78144516488203
487,48000,513.1064453125,504.33019518702474
488,48100,498.0692138671875,503.3910479890492
489,48150,489.9722900390625,501.37823429655117
490,48200,509.9315185546875,502.6612269352716
491,48250,520.2807006835939,505.3041479975199
492,48350,503.96710205078125,505.10359110550917
493,48400,498.9000549316406,504.1730606794289
494,48550,512.16455078125,505.37178419470206
495,48800,507.3795166015625,505.67294405573114
496,48900,486.0969543457031,502.73654559922693
497,48950,506.4646301269531,503.29575827838585
498,49050,501.2968444824219,502.99592120899126
499,49100,512.7937622070311,504.46559735869727
500,49300,503.03057861328125,504.2503445468849
501,49400,506.6525268554688,504.6106718931725
502,49450,501.07452392578125,504.08024969806377
503,49500,491.3388366699219,502.16903774384247
504,49600,514.3115234375,503.99041059789107
505,49700,511.3169250488281,505.08938776553157
506,49750,506.6489868164063,505.32332762316275
507,49800,516.3536376953125,506.9778741339852
508,49900,485.4677734375,503.7513590295124
509,49950,518.8672485351561,506.01874245535896
510,50050,507.95697021484375,506.30947661928167
511,50100,515.5059814453125,507.68895234318626
512,50150,495.1367492675781,505.80612188184506
513,50200,514.5803833007811,507.1222610946855
514,50250,492.0347290039063,504.8591312810686
515,50300,528.5907592773439,508.4188754805099
516,50550,494.6213684082031,506.3492494196639
517,50650,505.9423828125,506.28821942858934
518,50750,506.7767639160156,506.3615011017033
519,50800,512.0357666015625,507.2126409266822
520,50850,501.0331115722656,506.2857115235197
521,51100,498.9517822265625,505.18562212897615
522,51300,503.848876953125,504.98511035259844
523,51400,493.658203125,503.28607426845866
524,51450,496.24127197265625,502.2293539240883
525,51750,505.0015869140625,502.6451888725844
526,51800,493.9390563964844,501.3392690011694
527,51850,498.74835205078125,500.95063145861116
528,51900,495.8326416015625,500.1829329800539
529,51950,499.6148376464844,500.0977186800185
530,52150,514.9061279296875,502.31898006746883
531,52250,494.8212890625,501.19432641672347
532,52300,511.2359619140625,502.7005717413243
533,52600,494.4143981933594,501.45764570912957
534,52650,512.8248291015625,503.16272321799454
535,52800,498.61920166015625,502.4811949843188
536,52900,491.0579528808594,500.7677086687999
537,52950,514.90966796875,502.8890025637924
538,53000,475.7320861816406,498.8154651064697
539,53100,495.3172607421875,498.29073445182735
540,53250,513.69482421875,500.60134791686573
541,53300,474.4726867675781,496.6820487444726
542,53350,508.7167053222656,498.4872472311415
543,53450,524.500244140625,502.38919676756404
544,53500,510.6600036621094,503.62981780174584
545,53550,502.834716796875,503.51055265101525
546,53600,505.93499755859375,503.87421938715204
547,53650,494.0668029785156,502.4031069258566
548,53700,500.1148681640625,502.05987111158754
549,53850,499.8182678222656,501.72363061818925
550,53900,505.2981872558594,502.25981411383975
551,54000,483.8122253417969,499.49267579803336
552,54050,483.4193115234375,497.081671156844
553,54100,506.6525268554688,498.5172995116377
554,54250,506.1646728515625,499.66440551262644
555,54300,495.62921142578125,499.0591263995997
556,54350,489.75,497.6627574396597
557,54550,510.21240234375,499.5452041752732
558,54600,506.92266845703125,500.6518238175369
559,54650,498.5260314941406,500.33295496902747
560,54900,509.8348388671875,501.7582375537514
561,55000,496.1481323242188,500.91672176932155
562,55100,500.19232177734375,500.8080617705249
563,55150,492.3502197265625,499.53938546393056
564,55200,489.3759765625,498.014874128716
565,55350,500.28546142578125,498.3554622232758
566,55400,495.2470397949219,497.8891988590227
567,55450,504.5447692871094,498.8875344232357
568,55500,488.1611328125,497.27857418162534
569,55550,502.1961975097656,498.01621768084635
570,55600,506.5315246582031,499.29351372744986
571,55650,510.9393615722656,501.0403909041722
572,55700,503.4977722167969,501.4089981010659
573,55800,485.9866638183594,499.0956479586599
574,55950,509.979736328125,500.7282612140797
575,56050,500.07464599609375,500.6302189313818
576,56100,494.7281188964844,499.74490392614723
577,56250,506.75030517578125,500.79571411359234
578,56300,510.1349792480469,502.19660388376053
579,56400,486.5055847167969,499.842951008716
580,56450,506.5904541015625,500.85507647264296
581,56500,484.6787109375,498.4286216423715
582,56550,507.8466796875,499.8413303491408
583,56600,486.6825866699219,497.86751879725796
584,56700,498.70013427734375,497.99241111927086
585,56750,501.07452392578125,498.4547280402474
586,56800,507.234619140625,499.771711705304
587,56950,493.4394226074219,498.8218683406217
588,57100,506.0233154296875,499.9020854039816
589,57250,498.6069946289063,499.70782178772026
590,57300,495.1367492675781,499.0221609096989
591,57400,491.3388366699219,497.8696622737324
592,57450,497.5146484375,497.81641019829755
593,57500,505.8492126464844,499.0213305655256
594,57550,512.90576171875,501.10399523850924
595,57600,489.4691162109375,499.35876338437345
596,57650,511.4582824707031,501.1736912473229
597,57750,509.3194580078125,502.39555626139634
598,58000,490.1757507324219,500.5625854320501
599,58100,491.6435852050781,499.2247353980043
600,58200,492.353759765625,498.1940890531474
601,58300,502.6633605957031,498.8644797845308
602,58350,491.0579528808594,497.69350074898006
603,58650,496.9371948242188,497.5800548602659
604,58700,495.8326416015625,497.31794287146033
605,58800,500.5698547363281,497.8057296511905
606,58850,514.7026977539061,500.34027486659784
607,58900,502.0736999511719,500.60028862928397
608,59100,509.1315612792969,501.87997952678586
609,59200,494.6178283691406,500.79065685313907
610,59300,509.5539855957031,502.1051561645237
611,59400,507.331298828125,502.8890775640639
612,59450,504.5091247558594,503.1320846428332
613,59500,518.3592529296875,505.41615988586136
614,59650,493.34271240234375,503.6051427633337
615,59700,513.6362915039061,505.10981507441954
616,59750,491.2802734375,503.0353838288816
617,59850,508.5426025390625,503.86146663540876
618,59900,516.7737426757811,505.79830804146457
619,60050,499.4856872558594,504.8514149236238
620,60100,517.8438720703125,506.8002834956271
621,60250,486.1743774414063,503.706397587494
622,60300,510.5400695800781,504.7314483863816
623,60350,502.11236572265625,504.33858598682275
624,60450,494.2545166015625,502.82597557903375
625,60650,503.67474365234375,502.9532907900302
626,60700,512.00927734375,504.3116887730882
627,60750,492.92767333984375,502.6040864581015
628,60850,493.2431640625,501.1999480987613
629,60900,498.22943115234375,500.7543705567987
630,61150,499.7700805664063,500.6067270582398
631,61250,498.1109924316406,500.2323668642499
632,61400,498.1109924316406,499.91416069935855
633,61450,519.570556640625,502.8626200905485
634,61600,491.8577575683594,501.2118907122201
635,61650,492.6656799316406,499.9299590951332
636,61900,521.2525024414061,503.12834059707416
637,62000,507.234619140625,503.74428237860684
638,62050,496.24127197265625,502.6188308177143
639,62100,521.6782836914061,505.4777487487681
640,62150,508.3424987792969,505.90746125334744
641,62200,497.7369689941406,504.6818874144664
642,62250,499.39251708984375,503.888481865773
643,62300,507.7535400390625,504.4682405917664
644,62450,519.8304443359375,506.77257115339205
645,62500,502.3825073242188,506.11406157901604
646,62550,496.00323486328125,504.59743757165586
647,62600,515.170654296875,506.18342008043874
648,62700,532.513916015625,510.13299447071665
649,62800,501.184814453125,508.7907674680779
650,62850,497.0474853515625,507.0292751506006
651,63000,513.105712890625,507.9407408116042
652,63050,496.5550231933594,506.2328831688675
653,63200,490.64935302734375,503.8953536476389
654,63350,498.9000549316406,503.14605884023916
655,63550,491.0614929199219,501.33337395219155
656,63800,478.9443664550781,497.97502282762457
657,63850,506.8933410644531,499.31277056314883
658,63900,519.452880859375,502.3337871075828
659,64100,494.8212890625,501.20691240082033
660,64250,498.0524291992188,500.7337399205801
661,64500,491.0579528808594,499.282371864622
662,64650,532.0494995117189,504.1974410116865
663,64800,516.3847045898439,506.02553054841013
664,64900,497.5024719238281,504.7470717547228
665,64950,518.73681640625,506.84553345245183
666,65100,506.0526428222656,506.72659985792393
667,65300,501.2194213867188,505.9005230872432
668,65500,505.6492919921875,505.86283842298485
669,65700,487.0566101074219,503.0419041756504
670,65750,520.8382568359375,505.7113570746935
671,66000,511.9025573730469,506.64003711944656
672,66100,496.6991271972656,505.14890063111943
