,Step,Value,SValue
205,10250,1375.2362060546875,1320.1756039671413
206,10300,1249.2989501953125,1309.5441059013672
207,10350,1203.9212646484375,1293.7006797134277
208,10400,1369.3533935546875,1305.0485867896168
209,10450,1337.059326171875,1309.8501976969555
210,10500,1139.0616455078125,1284.2319148685842
211,10550,1345.6787109375,1293.4489342789216
212,10600,1291.1182861328125,1293.0993370570052
213,10650,1168.299072265625,1274.379297338298
214,10700,1298.0101318359375,1277.923922512944
215,10750,1237.2879638671875,1271.8285287160807
216,10800,1287.8355712890625,1274.2295851020278
217,10850,1181.5225830078125,1260.3235347878954
218,10900,1320.9869384765625,1269.4230453411953
219,10950,1170.419677734375,1254.5725402001722
220,11000,1310.435791015625,1262.95202782249
221,11050,1203.0057373046875,1253.9600842448194
222,11100,1243.921875,1252.4543528580966
223,11150,1238.8480224609375,1250.4134032985226
224,11200,1370.85888671875,1268.4802258115567
225,11250,1257.0428466796875,1266.7646189417762
226,11300,1156.4017333984375,1250.2101861102756
227,11350,1219.8048095703125,1245.6493796292812
228,11400,1156.8697509765625,1232.3324353313735
229,11450,1278.2728271484375,1239.223494103933
230,11500,1359.5439453125,1257.271561785218
231,11550,1253.06103515625,1256.6399827908729
232,11600,1306.80224609375,1264.1643222863045
233,11650,1264.8209228515625,1264.2628123710933
234,11700,1423.94140625,1288.2146014529294
235,11750,1157.778564453125,1268.6491959029588
236,11800,1536.6060791015625,1308.8427283827493
237,11850,1349.405517578125,1314.9271467620556
238,11900,1322.96533203125,1316.1328745524347
239,11950,1312.596435546875,1315.6024087016008
240,12000,1431.6268310546875,1333.006072054564
241,12050,1290.169189453125,1326.5805396643482
242,12100,1207.399658203125,1308.7034074451649
243,12150,1238.50146484375,1298.1731160549525
244,12200,1546.488037109375,1335.4203542131158
245,12250,1276.512451171875,1326.5841687569298
246,12300,1413.535888671875,1339.6269267441717
247,12350,1341.736083984375,1339.9433003302022
248,12400,1365.9962158203125,1343.8512376537187
249,12450,1423.762451171875,1355.8379196814421
250,12500,1369.02392578125,1357.8158205964132
251,12550,1424.60693359375,1367.8344875460136
252,12600,1193.983154296875,1341.7567875586428
253,12650,1289.38232421875,1333.900618057659
254,12700,1245.8563232421875,1320.693973835338
255,12750,1426.3623046875,1336.5442234631623
256,12800,1363.771728515625,1340.6283492210318
257,12850,1200.019775390625,1319.537063146471
258,12900,1421.0908203125,1334.7701267213754
259,12950,1411.914306640625,1346.341753709263
260,13000,1295.718017578125,1338.7481932895923
261,13050,1343.6044921875,1339.4766381242785
262,13100,1205.5438232421875,1319.3867158919647
263,13150,1279.0491943359375,1313.3360876585607
264,13200,1266.6865234375,1306.3386530254015
265,13250,1376.1240234375,1316.8064585872162
266,13300,1244.95361328125,1306.0285317913213
267,13350,1290.953125,1303.7672207726232
268,13400,1440.216796875,1324.2346571879798
269,13450,1339.18408203125,1326.4770709144702
270,13500,1164.1485595703125,1302.1277942128465
271,13550,1133.9937744140625,1276.907691243029
272,13600,1225.132568359375,1269.141422810481
273,13650,1259.51708984375,1267.6977728654713
274,13700,1347.9725341796875,1279.7389870626037
275,13750,1330.15771484375,1287.3017962297756
276,13800,1227.8458251953125,1278.3834005746062
277,13850,1371.595458984375,1292.3652093360715
278,13900,1329.446533203125,1297.9274079161296
279,13950,1232.5274658203125,1288.117416601757
280,14000,1225.2218017578125,1278.6830743751655
281,14050,1214.3238525390625,1269.02919109975
282,14100,1339.5701904296875,1279.6103409992406
283,14150,1162.83544921875,1262.094107232167
284,14200,1190.6614990234375,1251.3792160008575
285,14250,1341.810791015625,1264.9439522530724
286,14300,1498.2237548828125,1299.9359226475333
287,14350,1455.63623046875,1323.2909688207158
288,14400,1096.83154296875,1289.3220549429209
289,14450,1266.8170166015625,1285.9462991917171
290,14500,1267.200927734375,1283.1344934731158
291,14550,1160.133544921875,1264.6843511904297
292,14600,1223.7734375,1258.5477141368654
293,14650,1302.54638671875,1265.147515024148
294,14700,1342.8199462890625,1276.7983797138852
295,14750,1298.51025390625,1280.05516084274
296,14800,1404.47705078125,1298.7184443335166
297,14850,1271.844970703125,1294.6874232889577
298,14900,1180.078125,1277.496028545614
299,14950,1335.105712890625,1286.1374811973658
300,15000,1283.7694091796875,1285.782270394714
301,15050,1321.094970703125,1291.0791754409756
302,15100,1427.11474609375,1311.4845110388917
303,15150,1130.3502197265625,1284.3143673420423
304,15200,1346.5975341796875,1293.656842367689
305,15250,1302.69287109375,1295.0122466765981
306,15300,1240.3319091796875,1286.8101960520614
307,15350,1405.0400390625,1304.5446725036272
308,15400,1304.5643310546875,1304.5476212862864
309,15450,1437.09814453125,1324.4301997730308
310,15500,1394.075439453125,1334.876985725045
311,15550,1269.9349365234375,1325.1356783448039
312,15600,1270.96533203125,1317.0101263977708
313,15650,1410.811279296875,1331.0802993326365
314,15700,1349.7528076171875,1333.881175575319
315,15750,1439.0137939453125,1349.6510683308181
316,15800,1313.896484375,1344.2878807374454
317,15850,1275.7593994140625,1334.008608538938
318,15900,1238.4749755859375,1319.678563595988
319,15950,1220.0692138671875,1304.737161136668
320,16000,1364.0032958984375,1313.6270813509334
321,16050,1122.3453369140623,1284.9348196854025
322,16100,1295.6466064453125,1286.541587699389
323,16150,1167.1302490234375,1268.6298868979964
324,16200,1232.7679443359375,1263.2505955136876
325,16250,1484.4305419921875,1296.4275874854625
326,16300,1413.7017822265625,1314.0187166966275
327,16350,1266.0950927734375,1306.830173108149
328,16400,1173.341552734375,1286.8068800520828
329,16450,1292.9349365234375,1287.726088522786
330,16500,1167.204345703125,1269.6478270998368
331,16550,1239.8369140625,1265.1761901442362
332,16600,1285.7757568359375,1268.2661251479915
333,16650,1274.92578125,1269.2650735632928
334,16700,1331.9034423828125,1278.6608288862208
335,16750,1226.8875732421875,1270.8948405396159
336,16800,1346.5050048828125,1282.2363651910953
337,16850,1446.59228515625,1306.8897531858684
338,16900,1338.92236328125,1311.6946447001756
339,16950,1364.360107421875,1319.5944641084307
340,17000,1244.8250732421875,1308.3790554784941
341,17050,1218.6556396484375,1294.9205431039857
342,17100,1159.61669921875,1274.6249665212003
343,17150,1341.825927734375,1284.7051107031766
344,17200,1290.8861083984375,1285.6322603574656
345,17250,1432.4764404296875,1307.658887368299
346,17300,1251.350341796875,1299.2126055325855
347,17350,1288.7752685546875,1297.6470049859008
348,17400,1296.1497802734375,1297.4224212790311
349,17450,1298.2288818359375,1297.5433903625672
350,17500,1223.1458740234375,1286.3837629116977
351,17550,1196.662841796875,1272.9256247444744
352,17600,1357.765380859375,1285.6515881617095
353,17650,1296.759033203125,1287.3177049179217
354,17700,1399.6282958984375,1304.164293564999
355,17750,1260.7625732421875,1297.6540355165773
356,17800,1360.49267578125,1307.0798315562784
357,17850,1269.5384521484375,1301.4486246451022
358,17900,1439.119873046875,1322.099311905368
359,17950,1355.3228759765625,1327.082846516047
360,18000,1134.558349609375,1298.2041719800463
361,18050,1156.2064208984375,1276.9045093178052
362,18100,1141.1234130859375,1256.537344883025
363,18150,1351.5283203125,1270.7859911974463
364,18200,1291.333740234375,1273.8681535529856
365,18250,1349.00732421875,1285.13902915285
366,18300,1069.4635009765623,1252.787699926407
367,18350,1210.8612060546875,1246.498725845649
368,18400,1366.07421875,1264.4350497813016
369,18450,1370.2825927734375,1280.312181230122
370,18500,1473.1114501953125,1309.2320715749004
371,18550,1248.6104736328125,1300.1388318835873
372,18600,1273.8216552734375,1296.191255392065
373,18650,1239.032958984375,1287.6175109309115
374,18700,1197.8603515625,1274.1539370256498
375,18750,1204.8778076171875,1263.7625176143804
376,18800,1341.3773193359375,1275.404737872614
377,18850,1253.4710693359375,1272.1146875921127
378,18900,1223.2095947265625,1264.7789236622802
379,18950,1408.969482421875,1286.4075074762195
380,19000,1293.2437744140625,1287.432947516896
381,19050,1351.679443359375,1297.0699218932677
382,19100,1235.3597412109375,1287.8133947909182
383,19150,1271.25390625,1285.3294715097804
384,19200,1339.6419677734375,1293.476345949329
385,19250,1424.1787109375,1313.0817006975547
386,19300,1322.72021484375,1314.527477819484
387,19350,1340.0933837890625,1318.3623637149208
388,19400,1290.4879150390625,1314.181196413542
389,19450,1300.04443359375,1312.0606819905731
390,19500,1314.93017578125,1312.4911060591749
391,19550,1146.73681640625,1287.627962611236
392,19600,1355.0302734375,1297.7383092351756
393,19650,1228.0982666015625,1287.2923028401337
394,19700,1218.829345703125,1277.0228592695823
395,19750,1239.7947998046875,1271.438650349848
396,19800,1205.84033203125,1261.5989026020584
397,19850,1337.38671875,1272.9670750242497
398,19900,1310.7744140625,1278.638175879987
399,19950,1299.9617919921875,1281.8367182968173
400,20000,1394.741455078125,1298.7724288140134
401,20050,1537.752197265625,1334.6193940817552
402,20100,1261.4129638671875,1323.63842954957
403,20150,1570.42041015625,1360.6557266405719
404,20200,1231.861572265625,1341.3366034843298
405,20250,1245.6612548828125,1326.9853011941022
406,20300,1209.31689453125,1309.3350401946743
407,20350,1302.8328857421875,1308.3597170268013
408,20400,1271.7611083984375,1302.8699257325468
409,20450,1280.7884521484375,1299.5577046949304
410,20500,1235.3472900390625,1289.9261424965503
411,20550,1249.4677734375,1283.8573871376927
412,20600,1198.862060546875,1271.1080881490702
413,20650,1311.192138671875,1277.120695727491
414,20700,1140.4395751953125,1256.6185276476642
415,20750,1266.409912109375,1258.087235316921
416,20800,1234.9200439453125,1254.6121566111797
417,20850,1166.9078369140625,1241.456508656612
418,20900,1380.46533203125,1262.3078321628077
419,20950,1237.585205078125,1258.599438100105
420,21000,1162.83544921875,1244.234839767902
421,21050,1200.9962158203125,1237.7490461757636
422,21100,1284.20556640625,1244.7175242103367
423,21150,1342.69189453125,1259.4136797584738
424,21200,1315.1629638671875,1267.7760723747808
425,21250,1373.892578125,1283.6935482373137
426,21300,1294.54736328125,1285.3216204939042
427,21350,1449.13134765625,1309.893079568256
428,21400,1277.8818359375,1305.0913930236425
429,21450,1357.1905517578125,1312.9062668337679
430,21500,1410.357421875,1327.5239400899527
431,21550,1200.1597900390625,1308.419317582319
432,21600,1324.36669921875,1310.8114248277839
433,21650,1285.28662109375,1306.9827042676789
434,21700,1460.66259765625,1330.0346882759645
435,21750,1452.79296875,1348.44843034707
436,21800,1322.052490234375,1344.4890393301655
437,21850,1110.4923095703123,1309.3895298661873
438,21900,1438.2305908203125,1328.715689009306
439,21950,1262.76611328125,1318.8232526500976
440,22000,1293.7054443359375,1315.0555814029735
441,22050,1338.60986328125,1318.588723684715
442,22100,1252.779296875,1308.7173096632578
443,22150,1255.406005859375,1300.7206140926753
444,22200,1337.3486328125,1306.2148169006489
445,22250,1230.9876708984375,1294.9307450003173
446,22300,1173.8868408203125,1276.7741593733167
447,22350,1474.543701171875,1306.4395906431005
448,22400,1166.5118408203125,1285.4504281696823
449,22450,1303.88916015625,1288.2162379676674
450,22500,1292.70849609375,1288.89007668658
451,22550,1310.2313232421875,1292.091263669921
452,22600,1256.3145751953125,1286.7247603987298
453,22650,1288.57177734375,1287.0018129404828
454,22700,1357.4305419921875,1297.5661222982385
455,22750,1381.4637451171875,1310.150765721081
456,22800,1195.03759765625,1292.8837905113564
457,22850,1410.5968017578125,1310.5407421983248
458,22900,1242.6380615234375,1300.3553400970918
459,22950,1424.9913330078125,1319.0507390336998
460,23000,1378.0423583984375,1327.8994819384102
461,23050,1317.625732421875,1326.35841951093
462,23100,1210.0872802734375,1308.917748625306
463,23150,1227.762939453125,1296.7445272494788
464,23200,1276.1455078125,1293.6546743339318
465,23250,1325.5850830078125,1298.4442356350137
466,23300,1500.8255615234375,1328.8014345182773
467,23350,1340.8787841796875,1330.6130369674888
468,23400,1329.7757568359375,1330.487444947756
469,23450,1173.3228759765625,1306.9127596020771
470,23500,1295.0238037109375,1305.129416218406
471,23550,1335.959228515625,1309.753888062989
472,23600,1297.7042236328125,1307.9464383984628
473,23650,1314.9710693359375,1309.0001330390842
474,23700,1294.102294921875,1306.7654573215027
475,23750,1306.31103515625,1306.6972939967147
476,23800,1097.592529296875,1275.3315792917388
477,23850,1435.76708984375,1299.3969058745404
478,23900,1393.8046875,1313.5580731183595
479,23950,1245.274658203125,1303.3155608810744
480,24000,1334.711181640625,1308.024903995007
481,24050,1129.336181640625,1281.2215956418497
482,24100,1219.2960205078125,1271.932759371744
483,24150,1177.6055908203125,1257.7836840890293
484,24200,1154.3564453125,1242.26959827255
485,24250,1319.60107421875,1253.86931966448
486,24300,1285.6571044921875,1258.6374873886361
487,24350,1291.201904296875,1263.5221499248719
488,24400,1287.4808349609375,1267.1159526802817
489,24450,1293.9844970703125,1271.1462343387864
490,24500,1423.327392578125,1293.973408074687
491,24550,1310.9075927734375,1296.5135357794995
492,24600,1271.1517333984375,1292.7092654223402
493,24650,1206.134765625,1279.7230904527391
494,24700,1320.3809814453125,1285.8217741016251
495,24750,1108.7919921875,1259.2673068145064
496,24800,1215.4864501953125,1252.7001783216272
497,24850,1216.2940673828125,1247.239261680805
498,24900,1364.169921875,1264.7788607099342
499,24950,1466.3961181640625,1295.0214493280534
500,25000,1388.6075439453125,1309.0593635206424
501,25050,1214.4395751953125,1294.8663952718427
502,25100,1381.82373046875,1307.9099955513789
503,25150,1245.19873046875,1298.5033057889846
504,25200,1428.659423828125,1318.0267234948556
505,25250,1328.9434814453125,1319.664237187424
506,25300,1200.9312744140625,1301.8542927714198
507,25350,1220.24560546875,1289.6129896760194
508,25400,1364.08642578125,1300.784005091804
509,25450,1179.414306640625,1282.578550324127
510,25500,1213.7255859375,1272.250605666133
511,25550,1244.07080078125,1268.0236349334004
512,25600,1331.5184326171875,1277.5478545859685
513,25650,1334.6427001953125,1286.11208142737
514,25700,1272.6904296875,1284.0988336663895
515,25750,1189.201171875,1269.8641843976811
516,25800,1329.6402587890625,1278.8305955563883
517,25850,1384.08203125,1294.61831091043
518,25900,1246.39892578125,1287.3854031410528
519,25950,1339.005615234375,1295.128434955051
520,26000,1327.074951171875,1299.9204123875747
521,26050,1224.692138671875,1288.63617133022
522,26100,1369.7801513671875,1300.8077683357649
523,26150,1299.92626953125,1300.6755435150876
524,26200,1209.737060546875,1287.0347710698557
525,26250,1434.1085205078125,1309.0958334855493
526,26300,1295.8172607421875,1307.104047574045
527,26350,1403.8411865234375,1321.6146184164538
528,26400,1286.781005859375,1316.389576532892
529,26450,1423.934326171875,1332.5212889787394
530,26500,1332.8140869140625,1332.565208669038
531,26550,1250.5736083984375,1320.2664686284477
532,26600,1297.5911865234375,1316.8651763126961
533,26650,1219.877685546875,1302.3170526978229
534,26700,1366.90380859375,1312.005066082212
535,26750,1379.27783203125,1322.0959809745675
536,26800,1233.15185546875,1308.7543621486948
537,26850,1333.02490234375,1312.394943177953
538,26900,1296.2193603515625,1309.9686057539946
539,26950,1303.234130859375,1308.9584345198016
540,27000,1285.3887939453125,1305.4229884336282
541,27050,1324.7506103515625,1308.3221317213183
542,27100,1255.836669921875,1300.4493124514017
543,27150,1220.5040283203125,1288.4575198317382
544,27200,1322.395751953125,1293.5482546499463
545,27250,1357.800537109375,1303.1860970188607
546,27300,1301.675048828125,1302.9594397902504
547,27350,1099.74609375,1272.4774378842128
548,27400,1234.3565673828125,1266.7593073090027
549,27450,1170.4110107421875,1252.3070628239805
550,27500,1408.219482421875,1275.6939257636645
551,27550,1216.464599609375,1266.809526840521
552,27600,1367.9366455078125,1281.9785946406148
553,27650,1109.7730712890623,1256.147766137882
554,27700,1219.9490966796875,1250.7179657191527
555,27750,1402.9752197265625,1273.556553820264
556,27800,1225.34130859375,1266.324267036287
557,27850,1224.138916015625,1259.9964643831877
558,27900,1361.1209716796875,1275.1651404776626
559,27950,1316.4473876953125,1281.3574775603101
560,28000,1461.6624755859375,1308.403227264154
561,28050,1292.8238525390625,1306.0663210553903
562,28100,1322.0843505859375,1308.4690254849722
563,28150,1283.9251708984375,1304.787447296992
564,28200,1447.28515625,1326.162103639943
565,28250,1242.186279296875,1313.5657299884829
566,28300,1260.2652587890625,1305.5706593085697
567,28350,1385.859619140625,1317.614003283378
568,28400,1246.2816162109375,1306.914145222512
569,28450,1199.7886962890625,1290.8453278824945
570,28500,1431.2601318359375,1311.9075484755108
571,28550,1394.2952880859375,1324.265709417075
572,28600,1155.396728515625,1298.9353622818574
573,28650,1291.5531005859375,1297.8280230274695
574,28700,1337.8319091796875,1303.828605950302
575,28750,1365.548828125,1313.0866392765067
576,28800,1303.559326171875,1311.657542310812
577,28850,1261.82275390625,1304.1823240501278
578,28900,1237.2989501953125,1294.1498179719056
579,28950,1145.1217041015625,1271.795600891354
580,29000,1387.2364501953125,1289.111728286948
581,29050,1354.781494140625,1298.9621931649995
582,29100,1374.9669189453125,1310.3629020320463
583,29150,1303.61474609375,1309.350678641302
584,29200,1458.736083984375,1331.758489442763
585,29250,1337.484619140625,1332.6174088974421
586,29300,1346.784912109375,1334.7425343792322
587,29350,1383.2203369140625,1342.0142047594568
588,29400,1291.6865234375,1334.4650525611632
589,29450,1209.3681640625,1315.7005192863637
590,29500,1260.275634765625,1307.3867866082528
591,29550,1373.38525390625,1317.2865567029523
592,29600,1454.320556640625,1337.8416566936032
593,29650,1339.413818359375,1338.0774809434688
594,29700,1347.821533203125,1339.5390887824171
595,29750,1399.376708984375,1348.5147318127108
596,29800,1458.893798828125,1365.071591865023
597,29850,1374.2149658203125,1366.4430979583165
598,29900,1273.4327392578125,1352.491544153241
599,29950,1279.735107421875,1341.578078643536
600,30000,1230.6680908203125,1324.9415804700525
601,30050,1214.79052734375,1308.418922501107
602,30100,1273.302734375,1303.1514942821912
603,30150,1336.875732421875,1308.2101300031438
604,30200,1446.3692626953125,1328.9339999069691
605,30250,1432.9422607421875,1344.5352390322519
606,30300,1165.8255615234375,1317.7287874059298
607,30350,1189.0655517578125,1298.4293020587122
608,30400,1228.7655029296875,1287.9797321893586
609,30450,1263.2880859375,1284.2759852515799
610,30500,1290.988037109375,1285.282793030249
611,30550,1286.37255859375,1285.446257864774
612,30600,1195.5390625,1271.960178560058
613,30650,1369.739990234375,1286.6271503112055
614,30700,1326.6502685546875,1292.6306180477277
615,30750,1180.5625,1275.8204003405685
616,30800,1252.8316650390625,1272.3720900453427
617,30850,1319.0933837890625,1279.3802841069005
618,30900,1240.1488037109375,1273.495562047506
619,30950,1182.87353515625,1259.9022580138176
620,31000,1115.6923828125,1238.27077673362
621,31050,1182.2037353515625,1229.8607205263115
622,31100,1300.4935302734375,1240.4556419883802
623,31150,1163.5872802734375,1228.925387731139
624,31200,1367.6412353515625,1249.7327648742025
625,31250,1330.6112060546875,1261.8645310512754
626,31300,1353.1922607421875,1275.5636905049123
627,31350,1284.9315185546875,1276.9688647123785
628,31400,1316.4219970703125,1282.8868345660685
629,31450,1368.5872802734375,1295.741901422174
630,31500,1345.3052978515625,1303.1764108865823
